ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4,lat_A,lon_A,lat_B,lon_B,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate,geometry
39,Alley Resurface Menu,N HAMLIN AV & N RIDGEWAY AV & W CARMEN AV & DEAD END,2009,4389,34150,N HAMLIN AV & W CARMEN AV,N RIDGEWAY AV & W CARMEN AV,NA,NA,41.97375,-87.7232808,google,41.9714887,-87.8430632,google,NA,NA,NA,NA,NA,NA,41.97375,-87.7232808,41.9714887,-87.8430632,45022,22,2574312.47152,7180.73404596,45,"c(-87.7770257513936, -87.7806623283733, 41.9727508009912, 41.9726822850171)"
39,Alley Resurface Menu,N HAMLIN AV & N RIDGEWAY AV & W CARMEN AV & DEAD END,2009,4389,34150,N HAMLIN AV & W CARMEN AV,N RIDGEWAY AV & W CARMEN AV,NA,NA,41.97375,-87.7232808,google,41.9714887,-87.8430632,google,NA,NA,NA,NA,NA,NA,41.97375,-87.7232808,41.9714887,-87.8430632,45020,20,2564488.26817,7858.52844093,45,"c(-87.7659305380513, -87.7709599468089, 41.9729591334231, 41.9728648298378)"
39,Alley Resurface Menu,N HAMLIN AV & N RIDGEWAY AV & W CARMEN AV & DEAD END,2009,4389,34150,N HAMLIN AV & W CARMEN AV,N RIDGEWAY AV & W CARMEN AV,NA,NA,41.97375,-87.7232808,google,41.9714887,-87.8430632,google,NA,NA,NA,NA,NA,NA,41.97375,-87.7232808,41.9714887,-87.8430632,45047,47,2435981.6667,6908.74541458,45,"c(-87.7879366891949, -87.7915720161214, 41.9725448855017, 41.9724760484451)"
39,Alley Resurface Menu,N HAMLIN AV & N RIDGEWAY AV & W CARMEN AV & DEAD END,2009,4389,34150,N HAMLIN AV & W CARMEN AV,N RIDGEWAY AV & W CARMEN AV,NA,NA,41.97375,-87.7232808,google,41.9714887,-87.8430632,google,NA,NA,NA,NA,NA,NA,41.97375,-87.7232808,41.9714887,-87.8430632,45029,29,1805389.80284,5801.36727003,45,"c(-87.7766847823891, -87.7770257513936, 41.9727572192235, 41.9727508009912)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,40014,14,1620564.17528,5534.75573214,40,"c(-87.6989353060126, -87.69236163548, 41.9762238421765, 41.9763299931006)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,40017,17,4025786.31742,9195.70725195,40,"c(-87.7048536705478, -87.6989353060126, 41.9761279519637, 41.9762238421765)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,40020,20,1819123.91096,5805.21594311,40,"c(-87.69236163548, -87.6891703149636, 41.9763299931006, 41.9763813908549)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,40021,21,1890806.32706,6093.57937526,40,"c(-87.6891703149636, -87.6818613260324, 41.9763813908549, 41.9764987723241)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,40023,23,1650777.59061,6378.05425447,40,"c(-87.6818613260324, -87.6794183507579, 41.9764987723241, 41.9765379027397)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,40031,31,1739773.58398,6083.7201814,40,"c(-87.6746406484819, -87.6684044868653, 41.9766142798734, 41.976713673879)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,40032,32,17610579.8051,20523.4295089,40,"c(-87.6794183507579, -87.6746406484819, 41.9765379027397, 41.9766142798734)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,40034,34,4717196.14585,11184.0374981,40,"c(-87.7086870754057, -87.7048536705478, 41.9760656802158, 41.9761279519637)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,48011,11,1304010.87803,5299.04678718,48,"c(-87.664766346867, -87.6623606750408, 41.9767715037377, 41.9768096798201)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,48028,28,391381.783818,3440.36728164,48,"c(-87.6564293503568, -87.6550026706074, 41.9769035904267, 41.976926133443)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,39030,30,2211949.46858,6663.21981688,39,"c(-87.7135543840619, -87.7086870754057, 41.9759864292869, 41.9760656802158)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,39011,11,9967005.50286,18468.8626306,39,"c(-87.7479961643507, -87.7380907252964, 41.9754197580274, 41.9755837880106)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,39035,35,10632315.2053,13314.6427459,39,"c(-87.7282383578445, -87.7135543840619, 41.9757460936754, 41.9759864292869)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,39038,38,4049121.02651,10400.8209386,39,"c(-87.7380907252964, -87.7282383578445, 41.9755837880106, 41.9757460936754)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,39041,41,4655506.24713,12716.123578,39,"c(-87.7519156204272, -87.7479961643507, 41.9753546181033, 41.9754197580274)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,48010,10,1283521.85644,4591.82110136,48,"c(-87.6684044868653, -87.664766346867, 41.976713673879, 41.9767715037377)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,45036,36,2144237.53109,9551.87266245,45,"c(-87.7627661019999, -87.7602648078177, 41.975173591, 41.9752154127613)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,45035,35,2762373.60183,7677.53732673,45,"c(-87.7602648078177, -87.7519156204272, 41.9752154127613, 41.9753546181033)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,48002,2,1115366.72926,5339.92459841,48,"c(-87.6623606750408, -87.6598805980757, 41.9768096798201, 41.976848984028)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,48012,12,1375996.10251,4920.23550065,48,"c(-87.6598805980757, -87.6564293503568, 41.976848984028, 41.9769035904267)"
45,Alley Speed Hump Menu,W FOSTER DR & N LONG AV & N LIND AV & N ROGERS AV,2006,2000,38991,N LONG AV & W FOSTER DR,N LIND AV & W FOSTER DR,N ROGERS AV & W FOSTER DR,NA,41.97517359100004,-87.76276610199994,census,41.9770127,-87.6495137,google,41.9770127,-87.6495137,google,NA,NA,NA,41.97517359100004,-87.76276610199994,41.9770127,-87.6495137,48014,14,3372028.52849,9688.0762219,48,"c(-87.6550026706074, -87.6495137, 41.976926133443, 41.9770127)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,15017,17,2086396.76851,6299.55511963,15,"c(-87.6692806, -87.6692056184987, 41.7875292, 41.7866883239251)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,15018,18,2257080.15254,7931.26484389,15,"c(-87.668719301408, -87.668232986426, 41.7812340099852, 41.7757787896182)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,15020,20,2186870.30111,6613.74332519,15,"c(-87.6692056184987, -87.668719301408, 41.7866883239251, 41.7812340099852)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,15022,22,2102759.21348,6638.53535221,15,"c(-87.668232986426, -87.6679089197759, 41.7757787896182, 41.7721430674705)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,16029,29,2934116.42249,9938.50128471,16,"c(-87.6679089197759, -87.6677469083505, 41.7721430674705, 41.7703252972068)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,17004,4,1535138.08412,6960.95340105,17,"c(-87.6659649600358, -87.6658026100964, 41.7503249998064, 41.7485021894511)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,17026,26,4312368.63177,11697.0479123,17,"c(-87.6664511034139, -87.666288745025, 41.7557826332656, 41.7539600386849)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,17031,31,2390313.41978,7959.48288385,17,"c(-87.6677469083505, -87.6672607209076, 41.7703252972068, 41.7648696480026)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,17032,32,1992926.80058,5981.2541806,17,"c(-87.6672607209076, -87.6667748245214, 41.7648696480026, 41.7594163356614)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,17038,38,1765649.2417899999,7256.86455902,17,"c(-87.666288745025, -87.6659649600358, 41.7539600386849, 41.7503249998064)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,17040,40,3628241.20658,9285.36703842,17,"c(-87.6667748245214, -87.6664511034139, 41.7594163356614, 41.7557826332656)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,19013,13,3876416.98872,12618.5194372,19,"c(-87.663256823485, -87.6627282244726, 41.7199053842935, 41.7139644347009)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,19028,28,4643556.24807,12290.3023726,19,"c(-87.6627282244726, -87.6622868065779, 41.7139644347009, 41.7090024743846)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,19038,38,3428035.8742,7964.10846093,19,"c(-87.6622868065779, -87.6621311, 41.7090024743846, 41.707252)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,21029,29,2064800.22499,5973.4321945,21,"c(-87.6649927530141, -87.6646686870372, 41.7394078376538, 41.7357679907389)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,21001,1,3252863.97652,7695.2041417,21,"c(-87.6633721841535, -87.663256823485, 41.7212017820425, 41.7199053842935)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,21013,13,2044261.83622,6853.69571559,21,"c(-87.6653165859239, -87.6649927530141, 41.7430446537796, 41.7394078376538)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,21016,16,2661850.64137,6655.45900501,21,"c(-87.6646686870372, -87.6641776525511, 41.7357679907389, 41.7302519975509)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,21014,14,2048012.80423,7150.68210189,21,"c(-87.6641776525511, -87.6635733534441, 41.7302519975509, 41.7234623527516)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,21015,15,1320414.56131,5642.14521919,21,"c(-87.6658026100964, -87.6653165859239, 41.7485021894511, 41.7430446537796)"
19,Alley Resurface Menu,W ST & S WOOD ST & S PROSPECT AV & W PL,2005,11049,16249,S WOOD ST & W ST,S PROSPECT AV & W ST,S WOOD ST & W PL,S PROSPECT AV & W PL,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,google,41.707252,-87.6621311,google,41.7875292,-87.6692806,41.707252,-87.6621311,21018,18,2474501.29616,6774.67385167,21,"c(-87.6635733534441, -87.6633721841535, 41.7234623527516, 41.7212017820425)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,43056,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,40021,21,1890806.32706,6093.57937526,40,"c(-87.6891079448404, -87.6890535955442, 41.9777094584795, 41.9758928116257)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,43056,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,40032,32,17610579.8051,20523.4295089,40,"c(-87.6894907580082, -87.6891079448404, 41.9905022046767, 41.9777094584795)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,43056,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,40011,11,1378193.33408,4725.69415548,40,"c(-87.6890535955442, -87.688967401268, 41.9758928116257, 41.9730115210605)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,43056,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,40007,7,1469296.45748,5195.57970522,40,"c(-87.688967401268, -87.688889735512, 41.9730115210605, 41.9704150973701)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,43056,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,40039,39,874152.006656,3955.99155279,40,"c(-87.6895983191115, -87.6894907580082, 41.9940957270494, 41.9905022046767)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,43056,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,50008,8,2003592.14321,8423.75257654,50,"c(-87.6902219122712, -87.690142812003, 42.0149214333678, 42.0122805319586)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,43056,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,50007,7,2660302.30468,6775.22462682,50,"c(-87.690142812003, -87.6900328724584, 42.0122805319586, 42.0086096427888)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,43056,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,50009,9,3181918.27799,7161.53312003,50,"c(-87.6902512, -87.6902219122712, 42.0158992, 42.0149214333678)"
50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604,43056,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,NA,NA,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,NA,NA,NA,NA,NA,NA,42.0158992,-87.6902512,41.9503684,-87.6882903,50013,13,5620606.17483,11213.412667,50,"c(-87.6899258507022, -87.6897615028649, 42.0050357716851, 41.9995467786138)"
