ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,intersection_5,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4,lat_5,lon_5,query_5,total_area,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate,intersect_area,geometry_list
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,30018,18,1979398.97048,6924.59960014,30,6785.422556265388,"list(c(-87.7207399992624, -87.7210409995685, -87.7211420002375, -87.7213399997523, -87.7215390002243, -87.7215940007661, -87.721802336949, -87.7210977836029, -87.7207999998206, -87.7207570007424, -87.7206020005584, -87.7204049998503, -87.720452000024, -87.7205929998436, -87.720640000265, -87.7207399992624, 41.9371999991709, 41.9373849999212, 41.9374470006417, 41.9372720005101, 41.937096999962, 41.937047999765, 41.9368670780998, 41.9363951780945, 41.9366510006975, 41.9366869998106, 41.9368230000076, 
41.9369949997987, 41.9370230007641, 41.9371099998499, 41.9371390001092, 41.9371999991709))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,30028,28,2127712.97396,7088.16044488,30,9637.46969638464,"list(c(-87.7272527377927, -87.7355175966528, -87.735627000353, -87.7354550005373, -87.734940999424, -87.734769999472, -87.7344399998036, -87.7334520006405, -87.7331230005317, -87.7329299995922, -87.7323509993932, -87.7321579993783, -87.7319659995476, -87.7313919993808, -87.7312009999101, -87.7305100004555, -87.7303569996381, -87.7297550001339, -87.7294100000848, -87.7291639999418, -87.7284289994178, -87.7281840001075, -87.7279959994652, -87.7274340001573, -87.7272469996614, -87.7272527377927, 41.9413475934529, 
41.9462678735692, 41.9462670007761, 41.9461630000955, 41.945851999982, 41.9457490001493, 41.9455479997351, 41.9449449996223, 41.9447440006274, 41.9446260005318, 41.944275000011, 41.9441590000554, 41.9440420002416, 41.9436930008821, 41.943576999895, 41.9431539999545, 41.9429310007609, 41.9426960001986, 41.942484000673, 41.9423349996823, 41.9418880003346, 41.9417400000759, 41.9416250008045, 41.9412819996376, 41.94116800018, 41.9413475934529))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,30025,25,2271837.13802,7296.3605607,30,32741.915228136415,"list(c(-87.7206439996103, -87.7206469993339, -87.7206476949405, -87.7235426214589, -87.7235990000539, -87.7238390002357, -87.7239189996453, -87.7240819996216, -87.7245699998013, -87.7247340007427, -87.7249779995857, -87.7251642827884, -87.721802336949, -87.7215940007661, -87.7215390002243, -87.7213399997523, -87.7211420002375, -87.7210409995685, -87.7207399992624, -87.720640000265, -87.7206439996103, 41.9372630000473, 41.9373870000503, 41.9374144717608, 41.9391384273491, 41.9391370002863, 41.9391329995109, 
41.9391330000978, 41.9391309993829, 41.9391250004528, 41.9391239998878, 41.9391210001899, 41.9391187070612, 41.9368670780998, 41.937047999765, 41.937096999962, 41.9372720005101, 41.9374470006417, 41.9373849999212, 41.9371999991709, 41.9371390001092, 41.9372630000473))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,30024,24,2280690.48343,6949.60667937,30,40396.988996599466,"list(c(-87.7172790001207, -87.7172850004418, -87.7172869997768, -87.7172877027768, -87.7184909996563, -87.718491000242, -87.7184879994908, -87.718485999603, -87.7185459994292, -87.7187290005725, -87.7187899991288, -87.7189640007274, -87.7194860005299, -87.7196610004901, -87.7197250002725, -87.7199190005329, -87.7199840003066, -87.7200679997838, -87.7203200002085, -87.7204049998503, -87.7206020005584, -87.7207570007424, -87.7207999998206, -87.7210977836029, -87.71723911216, -87.7172410005867, -87.7172419998281, 
-87.7172499996268, -87.7172560000976, -87.7172569997508, -87.7172630001829, -87.7172659997112, -87.717274999626, -87.7172780004159, -87.7172790001207, 41.9351490001818, 41.9353230002259, 41.9353819999056, 41.9354133572092, 41.9361300318634, 41.9360939999115, 41.9359599998208, 41.935826999955, 41.9358639999235, 41.9359749995016, 41.9360129995565, 41.9361189996556, 41.9364370001373, 41.9365440002815, 41.9365829999426, 41.9366999994971, 41.9367400001244, 41.936790999833, 41.9369440003998, 41.9369949997987, 
41.9368230000076, 41.9366869998106, 41.9366510006975, 41.9363951780945, 41.9338104935184, 41.9338780005421, 41.933917000259, 41.9341670001365, 41.9344080003436, 41.93446500043, 41.9346479993309, 41.9347360005292, 41.9350020001621, 41.9350910007317, 41.9351490001818))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,30023,23,2851768.55363,9000.88511689,30,46212.958243602254,"list(c(-87.7274340001573, -87.7279959994652, -87.7281840001075, -87.7284289994178, -87.7291639999418, -87.7294100000848, -87.7297550001339, -87.7303569996381, -87.7305100004555, -87.7312009999101, -87.7313919993808, -87.7319659995476, -87.7321579993783, -87.7321559998023, -87.732152999962, -87.7321529992813, -87.7321523464538, -87.7251642827884, -87.7249779995857, -87.7247340007427, -87.7245699998013, -87.7240819996216, -87.7239189996453, -87.7238390002357, -87.7235990000539, -87.7235426214589, -87.7265398868976, 
-87.7266280002031, -87.72667299931, -87.7267329999472, -87.7268380007268, -87.7269190008543, -87.7271650003679, -87.7272469996614, -87.7274340001573, 41.9412819996376, 41.9416250008045, 41.9417400000759, 41.9418880003346, 41.9423349996823, 41.942484000673, 41.9426960001986, 41.9429310007609, 41.9431539999545, 41.943576999895, 41.9436930008821, 41.9440420002416, 41.9441590000554, 41.9439919995259, 41.9438609998505, 41.9438250000529, 41.9437980690391, 41.9391187070612, 41.9391210001899, 41.9391239998878, 
41.9391250004528, 41.9391309993829, 41.9391330000978, 41.9391329995109, 41.9391370002863, 41.9391384273491, 41.9409231518918, 41.9409220003177, 41.9409210001344, 41.940921000232, 41.9409189997859, 41.940967999684, 41.9411180003715, 41.94116800018, 41.9412819996376))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,30022,22,2109375.31255,7473.16935291,30,5650.0108425647895,"list(c(-87.7184909996563, -87.7206476949405, -87.7206469993339, -87.7206439996103, -87.720640000265, -87.7205929998436, -87.720452000024, -87.7204049998503, -87.7203200002085, -87.7200679997838, -87.7199840003066, -87.7199190005329, -87.7197250002725, -87.7196610004901, -87.7194860005299, -87.7189640007274, -87.7187899991288, -87.7187290005725, -87.7185459994292, -87.718485999603, -87.7184879994908, -87.718491000242, -87.7184909996563, 41.9361300318634, 41.9374144717608, 41.9373870000503, 41.9372630000473, 
41.9371390001092, 41.9371099998499, 41.9370230007641, 41.9369949997987, 41.9369440003998, 41.936790999833, 41.9367400001244, 41.9366999994971, 41.9365829999426, 41.9365440002815, 41.9364370001373, 41.9361189996556, 41.9360129995565, 41.9359749995016, 41.9358639999235, 41.935826999955, 41.9359599998208, 41.9360939999115, 41.9361300318634))"
27,Concrete Alley Menu,N MILWAUKEE AV & W AUGUSTA BV & N WILLARD CT & N RACINE & W AV,2007,143000,23328,N MILWAUKEE AV & W AUGUSTA BV,N WILLARD CT & W AUGUSTA BV,N RACINE & W AUGUSTA BV,N MILWAUKEE AV & W AV,N WILLARD CT & W AV,41.89983286300003,-87.66095843499994,census,41.899848,-87.6585997,google,41.8998549,-87.6576454,google,41.9480062,-87.7384381,google,41.8943986,-87.6584637,google,2125275.6752010533,45006,6,4682909.10919,10898.2823339,45,2592.451780717274,"list(c(-87.7355175966528, -87.7384381, -87.7358368691606, -87.7357039994323, -87.735627000353, -87.7355175966528, 41.9462678735692, 41.9480062, 41.9462648598308, 41.9462660006824, 41.9462670007761, 41.9462678735692))"
39,Alley Resurface Menu,N HAMLIN AV & N AVERS & W AV & W LAWRENCE AV & W AINSLIE ST,2005,20620,33968,N HAMLIN AV & W AV,N AVERS & W AV,N HAMLIN AV & W LAWRENCE AV,N AVERS & W LAWRENCE AV,N HAMLIN AV & W AINSLIE ST,41.9391654,-87.7222886,google,41.9409518,-87.7235522,google,41.96829556400007,-87.72314207199997,census,41.968283504000055,-87.72438421799995,census,41.97011657300004,-87.72319031099994,census,328750.26932516904,39012,12,2402919.9617,8750.36360243,39,0.0010514189316289057,"list(c(-87.7231902846866, -87.7231903, -87.7231906799576, -87.7231902846866, 41.9701160214758, 41.9701166, 41.9701160166363, 41.9701160214758))"
39,Alley Resurface Menu,N HAMLIN AV & N AVERS & W AV & W LAWRENCE AV & W AINSLIE ST,2005,20620,33968,N HAMLIN AV & W AV,N AVERS & W AV,N HAMLIN AV & W LAWRENCE AV,N AVERS & W LAWRENCE AV,N HAMLIN AV & W AINSLIE ST,41.9391654,-87.7222886,google,41.9409518,-87.7235522,google,41.96829556400007,-87.72314207199997,census,41.968283504000055,-87.72438421799995,census,41.97011657300004,-87.72319031099994,census,328750.26932516904,35022,22,1820271.85472,6980.52907978,35,12.161760452357223,"list(list(c(-87.7229285332698, -87.7229650897157, -87.7229620006715, -87.7229610002311, -87.7229570006891, -87.7229509993438, -87.722950000367, -87.7229429999903, -87.7229360003962, -87.7229339994462, -87.7229289996268, -87.7229285332698, 41.9610090044173, 41.9622563770454, 41.9621400008022, 41.9621020006795, 41.961913999623, 41.961732000318, 41.9616850005063, 41.9614550002135, 41.961231999978, 41.9611889995011, 41.9610090006276, 41.9610090044173)), list(c(-87.7229811423094, -87.7229826027306, -87.7229830000135, 
-87.7229811423094, 41.9628041053922, 41.9628539357588, 41.962853999837, 41.9628041053922)))"
39,Alley Resurface Menu,N HAMLIN AV & N AVERS & W AV & W LAWRENCE AV & W AINSLIE ST,2005,20620,33968,N HAMLIN AV & W AV,N AVERS & W AV,N HAMLIN AV & W LAWRENCE AV,N AVERS & W LAWRENCE AV,N HAMLIN AV & W AINSLIE ST,41.9391654,-87.7222886,google,41.9409518,-87.7235522,google,41.96829556400007,-87.72314207199997,census,41.968283504000055,-87.72438421799995,census,41.97011657300004,-87.72319031099994,census,328750.26932516904,35029,29,1882813.98209,5992.59128366,35,15568.124771148814,"list(c(-87.7231153503011, -87.7231421, -87.7231902846866, -87.7231906799576, -87.7243842, -87.7243838258111, -87.7243640001217, -87.7243559994504, -87.724353999604, -87.7237460000243, -87.7231309996912, -87.7231239996688, -87.7231219993254, -87.7231180009964, -87.7231153503011, 41.967383029331, 41.9682956, 41.9701160214758, 41.9701160166363, 41.9682835, 41.9682712129384, 41.9681820002688, 41.9679179994999, 41.9678259996181, 41.9678320003435, 41.9678389996178, 41.967611000111, 41.9675649997926, 41.9673830005153, 
41.967383029331))"
39,Alley Resurface Menu,N HAMLIN AV & N AVERS & W AV & W LAWRENCE AV & W AINSLIE ST,2005,20620,33968,N HAMLIN AV & W AV,N AVERS & W AV,N HAMLIN AV & W LAWRENCE AV,N AVERS & W LAWRENCE AV,N HAMLIN AV & W AINSLIE ST,41.9391654,-87.7222886,google,41.9409518,-87.7235522,google,41.96829556400007,-87.72314207199997,census,41.968283504000055,-87.72438421799995,census,41.97011657300004,-87.72319031099994,census,328750.26932516904,35030,30,2289074.3407,6978.18288547,35,36427.02187744053,"list(c(-87.7230352429337, -87.7231153503011, -87.7231180009964, -87.7231219993254, -87.7231239996688, -87.7231309996912, -87.7237460000243, -87.724353999604, -87.7243559994504, -87.7243640001217, -87.7243838258111, -87.7242730903985, -87.7242600002334, -87.7240140002755, -87.7239480000733, -87.7236370000599, -87.7233359994094, -87.7232789996127, -87.7230352429337, 41.9646499960138, 41.967383029331, 41.9673830005153, 41.9675649997926, 41.967611000111, 41.9678389996178, 41.9678320003435, 41.9678259996181, 
41.9679179994999, 41.9681820002688, 41.9682712129384, 41.9646348392622, 41.9646350002126, 41.9646369999645, 41.9646380001498, 41.9646420003143, 41.964645999647, 41.9646460001865, 41.9646499960138))"
39,Alley Resurface Menu,N HAMLIN AV & N AVERS & W AV & W LAWRENCE AV & W AINSLIE ST,2005,20620,33968,N HAMLIN AV & W AV,N AVERS & W AV,N HAMLIN AV & W LAWRENCE AV,N AVERS & W LAWRENCE AV,N HAMLIN AV & W AINSLIE ST,41.9391654,-87.7222886,google,41.9409518,-87.7235522,google,41.96829556400007,-87.72314207199997,census,41.968283504000055,-87.72438421799995,census,41.97011657300004,-87.72319031099994,census,328750.26932516904,35031,31,1933989.65681,5989.6185403,35,20600.133112551204,"list(c(-87.7228751387456, -87.7229285332698, -87.7229289996268, -87.7231739999162, -87.7239119996369, -87.7241579999365, -87.724152000585, -87.7241480000793, -87.7241460000516, -87.7241260003639, -87.7241160002525, -87.7241049998362, -87.7238590005059, -87.7237979997766, -87.7234919996635, -87.7231839995541, -87.7231209999587, -87.7228751387456, 41.9591869980585, 41.9610090044173, 41.9610090006276, 41.9610050000374, 41.9609949998759, 41.960992000059, 41.9607659998813, 41.9606270001588, 41.9605400005885, 
41.9598560003581, 41.9595350004047, 41.9591720001349, 41.9591749998533, 41.9591760003913, 41.9591799997362, 41.959184000241, 41.9591840003335, 41.9591869980585))"
39,Alley Resurface Menu,N HAMLIN AV & N AVERS & W AV & W LAWRENCE AV & W AINSLIE ST,2005,20620,33968,N HAMLIN AV & W AV,N AVERS & W AV,N HAMLIN AV & W LAWRENCE AV,N AVERS & W LAWRENCE AV,N HAMLIN AV & W AINSLIE ST,41.9391654,-87.7222886,google,41.9409518,-87.7235522,google,41.96829556400007,-87.72314207199997,census,41.968283504000055,-87.72438421799995,census,41.97011657300004,-87.72319031099994,census,328750.26932516904,35009,9,2210087.90906,6661.03209494,35,41379.00135580743,"list(c(-87.7229339994462, -87.7229360003962, -87.7229429999903, -87.722950000367, -87.7229509993438, -87.7229570006891, -87.7229610002311, -87.7229620006715, -87.7229650897157, -87.7229811423094, -87.7229830000135, -87.7229826027306, -87.7230352429337, -87.7232789996127, -87.7233359994094, -87.7236370000599, -87.7239480000733, -87.7240140002755, -87.7242600002334, -87.7242730903985, -87.7241621692127, -87.7241579999365, -87.7239119996369, -87.7231739999162, -87.7229289996268, -87.7229339994462, 41.9611889995011, 
41.961231999978, 41.9614550002135, 41.9616850005063, 41.961732000318, 41.961913999623, 41.9621020006795, 41.9621400008022, 41.9622563770454, 41.9628041053922, 41.962853999837, 41.9628539357588, 41.9646499960138, 41.9646460001865, 41.964645999647, 41.9646420003143, 41.9646380001498, 41.9646369999645, 41.9646350002126, 41.9646348392622, 41.9609919487993, 41.960992000059, 41.9609949998759, 41.9610050000374, 41.9610090006276, 41.9611889995011))"
39,Alley Resurface Menu,N HAMLIN AV & N AVERS & W AV & W LAWRENCE AV & W AINSLIE ST,2005,20620,33968,N HAMLIN AV & W AV,N AVERS & W AV,N HAMLIN AV & W LAWRENCE AV,N AVERS & W LAWRENCE AV,N HAMLIN AV & W AINSLIE ST,41.9391654,-87.7222886,google,41.9409518,-87.7235522,google,41.96829556400007,-87.72314207199997,census,41.968283504000055,-87.72438421799995,census,41.97011657300004,-87.72319031099994,census,328750.26932516904,39028,28,2702090.61047,7585.76048039,39,41261.053206265344,"list(c(-87.7227678252117, -87.7228751387456, -87.7231209999587, -87.7231839995541, -87.7234919996635, -87.7237979997766, -87.7238590005059, -87.7241049998362, -87.7241160002525, -87.7241260003639, -87.7241460000516, -87.7241480000793, -87.724152000585, -87.7241579999365, -87.7241621692127, -87.7239957929999, -87.7237489995123, -87.7236860000273, -87.7233759995777, -87.7230069992465, -87.7228499992598, -87.7228119997728, -87.7227678252117, 41.9555247728433, 41.9591869980585, 41.9591840003335, 41.959184000241, 
41.9591799997362, 41.9591760003913, 41.9591749998533, 41.9591720001349, 41.9595350004047, 41.9598560003581, 41.9605400005885, 41.9606270001588, 41.9607659998813, 41.960992000059, 41.9609919487993, 41.9555270146538, 41.9555300006497, 41.955530999524, 41.9555349998507, 41.9555400001947, 41.9555429999835, 41.9555409999602, 41.9555247728433))"
39,Alley Resurface Menu,N HAMLIN AV & N AVERS & W AV & W LAWRENCE AV & W AINSLIE ST,2005,20620,33968,N HAMLIN AV & W AV,N AVERS & W AV,N HAMLIN AV & W LAWRENCE AV,N AVERS & W LAWRENCE AV,N HAMLIN AV & W AINSLIE ST,41.9391654,-87.7222886,google,41.9409518,-87.7235522,google,41.96829556400007,-87.72314207199997,census,41.968283504000055,-87.72438421799995,census,41.97011657300004,-87.72319031099994,census,328750.26932516904,30003,3,1300534.73916,5187.77285711,30,99.67326534637672,"list(c(-87.7223949932519, -87.7224483010865, -87.72245400006, -87.7224429996679, -87.7224119997506, -87.7224019994772, -87.7223949932519, 41.9427980854542, 41.9446180696044, 41.9446180001021, 41.9442540002844, 41.943162000533, 41.9427979996396, 41.9427980854542))"
39,Alley Resurface Menu,N HAMLIN AV & N AVERS & W AV & W LAWRENCE AV & W AINSLIE ST,2005,20620,33968,N HAMLIN AV & W AV,N AVERS & W AV,N HAMLIN AV & W LAWRENCE AV,N AVERS & W LAWRENCE AV,N HAMLIN AV & W AINSLIE ST,41.9391654,-87.7222886,google,41.9409518,-87.7235522,google,41.96829556400007,-87.72314207199997,census,41.968283504000055,-87.72438421799995,census,41.97011657300004,-87.72319031099994,census,328750.26932516904,30008,8,1761085.72914,5260.37786924,30,40422.566482584094,"list(c(-87.7224119997506, -87.7224429996679, -87.72245400006, -87.7226990003047, -87.7227610002744, -87.7230679992456, -87.7233739995161, -87.7234330001247, -87.723663249294, -87.7235525179627, -87.7233270006174, -87.7232679997459, -87.7229639991406, -87.722655999754, -87.7225920003147, -87.7223469995414, -87.7223580002509, -87.7223910006784, -87.7224019994772, -87.7224119997506, 41.943162000533, 41.9442540002844, 41.9446180001021, 41.9446139995329, 41.9446139997395, 41.9446099994497, 41.9446049999667, 
41.9446039998129, 41.944601192116, 41.9409622497453, 41.9409649995586, 41.9409659996615, 41.9409689999752, 41.9409719998234, 41.9409719997328, 41.9409760000913, 41.9413400001247, 41.9424329994422, 41.9427979996396, 41.943162000533))"
39,Alley Resurface Menu,N HAMLIN AV & N AVERS & W AV & W LAWRENCE AV & W AINSLIE ST,2005,20620,33968,N HAMLIN AV & W AV,N AVERS & W AV,N HAMLIN AV & W LAWRENCE AV,N AVERS & W LAWRENCE AV,N HAMLIN AV & W AINSLIE ST,41.9391654,-87.7222886,google,41.9409518,-87.7235522,google,41.96829556400007,-87.72314207199997,census,41.968283504000055,-87.72438421799995,census,41.97011657300004,-87.72319031099994,census,328750.26932516904,30015,15,2873856.59069,8696.36387143,30,31341.359208337948,"list(c(-87.722664000602, -87.7227109995224, -87.7230970001579, -87.7235470003733, -87.72381486456, -87.7237186609047, -87.7234770002519, -87.7234099997659, -87.7231009997836, -87.7228040006843, -87.7227480000097, -87.7225059994686, -87.7225016412537, -87.7225728614296, -87.722664000602, 41.9489170007775, 41.9489439995977, 41.9491720008672, 41.9494290001151, 41.9495830215044, 41.9464220172166, 41.9464249993686, 41.9464259993605, 41.9464299998208, 41.9464340002424, 41.94643400045, 41.946439000235, 
41.9464390536034, 41.9488702823657, 41.9489170007775))"
39,Alley Resurface Menu,N HAMLIN AV & N AVERS & W AV & W LAWRENCE AV & W AINSLIE ST,2005,20620,33968,N HAMLIN AV & W AV,N AVERS & W AV,N HAMLIN AV & W LAWRENCE AV,N AVERS & W LAWRENCE AV,N HAMLIN AV & W AINSLIE ST,41.9391654,-87.7222886,google,41.9409518,-87.7235522,google,41.96829556400007,-87.72314207199997,census,41.968283504000055,-87.72438421799995,census,41.97011657300004,-87.72319031099994,census,328750.26932516904,30025,25,2271837.13802,7296.3605607,30,10049.75871530839,"list(c(-87.7235525179627, -87.7235522, -87.7222935221273, -87.7222999999567, -87.7223039996822, -87.7223080002429, -87.7223280001713, -87.7223360000317, -87.7223469995414, -87.7225920003147, -87.722655999754, -87.7229639991406, -87.7232679997459, -87.7233270006174, -87.7235525179627, 41.9409622497453, 41.9409518, 41.9391723588221, 41.9393879994584, 41.939519000286, 41.9396219998597, 41.9402989999778, 41.9406110006711, 41.9409760000913, 41.9409719997328, 41.9409719998234, 41.9409689999752, 41.9409659996615, 
41.9409649995586, 41.9409622497453))"
39,Alley Resurface Menu,N HAMLIN AV & N AVERS & W AV & W LAWRENCE AV & W AINSLIE ST,2005,20620,33968,N HAMLIN AV & W AV,N AVERS & W AV,N HAMLIN AV & W LAWRENCE AV,N AVERS & W LAWRENCE AV,N HAMLIN AV & W AINSLIE ST,41.9391654,-87.7222886,google,41.9409518,-87.7235522,google,41.96829556400007,-87.72314207199997,census,41.968283504000055,-87.72438421799995,census,41.97011657300004,-87.72319031099994,census,328750.26932516904,30022,22,2109375.31255,7473.16935291,30,196.59915036358692,"list(c(-87.7222935221273, -87.7222886, -87.7223949932519, -87.7224019994772, -87.7223910006784, -87.7223580002509, -87.7223469995414, -87.7223360000317, -87.7223280001713, -87.7223080002429, -87.7223039996822, -87.7222999999567, -87.7222935221273, 41.9391723588221, 41.9391654, 41.9427980854542, 41.9427979996396, 41.9424329994422, 41.9413400001247, 41.9409760000913, 41.9406110006711, 41.9402989999778, 41.9396219998597, 41.939519000286, 41.9393879994584, 41.9391723588221))"
39,Alley Resurface Menu,N HAMLIN AV & N AVERS & W AV & W LAWRENCE AV & W AINSLIE ST,2005,20620,33968,N HAMLIN AV & W AV,N AVERS & W AV,N HAMLIN AV & W LAWRENCE AV,N AVERS & W LAWRENCE AV,N HAMLIN AV & W AINSLIE ST,41.9391654,-87.7222886,google,41.9409518,-87.7235522,google,41.96829556400007,-87.72314207199997,census,41.968283504000055,-87.72438421799995,census,41.97011657300004,-87.72319031099994,census,328750.26932516904,30032,32,1362514.28066,6107.07927086,30,20364.169020003694,"list(c(-87.7224483010865, -87.7225016412537, -87.7225059994686, -87.7227480000097, -87.7228040006843, -87.7231009997836, -87.7234099997659, -87.7234770002519, -87.7237186609047, -87.723663249294, -87.7234330001247, -87.7233739995161, -87.7230679992456, -87.7227610002744, -87.7226990003047, -87.72245400006, -87.7224483010865, 41.9446180696044, 41.9464390536034, 41.946439000235, 41.94643400045, 41.9464340002424, 41.9464299998208, 41.9464259993605, 41.9464249993686, 41.9464220172166, 41.944601192116, 
41.9446039998129, 41.9446049999667, 41.9446099994497, 41.9446139997395, 41.9446139995329, 41.9446180001021, 41.9446180696044))"
39,Alley Resurface Menu,N HAMLIN AV & N AVERS & W AV & W LAWRENCE AV & W AINSLIE ST,2005,20620,33968,N HAMLIN AV & W AV,N AVERS & W AV,N HAMLIN AV & W LAWRENCE AV,N AVERS & W LAWRENCE AV,N HAMLIN AV & W AINSLIE ST,41.9391654,-87.7222886,google,41.9409518,-87.7235522,google,41.96829556400007,-87.72314207199997,census,41.968283504000055,-87.72438421799995,census,41.97011657300004,-87.72319031099994,census,328750.26932516904,45001,1,1884828.22805,6117.46240135,45,35.627103941675756,"list(c(-87.7225930003561, -87.7226015816637, -87.7226119998519, -87.7226239995722, -87.7225930003561, 41.949557727197, 41.9498506467225, 41.9497739999781, 41.949698000211, 41.949557727197))"
39,Alley Resurface Menu,N HAMLIN AV & N AVERS & W AV & W LAWRENCE AV & W AINSLIE ST,2005,20620,33968,N HAMLIN AV & W AV,N AVERS & W AV,N HAMLIN AV & W LAWRENCE AV,N AVERS & W LAWRENCE AV,N HAMLIN AV & W AINSLIE ST,41.9391654,-87.7222886,google,41.9409518,-87.7235522,google,41.96829556400007,-87.72314207199997,census,41.968283504000055,-87.72438421799995,census,41.97011657300004,-87.72319031099994,census,328750.26932516904,45003,3,2861968.34098,8265.94047093,45,70993.02072942053,"list(c(-87.7228119997728, -87.7228499992598, -87.7230069992465, -87.7233759995777, -87.7236860000273, -87.7237489995123, -87.7239957929999, -87.72381486456, -87.7235470003733, -87.7230970001579, -87.7227109995224, -87.722664000602, -87.7225728614296, -87.7225930003561, -87.7226239995722, -87.7226119998519, -87.7226015816637, -87.7227678252117, -87.7228119997728, 41.9555409999602, 41.9555429999835, 41.9555400001947, 41.9555349998507, 41.955530999524, 41.9555300006497, 41.9555270146538, 41.9495830215044, 
41.9494290001151, 41.9491720008672, 41.9489439995977, 41.9489170007775, 41.9488702823657, 41.949557727197, 41.949698000211, 41.9497739999781, 41.9498506467225, 41.9555247728433, 41.9555409999602))"
1,Alley Speed Hump Menu,N ASHLAND & W AV & N BOSWORTH AV & W NORTH AV & W LE MOYNE ST,2008,1000,234,N ASHLAND & W AV,N BOSWORTH AV & W AV,N ASHLAND & W NORTH AV,N BOSWORTH AV & W NORTH AV,N ASHLAND & W LE MOYNE ST,41.9520221,-87.6690442,google,NA,NA,google,41.91063028000008,-87.66769174599995,census,41.91065037900006,-87.66649783999998,census,41.90882133100007,-87.66763948799996,census,237422.05628256802,44016,16,1638487.70826,5292.16340713,44,2022.1954061642894,"list(c(-87.6687343009858, -87.6689535447956, -87.6689459998069, -87.6689160004361, -87.6689069994153, -87.6688989994871, -87.6688939998116, -87.6688750001258, -87.6688659995898, -87.6688580004467, -87.6687343009858, 41.9469900002383, 41.950550134914, 41.9502740001944, 41.9491789996491, 41.9488140003982, 41.9484490006149, 41.9482139998027, 41.9476929999494, 41.9473540003563, 41.9469899998506, 41.9469900002383))"
