ward,type,location,year,est_cost,intersection_1,intersection_2,lat_1,lon_1,query_1,lat_2,lon_2,query_2,id,ward_locate,precinct_locate,ward_precinct_locate,geometry,total_length_2003,intersect_length_2003
14,Miscellaneous-CDOT,S Richmond & W 44 St - W 43 St,2006,1463,S Richmond & W 44 St,S Richmond & W 43 St,41.8136644,-87.6980273,google,41.8154906,-87.6980939,google,60,14,18,14018,"c(-87.6980273, -87.6980938557152, 41.8136644, 41.8154893857276)",203.139491008936,203.00441999913275
14,Miscellaneous-CDOT,S Richmond & W 44 St - W 43 St,2006,1463,S Richmond & W 44 St,S Richmond & W 43 St,41.8136644,-87.6980273,google,41.8154906,-87.6980939,google,60,14,8,14008,"c(-87.6980938557152, -87.6980939, 41.8154893857276, 41.8154906)",203.139491008936,0.13507100980323525
14,Miscellaneous-CDOT,S Sacramento & W 57 ST-W 58 ST,2006,12440,S Sacramento & W 57th ST,S Sacramento & W 58th ST,41.7899651,-87.6985577,google,41.7881384,-87.698527,google,73,14,24,14024,"c(-87.6985317451032, -87.6985271027096, 41.7884207481688, 41.7881445115594)",203.1360377638955,30.71856911851261
14,Miscellaneous-CDOT,S Sacramento & W 57 ST-W 58 ST,2006,12440,S Sacramento & W 57th ST,S Sacramento & W 58th ST,41.7899651,-87.6985577,google,41.7881384,-87.698527,google,73,14,32,14032,"list(c(-87.6985271027096, -87.698527, 41.7881445115594, 41.7881384), c(-87.6985577, -87.6985317451032, 41.7899651, 41.7884207481688))",203.1360377638955,172.4174686449105
14,Miscellaneous-CDOT,S Trumbull & W 55ST-W 56ST,2006,14370,S Trumbull & W 55ST,S Trumbull & W 56ST,41.7934279,-87.7096837,google,41.7916015,-87.7096304,google,88,14,15,14015,"c(-87.7096837, -87.7096835531008, 41.7934279, 41.7934228664331)",203.13479807993028,0.5598404501629922
14,Miscellaneous-CDOT,S Trumbull & W 55ST-W 56ST,2006,14370,S Trumbull & W 55ST,S Trumbull & W 56ST,41.7934279,-87.7096837,google,41.7916015,-87.7096304,google,88,14,9,14009,"c(-87.7096835531008, -87.7096304, 41.7934228664331, 41.7916015)",203.13479807993028,202.57495762976728
14,Miscellaneous-CDOT,S Karlov & W 43ST-W 44ST,2006,9347,S Karlov & W 43ST,S Karlov & W 44ST,41.8151564,-87.7262861,google,41.8133308,-87.7262238,google,39,14,2,14002,"c(-87.7262861, -87.7262238, 41.8151564, 41.8133308)",203.06342601282105,203.06342601282105
14,Miscellaneous-CDOT,S Troy & W 45 ST - W 46 ST,2006,6369,S Troy & W 45th ST,S Troy & W 46th ST,41.8117846,-87.7028595,google,41.8099592,-87.702806,google,86,14,31,14031,"c(-87.7028592976595, -87.702806, 41.8117776964145, 41.8099592)",203.02396310146386,202.2561350694837
14,Miscellaneous-CDOT,S Troy & W 45 ST - W 46 ST,2006,6369,S Troy & W 45th ST,S Troy & W 46th ST,41.8117846,-87.7028595,google,41.8099592,-87.702806,google,86,14,23,14023,"c(-87.7028595, -87.7028592976595, 41.8117846, 41.8117776964145)",203.02396310146386,0.76782803250726706
14,Miscellaneous-CDOT,S Homan & W 56ST-W 57ST,2006,1757,S Homan & W 56ST,S Homan & W 57ST,41.7916255,-87.7083889,google,41.7898002,-87.7083389,google,34,14,9,14009,"c(-87.7083889, -87.7083389, 41.7916255, 41.7898002)",203.00674438379892,203.00674438379892
14,Miscellaneous-CDOT,W 55 PL & S Lawndale-S Hamlin,2006,10733,W 55th PL & S Lawndale,W 55th PL & S Hamlin,41.7924073,-87.7157838,google,41.7923701,-87.718232,google,106,23,9,23009,"c(-87.7157838, -87.718232, 41.7924073, 41.7923701)",203.00557518925237,203.0055751903117
14,Miscellaneous-CDOT,S Sawyer & W 58ST-W 59ST,2006,354,S Sawyer & W 58ST,S Sawyer & W 59ST,41.788052,-87.7046084,google,41.7862268,-87.7045539,google,79,14,3,14003,"c(-87.7046084, -87.7045539330463, 41.788052, 41.7862279067504)",203.00359380686965,202.88049808531557
14,Miscellaneous-CDOT,S Sawyer & W 58ST-W 59ST,2006,354,S Sawyer & W 58ST,S Sawyer & W 59ST,41.788052,-87.7046084,google,41.7862268,-87.7045539,google,79,16,39,16039,"c(-87.7045539330463, -87.7045539, 41.7862279067504, 41.7862268)",203.00359380686965,0.1230957215540507
14,Miscellaneous-CDOT,S Albany & W Pope John Paul II Dr - W 44 ST,2006,5682,S Albany & W Pope John Paul II Dr,S Albany & W 44th ST,41.81544,-87.7017742,google,41.8136152,-87.7017024,google,19,14,8,14008,"c(-87.7017742, -87.701773802399, 41.81544, 41.8154298952404)",202.9960507154633,1.1240828159040237
14,Miscellaneous-CDOT,S Albany & W Pope John Paul II Dr - W 44 ST,2006,5682,S Albany & W Pope John Paul II Dr,S Albany & W 44th ST,41.81544,-87.7017742,google,41.8136152,-87.7017024,google,19,14,23,14023,"c(-87.701773802399, -87.7017024, 41.8154298952404, 41.8136152)",202.9960507154633,201.8719678995593
14,Miscellaneous-CDOT,S Albany & W 52ST-W 53ST,2006,10006,S Albany & W 52ST,S Albany & W 53ST,41.7990395,-87.701267,google,41.7972144,-87.7012138,google,23,14,6,14006,"c(-87.701267, -87.7012138, 41.7990395, 41.7972144)",202.9900899913575,202.9900899913575
14,Miscellaneous-CDOT,S Richmond & W 57 ST-W 58 ST,2006,24587,S Richmond & W 57th ST,S Richmond & W 58th ST,41.7899836,-87.697347,google,41.7881584,-87.6973063,google,65,14,32,14032,"c(-87.697347, -87.6973063, 41.7899836, 41.7881584)",202.9813478024118,202.9813478024118
14,Miscellaneous-CDOT,S Whipple & W 52ST-W 53ST,2006,11154,S Whipple & W 52ST,S Whipple & W 53ST,41.7990485,-87.7000318,google,41.7972234,-87.6999952,google,96,14,26,14026,"c(-87.6999953710288, -87.6999952, 41.7972319287826, 41.7972234)",202.96485688523313,0.948464810244934
14,Miscellaneous-CDOT,S Whipple & W 52ST-W 53ST,2006,11154,S Whipple & W 52ST,S Whipple & W 53ST,41.7990485,-87.7000318,google,41.7972234,-87.6999952,google,96,14,19,14019,"c(-87.7000318, -87.6999953710288, 41.7990485, 41.7972319287826)",202.96485688523313,202.0163920749882
14,Miscellaneous-CDOT,S Francisco & W 52ST-W 53ST,2006,30221,S Francisco & W 52ST,S Francisco & W 53ST,41.7991209,-87.6963961,google,41.7972969,-87.6963375,google,30,14,19,14019,"c(-87.6963961, -87.6963375, 41.7991209, 41.7972969)",202.87802869892244,202.87802869892244
14,Miscellaneous-CDOT,S Sawyer & W 55ST-W 56ST,2006,7199,S Sawyer & W 55ST,S Sawyer & W 56ST,41.7934939,-87.7047666,google,41.7916698,-87.7047206,google,76,14,3,14003,"c(-87.7047666, -87.7047206, 41.7934939, 41.7916698)",202.86683100509464,202.86683100509464
14,Miscellaneous-CDOT,S Komensky & W 44ST-W 45ST,2006,3392,S Komensky & W 44ST,S Komensky & W 45ST,41.8133455,-87.7250139,google,41.8115219,-87.7249413,google,48,14,2,14002,"c(-87.7250139, -87.7249413, 41.8133455, 41.8115219)",202.8646353339996,202.8646353339996
14,Miscellaneous-CDOT,S Kedvale & W 44ST-W 45ST,2006,1469,S Kedvale & W 44ST,S Kedvale & W 45ST,41.8133113,-87.7274462,google,41.8114883,-87.7273616,google,43,14,2,14002,"c(-87.7274462, -87.7273616, 41.8133113, 41.8114883)",202.82989079241804,202.82989079241804
14,Miscellaneous-CDOT,S Francisco & W 57ST-W 58ST,2006,9835,S Francisco & W 57ST,S Francisco & W 58ST,41.790003,-87.6961266,google,41.7881797,-87.6960753,google,31,16,32,16032,"c(-87.6961266, -87.6960753, 41.790003, 41.7881797)",202.78663463090416,202.7866346303769
14,Miscellaneous-CDOT,S Richmond & W 52ST-W 53ST,2006,14304,S Richmond & W 52ST,S Richmond & W 53ST,41.7991052,-87.6976088,google,41.7972823,-87.6975392,google,64,14,19,14019,"c(-87.6976088, -87.6975392, 41.7991052, 41.7972823)",202.77964464580145,202.77964464580145
14,Miscellaneous-CDOT,S Sacramento & W 46 ST - W 47 ST,2006,1086,S Sacramento & W 46th ST,S Sacramento & W 47th ST,41.8100274,-87.6991357,google,41.8082048,-87.6990912,google,71,14,30,14030,"c(-87.6991357, -87.6990912, 41.8100274, 41.8082048)",202.69774910068534,202.69774910068534
14,Miscellaneous-CDOT,S Sawyer & W 51ST-W 52ST,2006,260,S Sawyer & W 51ST,S Sawyer & W 52ST,41.8008091,-87.7049717,google,41.7989867,-87.7049222,google,74,14,6,14006,"c(-87.7049717, -87.7049222, 41.8008091, 41.7989867)",202.68349047881372,202.68349047881372
14,Miscellaneous-CDOT,S Richmond & W 45 St - W 46 St,2006,16185,S Richmond & W 45 St,S Richmond & W 46 St,41.811859,-87.6979422,google,41.8100369,-87.6979243,google,62,14,18,14018,"c(-87.6979422, -87.6979421677017, 41.811859, 41.8118557123402)",202.61402514028703,0.365581467983591
14,Miscellaneous-CDOT,S Richmond & W 45 St - W 46 St,2006,16185,S Richmond & W 45 St,S Richmond & W 46 St,41.811859,-87.6979422,google,41.8100369,-87.6979243,google,62,14,30,14030,"c(-87.6979421677017, -87.6979243, 41.8118557123402, 41.8100369)",202.61402514028703,202.24844367130376
14,Miscellaneous-CDOT,S Spaulding & W 56ST-W 57ST,2006,5669,S Spaulding & W 56ST,S Spaulding & W 57ST,41.7916595,-87.7059357,google,41.7898385,-87.7058884,google,81,14,3,14003,"c(-87.7059357, -87.7058884, 41.7916595, 41.7898385)",202.52424744189486,202.52424744136658
14,Miscellaneous-CDOT,S Christiana & W 56ST-W 57ST,2006,6341,S Christiana & W 56ST,S Christiana & W 57ST,41.7916393,-87.7071639,google,41.7898187,-87.7071079,google,26,14,3,14003,"c(-87.7071639, -87.7071079, 41.7916393, 41.7898187)",202.49503078616596,202.49503078616596
14,Miscellaneous-CDOT,S California & W 51ST-W 52ST,2006,1258,S California & W 51ST,S California & W 52ST,41.8009849,-87.6939976,google,41.7991646,-87.6939396,google,24,14,19,14019,"c(-87.6939976, -87.6939396, 41.8009849, 41.7991646)",202.46553447560643,202.46553447560643
14,Miscellaneous-CDOT,S Richmond & W 58ST-W 59ST,2006,16255,S Richmond & W 58ST,S Richmond & W 59ST,41.7881584,-87.6973063,google,41.7863389,-87.6972398,google,66,16,35,16035,"c(-87.6972401129911, -87.6972398, 41.7863474639602, 41.7863389)",202.3945980881453,0.9526239379764581
14,Miscellaneous-CDOT,S Richmond & W 58ST-W 59ST,2006,16255,S Richmond & W 58ST,S Richmond & W 59ST,41.7881584,-87.6973063,google,41.7863389,-87.6972398,google,66,14,32,14032,"c(-87.6973063, -87.6972401129911, 41.7881584, 41.7863474639602)",202.3945980881453,201.4419741501688
14,Miscellaneous-CDOT,S Albany & W 44 ST - W 45 ST,2006,6491,S Albany & W 44th ST,S Albany & W 45th ST,41.8136152,-87.7017024,google,41.8117958,-87.7016499,google,20,14,31,14031,"c(-87.7016499235391, -87.7016499, 41.8117966157745, 41.8117958)",202.3551503918726,0.09073110089489428
14,Miscellaneous-CDOT,S Albany & W 44 ST - W 45 ST,2006,6491,S Albany & W 44th ST,S Albany & W 45th ST,41.8136152,-87.7017024,google,41.8117958,-87.7016499,google,20,14,23,14023,"c(-87.7017024, -87.7016499235391, 41.8136152, 41.8117966157745)",202.3551503918726,202.26441929045063
14,Miscellaneous-CDOT,W 53 PL & S Sacramento-S Albany,2006,2694,W 53rd PL & S Sacramento,W 53rd PL & S Albany,41.7963308,-87.6987422,google,41.7963036,-87.7011828,google,103,14,26,14026,"c(-87.6987422, -87.7011828, 41.7963308, 41.7963036)",202.34356907823405,202.34356907823405
14,Miscellaneous-CDOT,S Sacramento & W 44 ST - W 43 ST,2006,11187,S Sacramento & W 44th ST,S Sacramento & W 43rd ST,41.8136574,-87.6992718,google,41.815476,-87.6993397,google,69,14,18,14018,"c(-87.6992718, -87.6993394732228, 41.8136574, 41.8154699262848)",202.29768973866297,201.62206092376613
14,Miscellaneous-CDOT,S Sacramento & W 44 ST - W 43 ST,2006,11187,S Sacramento & W 44th ST,S Sacramento & W 43rd ST,41.8136574,-87.6992718,google,41.815476,-87.6993397,google,69,14,8,14008,"c(-87.6993394732228, -87.6993397, 41.8154699262848, 41.815476)",202.29768973866297,0.6756288148968377
14,Miscellaneous-CDOT,S Talman & W 54 ST - W 55 ST,2006,1940,S Talman & W 54th ST,S Talman & W 55th ST,41.795586,-87.6901907,google,41.7937677,-87.6901531,google,83,14,14,14014,"c(-87.6901907, -87.6901531, 41.795586, 41.7937677)",202.21007836117982,202.21007836117982
14,Miscellaneous-CDOT,S Mozart & W 46 ST - W 47 St,2006,18322,S Mozart & W 46th ST,S Mozart & W 47 St,41.8100842,-87.6954854,google,41.8082664,-87.6954329,google,57,14,18,14018,"c(-87.6954854, -87.6954852202084, 41.8100842, 41.8100779749355)",202.1772845588643,0.6923570501618926
14,Miscellaneous-CDOT,S Mozart & W 46 ST - W 47 St,2006,18322,S Mozart & W 46th ST,S Mozart & W 47 St,41.8100842,-87.6954854,google,41.8082664,-87.6954329,google,57,14,30,14030,"c(-87.6954852202084, -87.6954329, 41.8100779749355, 41.8082664)",202.1772845588643,201.48492750870244
14,Miscellaneous-CDOT,S Whipple & W 58 ST-W 59 ST,2006,6641,S Whipple & W 58th ST,S Whipple & W 59th ST,41.7881199,-87.6997383,google,41.7863021,-87.699687,google,97,16,35,16035,"c(-87.6996871493392, -87.699687, 41.7863073919407, 41.7863021)",202.1751991317035,0.5885681336775822
14,Miscellaneous-CDOT,S Whipple & W 58 ST-W 59 ST,2006,6641,S Whipple & W 58th ST,S Whipple & W 59th ST,41.7881199,-87.6997383,google,41.7863021,-87.699687,google,97,14,32,14032,"c(-87.6997383, -87.6996871493392, 41.7881199, 41.7863073919407)",202.1751991317035,201.58663099755458
14,Miscellaneous-CDOT,S Whipple & W 43 ST - W 44 ST,2006,1484,S Whipple & W 43rd ST,S Whipple & W 44th ST,41.81545,-87.7005606,google,41.8136338,-87.7004844,google,92,14,8,14008,"c(-87.7005606, -87.7005605939464, 41.81545, 41.8154498557191)",202.0512538563541,0.016051172206238383
14,Miscellaneous-CDOT,S Whipple & W 43 ST - W 44 ST,2006,1484,S Whipple & W 43rd ST,S Whipple & W 44th ST,41.81545,-87.7005606,google,41.8136338,-87.7004844,google,92,14,23,14023,"c(-87.7005605939464, -87.7004844, 41.8154498557191, 41.8136338)",202.0512538563541,202.0352026841479
14,Miscellaneous-CDOT,S Homan & W 55ST- W 56ST,2006,16457,S Homan & W 55ST,S Homan & W 56ST,41.7934419,-87.7084421,google,41.7916255,-87.7083889,google,33,14,15,14015,"c(-87.7084421, -87.7084420973204, 41.7934419, 41.7934418085128)",202.02293043599644,0.010175359737145695
14,Miscellaneous-CDOT,S Homan & W 55ST- W 56ST,2006,16457,S Homan & W 55ST,S Homan & W 56ST,41.7934419,-87.7084421,google,41.7916255,-87.7083889,google,33,14,9,14009,"c(-87.7084420973204, -87.7083889, 41.7934418085128, 41.7916255)",202.02293043599644,202.01275507678648
14,Miscellaneous-CDOT,S Homan & W 58ST-W 59ST,2006,166,S Homan & W 58ST,S Homan & W 59ST,41.7879923,-87.7082848,google,41.7861766,-87.7082076,google,36,14,4,14004,"c(-87.7082846454799, -87.7082076, 41.7879886658788, 41.7861766)",201.99837824878492,201.59407875425066
14,Miscellaneous-CDOT,S Homan & W 58ST-W 59ST,2006,166,S Homan & W 58ST,S Homan & W 59ST,41.7879923,-87.7082848,google,41.7861766,-87.7082076,google,36,14,9,14009,"c(-87.7082848, -87.7082846454799, 41.7879923, 41.7879886658788)",201.99837824878492,0.4042994950054131
14,Miscellaneous-CDOT,S Mozart & W 44 ST - W 45 St,2006,17794,S Mozart & W 44th ST,S Mozart & W 45 St,41.813702,-87.6955936,google,41.811886199999996,-87.6955319,google,55,12,10,12010,"c(-87.6955936, -87.6955319, 41.813702, 41.8118862)",201.97280613955263,201.97280613955263
14,Miscellaneous-CDOT,S Richmond & W 46 ST - W 47 ST,2006,2095,S Richmond & W 46th ST,S Richmond & W 47th ST,41.8100369,-87.6979243,google,41.8082216,-87.6978614,google,63,14,30,14030,"c(-87.6979243, -87.6978614, 41.8100369, 41.8082216)",201.9197771853765,201.9197771853765
14,Miscellaneous-CDOT,S Albany & W 45 ST - W 46 ST,2006,1025,S Albany & W 45th ST,S Albany & W 46th ST,41.8117958,-87.7016499,google,41.8099805,-87.7015897,google,21,14,31,14031,"c(-87.7016499, -87.7015897, 41.8117958, 41.8099805)",201.91412008609436,201.9141200866214
14,Miscellaneous-CDOT,S Sawyer & W 57ST-W 58ST,2006,13765,S Sawyer & W 57ST,S Sawyer & W 58ST,41.789867,-87.7046696,google,41.788052,-87.7046084,google,78,14,3,14003,"c(-87.7046696, -87.7046084, 41.789867, 41.788052)",201.882880663377,201.882880663377
14,Miscellaneous-CDOT,S Trumbull & W 58ST- W 59ST,2006,2827,S Trumbull & W 58ST,S Trumbull & W 59ST,41.7879664,-87.709512,google,41.7861535,-87.7094513,google,91,14,4,14004,"c(-87.709512, -87.7094513, 41.7879664, 41.7861535)",201.64840971043537,201.64840971043537
14,Miscellaneous-CDOT,S Rockwell & W 53 ST - W 54 ST,2006,21274,S Rockwell & W 53rd ST,S Rockwell & W 54th ST,41.7974204,-87.689018,google,41.7956076,-87.6889618,google,67,14,14,14014,"c(-87.689018, -87.6889618, 41.7974204, 41.7956076)",201.628310729959,201.628310729959
14,Miscellaneous-CDOT,S Troy & W 44 St - W 45 ST,2006,9108,S Troy & W 44 St,S Troy & W 45th ST,41.8135969,-87.7029179,google,41.8117846,-87.7028595,google,85,14,23,14023,"c(-87.7029179, -87.7028595, 41.8135969, 41.8117846)",201.5769962859037,201.57699628537662
14,Miscellaneous-CDOT,S Keeler & W 43ST-W 44ST,2006,6264,S Keeler & W 43ST,S Keeler & W 44ST,41.8151214,-87.7287287,google,41.81331,-87.7286906,google,46,14,2,14002,"c(-87.7287287, -87.7286906, 41.8151214, 41.81331)",201.44355421962302,201.44355421962302
14,Miscellaneous-CDOT,S Troy & W 51ST-W 52ST,2006,5582,S Troy & W 51ST,S Troy & W 52ST,41.8008409,-87.7025359,google,41.7990298,-87.7024814,google,87,14,6,14006,"c(-87.7025359, -87.7024814, 41.8008409, 41.7990298)",201.436114114353,201.436114114353
14,Miscellaneous-CDOT,S Sacramento & W 51ST-W 52ST,2006,3525,S Sacramento & W 51ST,S Sacramento & W 52ST,41.8009056,-87.6988912,google,41.7990947,-87.6988449,google,72,14,19,14019,"c(-87.6988911682057, -87.6988449, 41.8009043564866, 41.7990947)",201.39978092062788,201.26148321229127
14,Miscellaneous-CDOT,S Sacramento & W 51ST-W 52ST,2006,3525,S Sacramento & W 51ST,S Sacramento & W 52ST,41.8009056,-87.6988912,google,41.7990947,-87.6988449,google,72,14,25,14025,"c(-87.6988912, -87.6988911682057, 41.8009056, 41.8009043564866)",201.39978092062788,0.13829770828804017
14,Miscellaneous-CDOT,S Whipple & W 46 ST - W 47 ST,2006,2217,S Whipple & W 46th ST,S Whipple & W 47th ST,41.8099956,-87.7003689,google,41.8081861,-87.7003041,google,94,14,30,14030,"c(-87.7003689, -87.7003041, 41.8099956, 41.8081861)",201.27920169125662,201.27920169178364
14,Miscellaneous-CDOT,S Sacramento & W 45 ST - W 46 ST,2006,11603,S Sacramento & W 45th ST,S Sacramento & W 46th ST,41.8118363,-87.6992055,google,41.8100274,-87.6991357,google,70,14,18,14018,"c(-87.6992055, -87.6992054718297, 41.8118363, 41.8118355699732)",201.22399131387073,0.08120897256805056
14,Miscellaneous-CDOT,S Sacramento & W 45 ST - W 46 ST,2006,11603,S Sacramento & W 45th ST,S Sacramento & W 46th ST,41.8118363,-87.6992055,google,41.8100274,-87.6991357,google,70,14,30,14030,"c(-87.6992054718297, -87.6991357, 41.8118355699732, 41.8100274)",201.22399131387073,201.14278234030434
14,Miscellaneous-CDOT,S Homan & W 57ST-W 58ST,2006,3021,S Homan & W 57ST,S Homan & W 58ST,41.7898002,-87.7083389,google,41.7879923,-87.7082848,google,35,14,9,14009,"c(-87.7083389, -87.7082848, 41.7898002, 41.7879923)",201.079654461401,201.07965446092973
14,Miscellaneous-CDOT,S Albany & W 46 ST - W 47 ST,2006,4469,S Albany & W 46th ST,S Albany & W 47th ST,41.8099805,-87.7015897,google,41.8081731,-87.7015375,google,22,14,31,14031,"c(-87.7015897, -87.7015375, 41.8099805, 41.8081731)",201.02058837534827,201.02058837534827
14,Miscellaneous-CDOT,S Talman & W 53 ST - W 54 ST,2006,17530,S Talman & W 53rd ST,S Talman & W 54th ST,41.7973933,-87.6902365,google,41.795586,-87.6901907,google,82,14,14,14014,"c(-87.6902365, -87.6901907, 41.7973933, 41.795586)",200.998768195351,200.998768195351
14,Miscellaneous-CDOT,S Trumbull & W 57ST-W 58ST,2006,8360,S Trumbull & W 57ST,S Trumbull & W 58ST,41.7897731,-87.7095607,google,41.7879664,-87.709512,google,90,14,4,14004,"c(-87.7095120686115, -87.709512, 41.7879689454597, 41.7879664)",200.93675900254533,0.28309980235498716
14,Miscellaneous-CDOT,S Trumbull & W 57ST-W 58ST,2006,8360,S Trumbull & W 57ST,S Trumbull & W 58ST,41.7897731,-87.7095607,google,41.7879664,-87.709512,google,90,14,9,14009,"c(-87.7095607, -87.7095120686115, 41.7897731, 41.7879689454597)",200.93675900254533,200.65365920019028
14,Miscellaneous-CDOT,S Richmond & W 44 St - W 45 St,2006,1147,S Richmond & W 44 St,S Richmond & W 45 St,41.8136644,-87.6980273,google,41.811859,-87.6979422,google,61,14,18,14018,"c(-87.6980273, -87.6979422, 41.8136644, 41.811859)",200.87548729234874,200.87548729334821
14,Miscellaneous-CDOT,S Whipple & W 44 ST - W 45 ST,2006,9043,S Whipple & W 44th ST,S Whipple & W 45th ST,41.8136338,-87.7004844,google,41.8118294,-87.7004038,google,93,14,23,14023,"c(-87.7004844, -87.7004038, 41.8136338, 41.8118294)",200.75160538017644,200.75160537917827
14,Miscellaneous-CDOT,S Sawyer & W 56ST-W 57ST,2006,5489,S Sawyer & W 56ST,S Sawyer & W 57ST,41.7916698,-87.7047206,google,41.789867,-87.7046696,google,77,14,3,14003,"c(-87.7047206, -87.7046696, 41.7916698, 41.789867)",200.50711379588822,200.50711379588822
14,Miscellaneous-CDOT,S Mozart & W 45 St - W 46 St,2006,13593,S Mozart & W 45 St,S Mozart & W 46 St,41.811886199999996,-87.6955319,google,41.8100842,-87.6954854,google,56,14,18,14018,"c(-87.695500092555, -87.6954854, 41.8106535869598, 41.8100842)",200.41063058207712,63.32474986052977
14,Miscellaneous-CDOT,S Mozart & W 45 St - W 46 St,2006,13593,S Mozart & W 45 St,S Mozart & W 46 St,41.811886199999996,-87.6955319,google,41.8100842,-87.6954854,google,56,12,10,12010,"c(-87.6955319, -87.695500092555, 41.8118862, 41.8106535869598)",200.41063058207712,137.08588072154737
14,Miscellaneous-CDOT,S Christiana & W 58ST-W 59ST,2006,5031,S Christiana & W 58ST,S Christiana & W 59ST,41.7879968,-87.7070491,google,41.7862043,-87.7070086,google,27,14,4,14004,"c(-87.7070491, -87.7070086, 41.7879968, 41.7862043)",199.3455013641546,199.34550136362728
14,Miscellaneous-CDOT,W 47ST & S Springfield-S Pulaski,2006,32045,W 47ST & S Springfield,W 47ST & S Pulaski,41.8078993,-87.7211205,google,41.8078729,-87.7235091,google,100,14,27,14027,"c(-87.7211235760136, -87.7235091, 41.8078992660342, 41.8078729)",197.99628137590693,197.74130398263122
14,Miscellaneous-CDOT,W 47ST & S Springfield-S Pulaski,2006,32045,W 47ST & S Springfield,W 47ST & S Pulaski,41.8078993,-87.7211205,google,41.8078729,-87.7235091,google,100,14,13,14013,"c(-87.7211205, -87.7211235760136, 41.8078993, 41.8078992660342)",197.99628137590693,0.2549773932756885
14,Miscellaneous-CDOT,W 58ST & S Central Park-S Lawndale,2006,8476,W 58ST & S Central Park,W 58ST & S Lawndale,41.7879133,-87.7134132,google,41.787872900000004,-87.7156492,google,117,14,1,14001,"c(-87.7134132, -87.7156492, 41.7879133, 41.7878729)",185.43880706802287,185.43880706802287
14,Miscellaneous-CDOT,W 57 PL & S Central Park-S Lawndale,2006,232,W 57th PL & S Central Park,W 57th PL & S Lawndale,41.7888238,-87.7134416,google,41.7887799,-87.7156728,google,115,14,1,14001,"c(-87.7134416, -87.7156728, 41.7888238, 41.7887799)",185.0481971920827,185.0481971921152
14,Miscellaneous-CDOT,W 56 PL & S Central Park-S Lawndale,2006,20309,W 56th PL & S Central Park,W 56th PL & S Lawndale,41.7906468,-87.7134972,google,41.7906075,-87.7157241,google,109,14,1,14001,"c(-87.7134972, -87.7157241, 41.7906468, 41.7906075)",184.6737514532899,184.67375145330715
14,Miscellaneous-CDOT,W 57ST & S Central Park-S Lawndale,2006,8276,W 57ST & S Central Park,W 57ST & S Lawndale,41.7897356,-87.7134702,google,41.7896825,-87.7156958,google,111,14,1,14001,"c(-87.7134702, -87.7156958, 41.7897356, 41.7896825)",184.61135206607648,184.61135206613142
14,Miscellaneous-CDOT,S Sacramento & S Archer - W 43 ST,2006,8554,S Sacramento & S Archer,S Sacramento & W 43rd ST,41.8170734,-87.6994002,google,41.815476,-87.6993397,google,68,14,22,14022,"c(-87.6994002, -87.6993997581218, 41.8170734, 41.8170617332436)",177.69380241776594,1.2978028824088452
14,Miscellaneous-CDOT,S Sacramento & S Archer - W 43 ST,2006,8554,S Sacramento & S Archer,S Sacramento & W 43rd ST,41.8170734,-87.6994002,google,41.815476,-87.6993397,google,68,14,8,14008,"c(-87.6993997581218, -87.6993397, 41.8170617332436, 41.815476)",177.69380241776594,176.3959995353571
14,Miscellaneous-CDOT,S Mozart & S Archer - W 42 ST,2006,10738,S Mozart & S Archer,S Mozart & W 42nd ST,41.8183119,-87.697352,google,41.8173252,-87.6957038,google,54,14,8,14008,"c(-87.697352, -87.6957081455423, 41.8183119, 41.8173278015432)",175.19581701960368,174.7338994540433
14,Miscellaneous-CDOT,S Mozart & S Archer - W 42 ST,2006,10738,S Mozart & S Archer,S Mozart & W 42nd ST,41.8183119,-87.697352,google,41.8173252,-87.6957038,google,54,12,10,12010,"c(-87.6957081455423, -87.6957038, 41.8173278015432, 41.8173252)",175.19581701960368,0.4619175660746018
14,Miscellaneous-CDOT,S Maplewood & W 54 ST - W 55 ST,2006,24861,S Maplewood & W 54th ST,S Maplewood & W 55th ST,41.7951791,-87.6877347,google,41.7938078,-87.6877038,google,53,14,29,14029,"c(-87.6877347, -87.6877038, 41.7951791, 41.7938078)",152.50335774563843,152.50335774563843
14,Miscellaneous-CDOT,S Troy & S Archer - W 44 ST,2006,4468,S Troy & S Archer,S Troy & W 44th ST,41.81465,-87.7033444,google,41.8135969,-87.7029179,google,84,14,23,14023,"c(-87.7033444, -87.7029179, 41.81465, 41.8135969)",122.31786618301761,122.31786618301761
14,Miscellaneous-CDOT,S Karlov & W 50ST-Archer,2006,1358,S Karlov & W 50ST,S Karlov & Archer,41.8023436,-87.7258696,google,41.8013128,-87.725835,google,38,14,28,14028,"c(-87.7258696, -87.725835, 41.8023436, 41.8013128)",114.65578662618508,114.65578662818436
14,Miscellaneous-CDOT,W 55ST & S Spaulding-S Christiana,2006,4706,W 55ST & S Spaulding,W 55ST & S Christiana,41.793488,-87.7059974,google,41.7934641,-87.7072265,google,105,14,15,14015,"c(-87.7059974, -87.7072265, 41.793488, 41.7934641)",101.92915202651312,101.9291520264946
14,Miscellaneous-CDOT,W 42 ST & S Mozart - S Francisco,2006,13124,W 42nd ST & S Mozart,W 42nd ST & S Francisco,41.8173252,-87.6957038,google,41.8173134,-87.6969329,google,98,14,8,14008,"c(-87.695708027516, -87.6969329, 41.8173251594361, 41.8173134)",101.86503956227239,101.51467262195897
