ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4,lat_A,lon_A,lat_B,lon_B,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate,geometry
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,11031,31,27227594.4268,28847.0345242,11,"c(-87.6572738819204, -87.6574468637524, 41.8123108695764, 41.8172094998895)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,12009,9,5566992.86798,11205.4038526,12,"c(-87.6579196391752, -87.6579441487481, 41.8305940883756, 41.8312878181663)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,16009,9,3073898.18618,7675.84547508,16,"c(-87.6560548107612, -87.6562471986097, 41.7777670279627, 41.7832210437302)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,16014,14,3295789.9461,8639.21722944,16,"c(-87.6562471986097, -87.6565040585104, 41.7832210437302, 41.7905013353767)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,16015,15,2757880.70993,7762.99606944,16,"c(-87.6566010591934, -87.6566232695553, 41.7932502376044, 41.7938796238373)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,16020,20,1652545.47333,5441.55185253,16,"c(-87.6565040585104, -87.6566010591934, 41.7905013353767, 41.7932502376044)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,17005,5,2606352.01473,6923.96369849,17,"c(-87.6553510832214, -87.6554935911615, 41.7578091019205, 41.7618516733285)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,17013,13,4751532.66911,10940.0951165,17,"c(-87.6557340286488, -87.6560548107612, 41.7686710907532, 41.7777670279627)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,17024,24,1767601.93367,6847.64434328,17,"c(-87.6550926597048, -87.6551567983053, 41.7504770139557, 41.7522969344834)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,17027,27,2256342.77198,8025.44709289,17,"c(-87.6550783850016, -87.6550926597048, 41.7500719579343, 41.7504770139557)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,17029,29,2434272.31551,7321.93088768,17,"c(-87.6551567983053, -87.6553510832214, 41.7522969344834, 41.7578091019205)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,20017,17,3548686.29493,8603.36692464,20,"c(-87.6568895663889, -87.6570085920377, 41.8014248487973, 41.80479673365)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,20021,21,6338317.12246,11106.4269529,20,"c(-87.6566232695553, -87.6568895663889, 41.7938796238373, 41.8014248487973)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,20015,15,5533841.87508,10781.9669182,20,"c(-87.6570085920377, -87.6572738819204, 41.80479673365, 41.8123108695764)"
16,Alley Speed Hump Menu,S ELIZABETH ST & S THROOP ST & W 3 ST & W 4 ST,2010,3150,13273,S ELIZABETH ST & W 3rd ST,S THROOP ST & W 3rd ST,S ELIZABETH ST & W 4th ST,S THROOP ST & W 4th ST,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,google,41.8569989,-87.6588529,google,41.7323978,-87.6544557,41.8569989,-87.6588529,21028,28,1648404.27853,6301.28196149,21,"c(-87.6548360128169, -87.6550285188247, 41.7431936745158, 41.7486569255036)"
