ward_locate,precinct_locate,ward_precinct_locate,year,weighted_cost
45,14,45014,2021,0
45,14,45014,2022,0
45,15,45015,2003,0
45,15,45015,2004,0
45,15,45015,2005,0
45,15,45015,2006,0
45,15,45015,2007,0
45,15,45015,2008,0
45,15,45015,2009,0
45,15,45015,2010,0
45,15,45015,2011,6088.982932409058
45,15,45015,2012,24826.999999970314
45,15,45015,2013,1703.4330987906765
45,15,45015,2014,120.42382875935262
45,15,45015,2015,56253.49942461722
45,15,45015,2016,130722.11
45,15,45015,2017,0
45,15,45015,2018,7697.299999999999
45,15,45015,2019,27.94744082746522
45,15,45015,2020,0
45,15,45015,2021,52591.74
45,15,45015,2022,0
45,16,45016,2003,0
45,16,45016,2004,0
45,16,45016,2005,58073.519694467745
45,16,45016,2006,5000
45,16,45016,2007,121093.40622926243
45,16,45016,2008,0
45,16,45016,2009,55179.113033186775
45,16,45016,2010,0
45,16,45016,2011,3519.999999999893
45,16,45016,2012,47449.620955863335
45,16,45016,2013,3.7223122170217495
45,16,45016,2014,16915.209393252135
45,16,45016,2015,79844.80755365867
45,16,45016,2016,19893.07
45,16,45016,2017,16953.27
45,16,45016,2018,43576.51274220659
45,16,45016,2019,0
45,16,45016,2020,0
45,16,45016,2021,46398.458088175496
45,16,45016,2022,0
45,17,45017,2003,0
45,17,45017,2004,0
45,17,45017,2005,29212.13880051194
45,17,45017,2006,4.580265020790801
45,17,45017,2007,0
45,17,45017,2008,0
45,17,45017,2009,27443.24539096894
45,17,45017,2010,0
45,17,45017,2011,63592.71774345698
45,17,45017,2012,0
45,17,45017,2013,0
45,17,45017,2014,0
45,17,45017,2015,0
45,17,45017,2016,0
45,17,45017,2017,0
45,17,45017,2018,0
45,17,45017,2019,0
45,17,45017,2020,0
45,17,45017,2021,0
45,17,45017,2022,0
45,18,45018,2003,0
45,18,45018,2004,0
45,18,45018,2005,0
45,18,45018,2006,49429.62786357613
45,18,45018,2007,4904.088097273077
45,18,45018,2008,21685.70533033309
45,18,45018,2009,1585.052064212797
45,18,45018,2010,129546.81889761194
45,18,45018,2011,2844.838294332697
45,18,45018,2012,0
45,18,45018,2013,0
45,18,45018,2014,238.1691954740608
45,18,45018,2015,1272.411481747036
45,18,45018,2016,3380.7596644029986
45,18,45018,2017,76465.42666717726
45,18,45018,2018,37615.67
45,18,45018,2019,4835.489487224046
45,18,45018,2020,29809.840000003795
45,18,45018,2021,34690.960000027786
45,18,45018,2022,62650.362326439325
45,19,45019,2003,0
45,19,45019,2004,0
45,19,45019,2005,30801.99999994459
45,19,45019,2006,200000
45,19,45019,2007,0
45,19,45019,2008,0
45,19,45019,2009,94697.75460890458
45,19,45019,2010,0
45,19,45019,2011,34580.28225654301
45,19,45019,2012,0
45,19,45019,2013,0
45,19,45019,2014,0
45,19,45019,2015,0
45,19,45019,2016,0
45,19,45019,2017,0
45,19,45019,2018,0
45,19,45019,2019,0
45,19,45019,2020,0
45,19,45019,2021,0
45,19,45019,2022,0
45,20,45020,2003,0
45,20,45020,2004,0
45,20,45020,2005,33.48211481947449
45,20,45020,2006,20805.52657327121
45,20,45020,2007,0
45,20,45020,2008,0
45,20,45020,2009,44351.99999997746
45,20,45020,2010,146099.799220941
45,20,45020,2011,46959.00000000594
45,20,45020,2012,0
45,20,45020,2013,27363.697174586978
45,20,45020,2014,0
45,20,45020,2015,72080.00000010862
45,20,45020,2016,10501.258160730547
45,20,45020,2017,81927.1863655562
45,20,45020,2018,28662.2913019422
45,20,45020,2019,0
45,20,45020,2020,54009.61999999385
45,20,45020,2021,48992.43648349646
45,20,45020,2022,50043.4
45,21,45021,2003,0
45,21,45021,2004,0
45,21,45021,2005,0
45,21,45021,2006,108434.75830089279
45,21,45021,2007,0
45,21,45021,2008,67.97122188987576
45,21,45021,2009,0
45,21,45021,2010,7236
45,21,45021,2011,0
45,21,45021,2012,236128.4272998163
45,21,45021,2013,1.1680488878671342
45,21,45021,2014,62491.57617124063
45,21,45021,2015,11.892039895137431
45,21,45021,2016,29400
45,21,45021,2017,0
45,21,45021,2018,3762.358756219588
45,21,45021,2019,50.91794761825634
45,21,45021,2020,0
45,21,45021,2021,0
45,21,45021,2022,0
45,22,45022,2003,0
45,22,45022,2004,0
45,22,45022,2005,0
45,22,45022,2006,0
45,22,45022,2007,71533.00000037043
45,22,45022,2008,1747.0086269160745
45,22,45022,2009,0
45,22,45022,2010,0
45,22,45022,2011,147159
45,22,45022,2012,49550.36827186559
45,22,45022,2013,3630.4704365745383
45,22,45022,2014,51660.13614709465
45,22,45022,2015,76784.10796010487
45,22,45022,2016,6522.749998972964
45,22,45022,2017,0
45,22,45022,2018,75469.150203716
45,22,45022,2019,63677.586475214375
45,22,45022,2020,0
45,22,45022,2021,223938.28441681282
45,22,45022,2022,223.5915078535779
45,23,45023,2003,0
45,23,45023,2004,0
45,23,45023,2005,6056.36876645659
45,23,45023,2006,0
45,23,45023,2007,112801.9397274545
45,23,45023,2008,0
45,23,45023,2009,46047.42628976058
45,23,45023,2010,134384.29092048178
45,23,45023,2011,64111.133243712844
45,23,45023,2012,0
45,23,45023,2013,16213
45,23,45023,2014,74657.82864700006
45,23,45023,2015,0
45,23,45023,2016,0
45,23,45023,2017,88029.30199798163
45,23,45023,2018,2871.08
45,23,45023,2019,48615.30182404293
45,23,45023,2020,28900.021931581712
45,23,45023,2021,55611.13394899148
45,23,45023,2022,1.4887795244312345
45,24,45024,2003,0
45,24,45024,2004,0
45,24,45024,2005,11.433239584052034
45,24,45024,2006,1049.87979004544
45,24,45024,2007,68300
45,24,45024,2008,0
45,24,45024,2009,37835.73627898656
45,24,45024,2010,3500
45,24,45024,2011,55100
45,24,45024,2012,0
45,24,45024,2013,692.7629575044
45,24,45024,2014,38.96380101388024
45,24,45024,2015,0
45,24,45024,2016,4377.17
45,24,45024,2017,0
45,24,45024,2018,2989.2317983764865
45,24,45024,2019,0
45,24,45024,2020,0
45,24,45024,2021,51916.83987797995
45,24,45024,2022,0
45,25,45025,2003,0
45,25,45025,2004,0
45,25,45025,2005,184659.9377009714
45,25,45025,2006,0
45,25,45025,2007,22590.165951284995
45,25,45025,2008,138129.1923455831
45,25,45025,2009,23014.308756844704
45,25,45025,2010,0
45,25,45025,2011,0.8268461300724371
45,25,45025,2012,21718.102437403057
45,25,45025,2013,2500
45,25,45025,2014,14321.60832727817
45,25,45025,2015,46.615770882262325
45,25,45025,2016,0
45,25,45025,2017,61.317573669642776
45,25,45025,2018,0
45,25,45025,2019,0
45,25,45025,2020,0
45,25,45025,2021,0
45,25,45025,2022,660
45,26,45026,2003,0
45,26,45026,2004,0
45,26,45026,2005,0
45,26,45026,2006,31805.944180501097
45,26,45026,2007,16716.184420909995
45,26,45026,2008,24270.945814597242
45,26,45026,2009,111947.23387369594
45,26,45026,2010,0
45,26,45026,2011,59634.6500845881
45,26,45026,2012,0
45,26,45026,2013,1850
45,26,45026,2014,2.5614972559252305
45,26,45026,2015,230
45,26,45026,2016,3470
45,26,45026,2017,0
45,26,45026,2018,2560.692440935735
45,26,45026,2019,0
45,26,45026,2020,28921.30856642864
45,26,45026,2021,0
45,26,45026,2022,89186.45
45,27,45027,2003,0
45,27,45027,2004,0
45,27,45027,2005,5000
45,27,45027,2006,51.10038532803875
45,27,45027,2007,13660.45547556528
45,27,45027,2008,0
45,27,45027,2009,0
45,27,45027,2010,328.155799668699
45,27,45027,2011,12056.338968859689
45,27,45027,2012,800
45,27,45027,2013,950
45,27,45027,2014,81400
45,27,45027,2015,0
45,27,45027,2016,112057.59754622981
45,27,45027,2017,0
45,27,45027,2018,0
45,27,45027,2019,88064.21541096267
45,27,45027,2020,0
45,27,45027,2021,0
45,27,45027,2022,3051.3442572662884
45,28,45028,2003,0
45,28,45028,2004,0
45,28,45028,2005,0
45,28,45028,2006,0
45,28,45028,2007,65256.659572393175
45,28,45028,2008,0
45,28,45028,2009,40897.88696681323
45,28,45028,2010,3499.9999999997603
45,28,45028,2011,44997
45,28,45028,2012,84247.84492857795
45,28,45028,2013,1735.3147984647799
45,28,45028,2014,1035.4288441712395
45,28,45028,2015,74263.8991417728
45,28,45028,2016,3407.29
45,28,45028,2017,0
45,28,45028,2018,52370.58447444773
45,28,45028,2019,49506.71490601093
45,28,45028,2020,0
45,28,45028,2021,47666.271784630764
45,28,45028,2022,0
45,29,45029,2003,0
45,29,45029,2004,0
45,29,45029,2005,10000.000000007869
45,29,45029,2006,0
45,29,45029,2007,0
45,29,45029,2008,109386.55021822083
45,29,45029,2009,0
45,29,45029,2010,2450
45,29,45029,2011,20366.20058308023
45,29,45029,2012,1556
45,29,45029,2013,227730.66455335007
45,29,45029,2014,25301.95851965833
45,29,45029,2015,0
45,29,45029,2016,16.111672911017394
45,29,45029,2017,46272
45,29,45029,2018,0
45,29,45029,2019,0
45,29,45029,2020,0
45,29,45029,2021,127967.62
45,29,45029,2022,8.89533356025805
45,30,45030,2003,0
45,30,45030,2004,0
45,30,45030,2005,5.969153589528164
45,30,45030,2006,800
45,30,45030,2007,21.51014004655306
45,30,45030,2008,68672.33613178523
45,30,45030,2009,0
45,30,45030,2010,130000.00000000912
45,30,45030,2011,36525.73444341819
45,30,45030,2012,809.3327687734524
45,30,45030,2013,90.04468189803235
45,30,45030,2014,0
45,30,45030,2015,0
45,30,45030,2016,0
45,30,45030,2017,187.6596037429087
45,30,45030,2018,0
45,30,45030,2019,0
45,30,45030,2020,0
45,30,45030,2021,0
45,30,45030,2022,52420.076036184146
45,31,45031,2003,0
45,31,45031,2004,0
45,31,45031,2005,3577.268987873489
45,31,45031,2006,0
45,31,45031,2007,24003.960007167447
45,31,45031,2008,1027
45,31,45031,2009,46165.05286329711
45,31,45031,2010,0
45,31,45031,2011,0
45,31,45031,2012,118779.73153430797
45,31,45031,2013,2596.5310288395194
45,31,45031,2014,84490.15938705474
45,31,45031,2015,0
45,31,45031,2016,32549.49000960931
45,31,45031,2017,62132.37666666669
45,31,45031,2018,79107.70813243787
45,31,45031,2019,0
45,31,45031,2020,0
45,31,45031,2021,4.994417276695502
45,31,45031,2022,14000
45,32,45032,2003,0
45,32,45032,2004,0
45,32,45032,2005,12500.000000007256
45,32,45032,2006,100000
45,32,45032,2007,71752.19211823159
45,32,45032,2008,0
45,32,45032,2009,61524.35321884588
45,32,45032,2010,0
45,32,45032,2011,0
45,32,45032,2012,0
45,32,45032,2013,0
45,32,45032,2014,0
45,32,45032,2015,0
45,32,45032,2016,0
45,32,45032,2017,0
45,32,45032,2018,24557.41
45,32,45032,2019,0
45,32,45032,2020,0
45,32,45032,2021,50640.83
45,32,45032,2022,0
45,33,45033,2003,0
45,33,45033,2004,0
45,33,45033,2005,14.785825190624095
45,33,45033,2006,0
45,33,45033,2007,2323.544524436582
45,33,45033,2008,0
45,33,45033,2009,136.57371012075666
45,33,45033,2010,47910.55327984952
45,33,45033,2011,0
45,33,45033,2012,0
45,33,45033,2013,0
45,33,45033,2014,0.4429892453677304
45,33,45033,2015,0
45,33,45033,2016,86945.83245377072
45,33,45033,2017,0
45,33,45033,2018,8910.43
45,33,45033,2019,48061.97655668836
45,33,45033,2020,95644.45376846024
45,33,45033,2021,50860.28417437458
45,33,45033,2022,3315.9064151605776
45,34,45034,2003,0
45,34,45034,2004,0
45,34,45034,2005,5309.126415382489
45,34,45034,2006,0
45,34,45034,2007,69.80788176841733
45,34,45034,2008,1236.5056615285948
45,34,45034,2009,12796.646781154108
45,34,45034,2010,1500
45,34,45034,2011,7996.798238818728
45,34,45034,2012,4187.66723126537
45,34,45034,2013,4663.171976039714
45,34,45034,2014,1850
45,34,45034,2015,100000
45,34,45034,2016,17103.190000000002
45,34,45034,2017,66831.77999999582
45,34,45034,2018,7102.0599999997485
45,34,45034,2019,7.456441774261336
45,34,45034,2020,0
45,34,45034,2021,77.99466901342753
45,34,45034,2022,0
45,35,45035,2003,0
45,35,45035,2004,0
45,35,45035,2005,18530.999999939126
45,35,45035,2006,0
45,35,45035,2007,3300.0000000088244
45,35,45035,2008,37238.41806825017
45,35,45035,2009,0
45,35,45035,2010,0
45,35,45035,2011,0
45,35,45035,2012,0
45,35,45035,2013,1108.2719670105396
45,35,45035,2014,550
45,35,45035,2015,42973.99999963154
45,35,45035,2016,2311.15
45,35,45035,2017,0
45,35,45035,2018,10751.912045751713
45,35,45035,2019,0
45,35,45035,2020,43569.7529107645
45,35,45035,2021,0
45,35,45035,2022,23787.22671912326
45,36,45036,2003,0
45,36,45036,2004,0
45,36,45036,2005,4988.566760415948
45,36,45036,2006,0
45,36,45036,2007,0
45,36,45036,2008,4189.089279805174
45,36,45036,2009,0
45,36,45036,2010,34439.999999932515
45,36,45036,2011,7851.09409220446
45,36,45036,2012,5895
45,36,45036,2013,0
45,36,45036,2014,0
45,36,45036,2015,0
45,36,45036,2016,0
45,36,45036,2017,0
45,36,45036,2018,0
45,36,45036,2019,0
45,36,45036,2020,0
45,36,45036,2021,0
45,36,45036,2022,0
45,37,45037,2003,0
45,37,45037,2004,0
45,37,45037,2005,4215.968067948227
45,37,45037,2006,22543.000000013446
45,37,45037,2007,103282.99999984547
45,37,45037,2008,38.40566315055408
45,37,45037,2009,38344.26372101345
45,37,45037,2010,27.804439516874158
45,37,45037,2011,0
45,37,45037,2012,63267.27779623848
45,37,45037,2013,42229.9123676291
45,37,45037,2014,33740.749088579825
45,37,45037,2015,0
45,37,45037,2016,1397.9777773496833
45,37,45037,2017,1850
45,37,45037,2018,4991.54
45,37,45037,2019,88083.35
45,37,45037,2020,0
45,37,45037,2021,128695.55949247103
45,37,45037,2022,58788.61948467471
45,38,45038,2003,0
45,38,45038,2004,0
45,38,45038,2005,24068.99596621433
45,38,45038,2006,0
45,38,45038,2007,77152.99999980944
45,38,45038,2008,19949.59348738305
45,38,45038,2009,0
45,38,45038,2010,56937.41818358919
45,38,45038,2011,39877.99999998006
45,38,45038,2012,12203.450828974102
45,38,45038,2013,183100.17923544487
45,38,45038,2014,7112.178348538485
45,38,45038,2015,0
45,38,45038,2016,0
45,38,45038,2017,47756.98999999518
45,38,45038,2018,14934.898351675974
45,38,45038,2019,0
45,38,45038,2020,60.66693068379347
45,38,45038,2021,90116.86
45,38,45038,2022,183.1059811395882
45,39,45039,2003,0
45,39,45039,2004,0
45,39,45039,2005,955.5091722770261
45,39,45039,2006,5064.286841578922
45,39,45039,2007,1700
45,39,45039,2008,137.05147833410433
45,39,45039,2009,46300.000000013155
45,39,45039,2010,90773.52388522857
45,39,45039,2011,120135.78681647453
45,39,45039,2012,131032.72220376156
45,39,45039,2013,39579.08642352012
45,39,45039,2014,950
45,39,45039,2015,3700
45,39,45039,2016,3606.3883270889824
45,39,45039,2017,38013.51
45,39,45039,2018,6618.6500000000005
45,39,45039,2019,0
45,39,45039,2020,22766.136919401946
45,39,45039,2021,0
45,39,45039,2022,137541.84933144544
45,40,45040,2003,0
45,40,45040,2004,0
45,40,45040,2005,50474.0622990235
45,40,45040,2006,5232.473606520903
45,40,45040,2007,46097.73716802256
45,40,45040,2008,106418.5154001306
45,40,45040,2009,1.4053041617173545
45,40,45040,2010,100655.18110268092
45,40,45040,2011,2735.3648221036856
45,40,45040,2012,0
45,40,45040,2013,0
45,40,45040,2014,4089.2693072700145
45,40,45040,2015,699.5885178333355
45,40,45040,2016,3342.39
45,40,45040,2017,29178.162426331
45,40,45040,2018,52790.28
45,40,45040,2019,27710.51051277988
45,40,45040,2020,54254.89968602258
45,40,45040,2021,0
45,40,45040,2022,337.7876733242783
45,41,45041,2003,0
45,41,45041,2004,0
45,41,45041,2005,19144.526793509736
45,41,45041,2006,61908.43963959806
45,41,45041,2007,340
45,41,45041,2008,50177.53130288393
45,41,45041,2009,217859.7999333871
45,41,45041,2010,3739.2534916629056
45,41,45041,2011,14439
45,41,45041,2012,0
45,41,45041,2013,0
45,41,45041,2014,25996.181068399124
45,41,45041,2015,0
45,41,45041,2016,0
45,41,45041,2017,90823.28999973142
45,41,45041,2018,12006.59764268766
45,41,45041,2019,0
45,41,45041,2020,13389.513612138135
45,41,45041,2021,78688.16231291367
45,41,45041,2022,85.2324060836565
45,42,45042,2003,0
45,42,45042,2004,0
45,42,45042,2005,0
45,42,45042,2006,0
45,42,45042,2007,0
45,42,45042,2008,0
45,42,45042,2009,14.177613444326711
45,42,45042,2010,130211.64895436393
45,42,45042,2011,12990.126656490893
45,42,45042,2012,69202.98134173299
45,42,45042,2013,0
45,42,45042,2014,28802.323942696734
45,42,45042,2015,4.575587953946221
45,42,45042,2016,0
45,42,45042,2017,3700
45,42,45042,2018,0
45,42,45042,2019,0
45,42,45042,2020,0
45,42,45042,2021,4691.718636123459
45,42,45042,2022,43136.113496792044
45,43,45043,2003,0
45,43,45043,2004,0
45,43,45043,2005,26121.686065701942
45,43,45043,2006,372.2346084310483
45,43,45043,2007,0
45,43,45043,2008,0
45,43,45043,2009,40789.822386557404
45,43,45043,2010,23932.993527362447
45,43,45043,2011,0
45,43,45043,2012,950
45,43,45043,2013,60632.039543552775
45,43,45043,2014,67610.69372637922
45,43,45043,2015,2788.965578857308
45,43,45043,2016,0
45,43,45043,2017,47122.67000031889
45,43,45043,2018,10857.19979397472
45,43,45043,2019,54094.091715549584
45,43,45043,2020,0
45,43,45043,2021,322.14263230821865
45,43,45043,2022,0
45,44,45044,2003,0
45,44,45044,2004,0
45,44,45044,2005,0
45,44,45044,2006,0
45,44,45044,2007,47894.4898599165
45,44,45044,2008,13100.540482572891
45,44,45044,2009,0
45,44,45044,2010,32.9676945667143
45,44,45044,2011,56217.361496087506
45,44,45044,2012,1000
45,44,45044,2013,0
45,44,45044,2014,0
45,44,45044,2015,5.997701360306153
45,44,45044,2016,1509.93
45,44,45044,2017,0
45,44,45044,2018,0
45,44,45044,2019,0
45,44,45044,2020,0
45,44,45044,2021,88.5627228964314
45,44,45044,2022,54802.88072009036
45,45,45045,2003,0
45,45,45045,2004,0
45,45,45045,2005,201286.22248789982
45,45,45045,2006,62516.85090009267
45,45,45045,2007,0
45,45,45045,2008,0
45,45,45045,2009,2117.453362531113
45,45,45045,2010,81947.38995656362
45,45,45045,2011,0
45,45,45045,2012,1399.8011824903201
45,45,45045,2013,0
45,45,45045,2014,89155.8601530042
45,45,45045,2015,74324.5461639099
45,45,45045,2016,5545.558587009651
45,45,45045,2017,4537.7
45,45,45045,2018,11288.169999985095
45,45,45045,2019,0
45,45,45045,2020,0
45,45,45045,2021,0
45,45,45045,2022,0
45,46,45046,2003,0
45,46,45046,2004,0
45,46,45046,2005,0
45,46,45046,2006,78.08529484637147
45,46,45046,2007,0
45,46,45046,2008,80491.40275136249
45,46,45046,2009,0
45,46,45046,2010,3525.810822495837
45,46,45046,2011,23112.174295780555
45,46,45046,2012,0
45,46,45046,2013,20537.7928120001
45,46,45046,2014,1921.9657306938923
45,46,45046,2015,0
45,46,45046,2016,195975.9421748806
45,46,45046,2017,10622.03
45,46,45046,2018,25825.09168988922
45,46,45046,2019,0
45,46,45046,2020,0
45,46,45046,2021,0
45,46,45046,2022,0
45,47,45047,2003,0
45,47,45047,2004,0
45,47,45047,2005,0
45,47,45047,2006,50002.458568047776
45,47,45047,2007,0
45,47,45047,2008,59674.29070885052
45,47,45047,2009,0
45,47,45047,2010,0
45,47,45047,2011,0
45,47,45047,2012,27083.897562596943
45,47,45047,2013,0
45,47,45047,2014,14280.425942028056
45,47,45047,2015,32508.38422911924
45,47,45047,2016,12066.65
45,47,45047,2017,0
45,47,45047,2018,2.137066737880978
45,47,45047,2019,0
45,47,45047,2020,21369.75999999828
45,47,45047,2021,0
45,47,45047,2022,0
45,48,45048,2003,0
45,48,45048,2004,0
45,48,45048,2005,0
45,48,45048,2006,9986.557122985907
45,48,45048,2007,43064.491867944664
45,48,45048,2008,0
45,48,45048,2009,68263.3311374981
45,48,45048,2010,0
45,48,45048,2011,85061.99999979598
45,48,45048,2012,15165.236637400569
45,48,45048,2013,0
45,48,45048,2014,769.5438258100016
45,48,45048,2015,9.975733247686966
45,48,45048,2016,8541.06
45,48,45048,2017,8800.51
45,48,45048,2018,17315.089599653184
45,48,45048,2019,0
45,48,45048,2020,0
45,48,45048,2021,0
45,48,45048,2022,107488.78912015486
45,49,45049,2003,0
45,49,45049,2004,0
45,49,45049,2005,0
45,49,45049,2006,87081.38689327055
45,49,45049,2007,0
45,49,45049,2008,0
45,49,45049,2009,260.2000664819567
45,49,45049,2010,65630
45,49,45049,2011,25697.092800342383
45,49,45049,2012,0
45,49,45049,2013,515.7280329894604
45,49,45049,2014,2528.000000002853
45,49,45049,2015,0
45,49,45049,2016,82762.45
45,49,45049,2017,97852.45039623443
45,49,45049,2018,188686.42972278738
45,49,45049,2019,28925.556320834155
45,49,45049,2020,30528.979626893
45,49,45049,2021,24632.534487210785
45,49,45049,2022,784.7939639544404
45,50,45050,2003,0
45,50,45050,2004,0
45,50,45050,2005,52.609332115457406
45,50,45050,2006,49964.91449148757
45,50,45050,2007,0
45,50,45050,2008,0
45,50,45050,2009,14953.546637475067
45,50,45050,2010,14524.96499404146
45,50,45050,2011,0
45,50,45050,2012,45868.330854647014
45,50,45050,2013,27583.118811003333
45,50,45050,2014,4928.8886842540405
45,50,45050,2015,47792.91266927884
45,50,45050,2016,83036.85551567728
45,50,45050,2017,45357.58341125116
45,50,45050,2018,1274.35
45,50,45050,2019,0
45,50,45050,2020,0
45,50,45050,2021,11307.933516503534
45,50,45050,2022,40495.61999998935
45,51,45051,2003,0
45,51,45051,2004,0
45,51,45051,2005,0
45,51,45051,2006,4545.419734973684
45,51,45051,2007,3300
45,51,45051,2008,0
45,51,45051,2009,0
45,51,45051,2010,0
45,51,45051,2011,0
45,51,45051,2012,0
45,51,45051,2013,0
45,51,45051,2014,0
45,51,45051,2015,0
45,51,45051,2016,0
45,51,45051,2017,0
45,51,45051,2018,0
45,51,45051,2019,0
45,51,45051,2020,0
45,51,45051,2021,0
45,51,45051,2022,0
45,52,45052,2003,0
45,52,45052,2004,0
45,52,45052,2005,69918.70660782799
45,52,45052,2006,0
45,52,45052,2007,68268.67492285592
45,52,45052,2008,200000
45,52,45052,2009,0
45,52,45052,2010,0
45,52,45052,2011,3759.866755957
45,52,45052,2012,0
45,52,45052,2013,0
45,52,45052,2014,19.11815631964796
45,52,45052,2015,1400
45,52,45052,2016,0
45,52,45052,2017,47828.97800201836
45,52,45052,2018,31600.38999738333
45,52,45052,2019,0
45,52,45052,2020,72682.83429995498
45,52,45052,2021,6192.991876649061
45,52,45052,2022,0
45,53,45053,2003,0
45,53,45053,2004,0
45,53,45053,2005,0
45,53,45053,2006,40774.000000058986
45,53,45053,2007,3299.999999978747
45,53,45053,2008,17.096857688355694
45,53,45053,2009,0
45,53,45053,2010,0
45,53,45053,2011,0
45,53,45053,2012,117.66914535297515
45,53,45053,2013,122574.99999999149
45,53,45053,2014,0
45,53,45053,2015,0
45,53,45053,2016,210.5358973130597
45,53,45053,2017,17371.12921189583
45,53,45053,2018,2761.33
45,53,45053,2019,16237.569999999989
45,53,45053,2020,79873.15
45,53,45053,2021,68274.01136389756
45,53,45053,2022,121303.64999972959
46,1,46001,2003,0
46,1,46001,2004,0
46,1,46001,2005,0
46,1,46001,2006,0
46,1,46001,2007,0
46,1,46001,2008,0
46,1,46001,2009,0
46,1,46001,2010,0
46,1,46001,2011,0
46,1,46001,2012,0
46,1,46001,2013,0
46,1,46001,2014,0
46,1,46001,2015,0
46,1,46001,2016,0
46,1,46001,2017,0
46,1,46001,2018,0
46,1,46001,2019,0
46,1,46001,2020,0
46,1,46001,2021,0
46,1,46001,2022,0
46,2,46002,2003,0
46,2,46002,2004,0
46,2,46002,2005,9.24958612683226
46,2,46002,2006,31940.80419311122
46,2,46002,2007,49882.65416473301
46,2,46002,2008,21.55479398033992
46,2,46002,2009,16506.110220533745
46,2,46002,2010,0
46,2,46002,2011,410
46,2,46002,2012,0
46,2,46002,2013,0
46,2,46002,2014,587.1468652677504
46,2,46002,2015,0
46,2,46002,2016,742.0449987181955
46,2,46002,2017,0
46,2,46002,2018,0
46,2,46002,2019,0
46,2,46002,2020,0
46,2,46002,2021,34.884739354522644
46,2,46002,2022,0
46,3,46003,2003,0
46,3,46003,2004,0
46,3,46003,2005,0
46,3,46003,2006,0
46,3,46003,2007,0
46,3,46003,2008,0
46,3,46003,2009,204.48497498646162
46,3,46003,2010,4092.806169209925
46,3,46003,2011,0
46,3,46003,2012,0
46,3,46003,2013,0
46,3,46003,2014,42.163703477820924
46,3,46003,2015,40684.900379322076
46,3,46003,2016,79347.39839042773
46,3,46003,2017,23105.962411292552
46,3,46003,2018,12695.583742468436
46,3,46003,2019,0
46,3,46003,2020,0
46,3,46003,2021,20.7281247735651
46,3,46003,2022,0
46,4,46004,2003,0
46,4,46004,2004,0
46,4,46004,2005,0
46,4,46004,2006,5.217500137277398
46,4,46004,2007,0
46,4,46004,2008,44445.590381947426
46,4,46004,2009,23506.787967901746
46,4,46004,2010,0
46,4,46004,2011,0
46,4,46004,2012,197000
46,4,46004,2013,9906.101700638006
46,4,46004,2014,0
46,4,46004,2015,13262.157425552616
46,4,46004,2016,93.31879450295779
46,4,46004,2017,2.9030199343829275
46,4,46004,2018,32.249894944599106
46,4,46004,2019,0
46,4,46004,2020,0
46,4,46004,2021,3454.1
46,4,46004,2022,2346.204825239975
46,5,46005,2003,0
46,5,46005,2004,0
46,5,46005,2005,0
46,5,46005,2006,196958.33460079343
46,5,46005,2007,248775.54845048362
46,5,46005,2008,26894.118864065334
46,5,46005,2009,23711.27348695304
46,5,46005,2010,13448.95940394184
46,5,46005,2011,103863.99629937047
46,5,46005,2012,9250
46,5,46005,2013,72000
46,5,46005,2014,70560.96160644828
46,5,46005,2015,43601.3154629067
46,5,46005,2016,50238.1522756874
46,5,46005,2017,26986.54671388566
46,5,46005,2018,25369.009183453658
46,5,46005,2019,59720.71298862868
46,5,46005,2020,0
46,5,46005,2021,36711.16437658279
46,5,46005,2022,25788.52457665555
46,6,46006,2003,0
46,6,46006,2004,0
46,6,46006,2005,0
46,6,46006,2006,0
46,6,46006,2007,88.25661221958427
46,6,46006,2008,54707.445900198014
46,6,46006,2009,25988.76339966894
46,6,46006,2010,0
46,6,46006,2011,2379
46,6,46006,2012,197000
46,6,46006,2013,14763.842894610016
46,6,46006,2014,0
46,6,46006,2015,1909.8841669157057
46,6,46006,2016,0
46,6,46006,2017,3164.77
46,6,46006,2018,0
46,6,46006,2019,58659.8
46,6,46006,2020,0
46,6,46006,2021,14210.74
46,6,46006,2022,29610.81897045863
46,7,46007,2003,0
46,7,46007,2004,0
46,7,46007,2005,83449.61619103898
46,7,46007,2006,0
46,7,46007,2007,0
46,7,46007,2008,0
46,7,46007,2009,7655.171637721064
46,7,46007,2010,0
46,7,46007,2011,4671.150723047196
46,7,46007,2012,3850
46,7,46007,2013,104633.0717484964
46,7,46007,2014,23898.04231629289
46,7,46007,2015,2773.1433674274585
46,7,46007,2016,0
46,7,46007,2017,85000
46,7,46007,2018,11313.458922997557
46,7,46007,2019,12297.223604620862
46,7,46007,2020,0
46,7,46007,2021,0
46,7,46007,2022,7000
46,8,46008,2003,0
46,8,46008,2004,0
46,8,46008,2005,0
46,8,46008,2006,0
46,8,46008,2007,0
46,8,46008,2008,0
46,8,46008,2009,37.943205477800575
46,8,46008,2010,0
46,8,46008,2011,0
46,8,46008,2012,0
46,8,46008,2013,33288.33314933306
46,8,46008,2014,0
46,8,46008,2015,0
46,8,46008,2016,703.0188767218042
46,8,46008,2017,108727.5458496623
46,8,46008,2018,98171.41824759221
46,8,46008,2019,51428.65254684777
46,8,46008,2020,0
46,8,46008,2021,4164.634887405905
46,8,46008,2022,3.795174759344048
46,9,46009,2003,0
46,9,46009,2004,0
46,9,46009,2005,0
46,9,46009,2006,0
