ward,type,location,desc,blocks,unitcount,estcost,year
5,Street Resurface Menu,S MERRILL AVE E 74 ST (7400 S) E 75 ST (7500 S),,1,0.00,49160,2011
5,Street Resurface Menu,E 73RD ST S DORCHESTER AV (1400 E) S DANTE AV (1432 E),,0,0.00,20343,2011
5,Street Resurface Menu,S CHAPPEL AVE E 74 ST (7400 S) E 75 ST (7500 S),,1,0.00,51731,2011
5,Street Resurface Menu,E 74TH ST S SOUTH CHICAGO AV (1150 E) S WOODLAWN AV (1200 E),,1,0.00,46585,2011
5,Street Resurface Menu,E 56TH ST S KENWOOD AV (1320 E) S BLACKSTONE AV (1436 E),,1,0.00,95853,2011
5,Street Resurface Menu,S UNIVERSITY AVE E 73 ST (7300 S) E 74 ST (7400 S),,1,0.00,60560,2011
5,Street Resurface Menu - Change Order,S ELLIS AVE E 54 PL (5412 S) E 54 ST (5322 S),PM: TC,0,0.00,3265,2011
5,Street Resurface Menu(1-5),E 56TH ST S UNIVERSITY AV (1122 E) S WOODLAWN AV (1200 E),,1,0.00,23176,2011
5,Street Resurface Menu(1-5),E 56TH ST S KIMBARK AV (1242 E) S KENWOOD AV (1320 E),,1,0.00,28932,2011
5,Street Resurface Menu(1-5),E 56TH ST S WOODLAWN AV (1200 E) S KIMBARK AV (1242 E),,1,0.00,24979,2011
5,Street Resurface Menu(1-5),S DORCHESTER AVE E 69 ST (6900 S) E 69 PL (6932 S),,0,0.00,11982,2011
5,Street Speed Hump Menu,S EAST END AVE E 67 ST (6700 S) E 69 ST (6900 S),,0,2.00,7400,2011
5,Street Speed Hump Menu,E 62ND STDead End (1497 E) S STONY ISLAND AV (1600 E),,0,1.00,3700,2011
5,Street Speed Hump Menu,E 62 ST (6148 S) S HARPER AV (6350 S),,0,1.00,3700,2011
5,Street Speed Hump Menu,E 61ST STDead End (1490 E) S STONY ISLAND AV (1600 E),,0,1.00,3700,2011
5,Street Speed Hump Menu,E 72ND PL S BLACKSTONE AV (1500 E) S STONY ISLAND AV (1600 E),,0,1.00,3700,2011
5,Street Speed Hump Menu,S HARPER AVEDead End (6071 S) E 61 ST (6118 S),,0,1.00,3700,2011
5,Miscellaneous-Other,Various Chicago Public Art Group Projects,,0,0.00,10000,2011
5,Miscellaneous-Other,121N LA SALLE ST,OBM Close-out,0,0.00,647,2011
6,Street Lighting,S INDIANA AVE E 83 ST (8300 S) E 87 ST (8700 S),WITH PIGGYBACKS,0,4.00,288000,2011
6,Alley Resurface Menu,E 85TH ST E 86TH ST S RHODES AVE S ST LAWRENCE AVE,,1,0.00,25884,2011
6,Curb/Gutter Menu,S INDIANA AVE E 77 ST (7700 S) E 78 ST (7800 S),,0,0.00,79341,2011
6,Curb/Gutter Menu,E 80TH STDR. MARTIN LUTHER KING JR. DR  (400 E) S EBERHART AV (500 E),,0,0.00,48302,2011
6,In-Road State Law Stop for Pedestrians S,W 79TH ST S LANGLEY AVE,,0,0.00,410,2011
6,Sidewalk Menu,S VERNON AVE E 84 ST (8400 S) E 85 ST (8500 S),,0,0.00,65841,2011
6,Sidewalk Menu,S MICHIGAN AVE E 94 ST (9400 S) E 95 ST (9500 S),,0,0.00,6080,2011
6,Sidewalk Menu,DR MARTIN LUTHER KING JR DR E 81 ST (8100 S) E 82 ST (8200 S),,0,0.00,6555,2011
6,Sidewalk Menu,S PRAIRIE AVE E 80 ST (8000 S) E 81 ST (8100 S),,0,0.00,9537,2011
6,Sidewalk Menu,S PRAIRIE AVE E 97 ST (9700 S) E 98 ST (9800 S),,0,0.00,10039,2011
6,Street Resurface Menu,S VERNON AVE E 81 ST (8100 S) E 82 ST (8200 S),,1,0.00,62118,2011
6,Street Resurface Menu,E 85TH ST S WABASH AV (44 E) S INDIANA AV (200 E),,1,0.00,67733,2011
6,Street Resurface Menu,S RHODES AVE E 81 ST (8100 S) E 83 ST (8300 S),,2,0.00,134772,2011
6,Street Resurface Menu,S LAFAYETTE AVE W 68 ST (6800 S) W 69 ST (6900 S),,1,0.00,53016,2011
6,Street Resurface Menu,S PRAIRIE AVE E 73 ST (7300 S) E 74 ST (7400 S),,1,0.00,61428,2011
6,Street Resurface Menu,E 73RD ST S MICHIGAN AV (120 E) S PRAIRIE AV (236 E),,1,0.00,90133,2011
6,Street Resurface Menu,E 83RD ST S DR MARTIN LUTHER KING JR DR  (400 E) S VERNON AVE (430 E),,1,0.00,50735,2011
6,Street Resurface Menu,S INDIANA AVE E 84 ST (8400 S) E 85 ST (8500 S),,1,0.00,37232,2011
6,Street Resurface Menu,E 84TH STDR. MARTIN LUTHER KING JR.  DR (400 E) S RHODES AV (520 E),,1,0.00,101651,2011
6,Street Resurface Menu,S LAFAYETTE AVE W 73 ST (7300 S) W 73 ST (7300 S),,1,0.00,37040,2011
6,Street Resurface Menu,S VERNON AVE E 82 ST (8200 S) E 83 ST (8300 S),,1,0.00,62576,2011
6,Street Speed Hump Menu,S PRAIRIE AVE E 78 ST (7800 S) E 79 ST (7900 S),,0,1.00,3700,2011
6,Street Speed Hump Menu,S WABASH AVE E 93 ST (9300 S) E 94 ST (9400 S),,0,1.00,3700,2011
6,Street Speed Hump Menu,S INDIANA AVE E 88 ST (8800 S) E 89 ST (8900 S),,0,1.00,3700,2011
6,Street Speed Hump Menu,W NORMAL PKWY S STEWART AV (407 W) S STEWART AV (407 W),,0,1.00,3700,2011
6,Street Speed Hump Menu,S FOREST AVE E 95 ST (9500 S) E 96 ST (9600 S),,0,1.00,3700,2011
6,Miscellaneous-Other,121N LA SALLE ST,OBM Close-out,0,0.00,3076,2011
7,Street Lighting,S ESSEX AVE E 79 ST (7900 S) E 81 ST (8100 S),In Progress - Carryover 2012,0,2.00,136500,2011
7,Street Lighting,S MERRION AVE E 97 ST (9700 S) E 99 ST (9900 S),In Progress - Carryover 2012,0,2.00,136500,2011
7,Street Lighting,S PHILLIPS AVE E 79 ST (7900 S)Dead End (8124 S),In Progress - Carryover 2012,0,2.20,160000,2011
7,Street Lighting,2908E 78TH ST,,0,1.00,350,2011
7,Street Lighting,2902E 78TH ST,,0,1.00,350,2011
7,Traffic Signals,E 95TH ST S JEFFERY AVE,PER NICK AN E-MAIL,0,1.00,13200,2011
7,Traffic Signals,E 75TH ST S SOUTH SHORE DR,In Progress - Carryover 2012,0,1.00,15000,2011
7,Alley Resurface Menu,E 73RD ST E 74TH ST S OGLESBY AVE S CRANDON AVE,,1,0.00,25616,2011
7,Alley Resurface Menu(1),S MANISTEE AVE S BURNHAM AVE E 82ND ST E 81ST ST,,1,0.00,25544,2011
7,Alley Speed Hump Menu,S CHAPPEL AVE S JEFFERY AVE E 96TH ST E 98TH ST,,0,0.00,2750,2011
7,Curb/Gutter Menu,S PHILLIPS AVE E 85 ST (8500 S) E 86 ST (8600 S),,0,0.00,3866,2011
7,Curb/Gutter Menu,S OGLESBY AVE E 96 ST (9540 S) E 97 ST (9700 S),,0,0.00,4657,2011
7,Curb/Gutter Menu,S OGLESBY AVE E 73 ST (7300 S) E 74 ST (7400 S),,0,0.00,28663,2011
7,Curb/Gutter Menu,S PHILLIPS AVE E 90 ST (9000 S) E 91 ST (9100 S),,0,0.00,978,2011
7,Miscellaneous-CDOT,S EXCHANGE AVE E 75 ST (7470 S) E 76 ST (7570 S),PM: JC,0,1.00,454,2011
7,Sidewalk Menu,E 100TH ST S LUELLA AV (2300 E) S YATES AV (2426 E),,0,0.00,97081,2011
7,Sidewalk Menu,E 79TH ST S COMMERCIAL AV (3000 E) S COLES AV (3032 E),,0,0.00,44434,2011
7,Sidewalk Menu,E 96TH ST S CHAPPEL AV (2032 E) S CLYDE AV (2130 E),,0,0.00,7691,2011
7,Sidewalk Menu,S PHILLIPS AVE E 79 ST (7900 S) E 81 ST (8100 S),,0,0.00,14635,2011
7,Sidewalk Menu,S KINGSTON AVE E 74 ST (7400 S) E 74 PL (7432 S),,0,0.00,6581,2011
7,Sidewalk Menu,S ESSEX AVE E 83 ST (8300 S) E 84 ST (8400 S),,0,0.00,15163,2011
7,Sidewalk Menu,E 89TH ST S YATES BV (2400 E) S PHILLIPS AV (2432 E),,0,0.00,7548,2011
7,Sidewalk Menu,E 90TH ST S CLYDE AV (2100 E) S MERRILL AV (2132 E),,0,0.00,22798,2011
7,Sidewalk Menu,S ESSEX AVE E 85 ST (8500 S) E 86 ST (8600 S),,0,0.00,31308,2011
7,Sidewalk Menu,E 73RD ST S PAXTON AV (2200 E) S LUELLA AV (2232 E),,0,0.00,25599,2011
7,Sidewalk Menu,S COLFAX AVE E 96 ST (9600 S) S TORRENCE AV (9670 S),,0,0.00,47113,2011
7,Sidewalk Menu,S OGLESBY AVE E 91 ST (9100 S) E 92 ST (9200 S),,0,0.00,11254,2011
7,Sidewalk Menu,E 92ND ST S SAGINAW AV (2637 E) S MARQUETTE AV (2720 E),,0,0.00,25859,2011
7,Sidewalk Menu,E 91ST ST S MERRILL AV (2132 E) S PAXTON AV (2200 E),,0,0.00,35855,2011
7,Sidewalk Menu,E 73RD ST S COLES AV (2593 E) S SOUTH SHORE DR (2666 E),,0,0.00,7251,2011
7,Sidewalk Menu,S EXCHANGE AVE E 73 ST (7270 S) E 76 ST (7570 S),,0,0.00,39044,2011
7,Sidewalk Menu,E 97TH PL S CHAPPEL AV (2032 E)Dead End (2077 E),,0,0.00,26482,2011
7,Sidewalk Menu,S PAXTON AVE E 100 ST (10000 S) E 101 ST (10100 S),,0,0.00,4389,2011
7,Sidewalk Menu - Change Order,S OGLESBY AVE E 95 ST (9500 S) E 96 ST (9540 S),PM: JC - 2011 funds,0,0.00,5368,2011
7,Street Resurface Menu,S PHILLIPS AVE E 90 ST (9000 S) E 91 ST (9100 S),,1,0.00,47479,2011
7,Street Resurface Menu,E 96TH ST S COLFAX AV (2600 E) S TORRENCE AV (2632 E),,0,0.00,20667,2011
7,Street Resurface Menu,E CHELTENHAM PL S COLES AV (3032 E) S SOUTH SHORE DR (3098 E),,1,0.00,72974,2011
7,Street Resurface Menu,S ANTHONY AVE S YATES BV (8870 S) E 89 ST (8900 S),,1,0.00,58036,2011
7,Street Resurface Menu(1-5),S MANISTEE AVE E 87 ST (8700 S) E 88 ST (8800 S),,1,0.00,35462,2011
7,Street Resurface Menu(1-5),S ESSEX AVE E 93 ST (9300 S) E 94 ST (9400 S),,1,0.00,40241,2011
7,Street Speed Hump Menu,E 74TH ST S PHILLIPS AV (2440 E) S KINGSTON AV (2524 E),,0,1.00,1850,2011
7,Street Speed Hump Menu,S COLES AVE E SOUTH SHORE DR (7100 S) E 72 ST (7130 S),,0,1.00,1850,2011
7,Street Speed Hump Menu,E 74TH ST S YATES BV (2400 E) S COLFAX AV (2569 E),,0,1.00,3700,2011
7,Street Speed Hump Menu,S OGLESBY AVE E 89 ST (8900 S) E 90 ST (9000 S),,0,1.00,3700,2011
7,Street Speed Hump Menu,S ESSEX AVE E 79 ST (7900 S) E 81 ST (8100 S),,0,1.00,3700,2011
7,Miscellaneous-Other,121N LA SALLE ST,OBM Close-out,0,0.00,459,2011
8,Street Lighting,S AVALON AVE E 97 ST (9700 S) E 99 ST (9900 S),8/15/11,0,2.00,136500,2011
8,Street Lighting,S BLACKSTONE AVE E 87 ST (8700 S) E 89 ST (8900 S),8/15/11,0,2.00,136500,2011
8,Street Lighting,S UNIVERSITY AVE E 80 ST (8000 S) E 81 ST (8100 S),,0,18.00,8400,2011
8,Street Lighting,E 92ND ST S STONY ISLAND AV (1600 E) S CREGIER AV (1800 E),8/15/11,0,2.00,136500,2011
8,Street Lighting,E 86TH PL S STONY ISLAND AV (1600 E) S CREGIER AV (1800 E),8/15/11,0,2.00,136500,2011
8,Street Lighting,8000S UNIVERSITY AVE,,0,1.00,350,2011
8,Street Lighting,8212S DOBSON AVE,,0,2.00,700,2011
8,Street Lighting,E 91ST PL S STONY ISLAND AV (1600 E) S CREGIER AV (1800 E),8/15/11,0,2.00,136500,2011
8,Street Lighting,S EUCLID AVE E 79 ST (7900 S) E 82 ST (8200 S),8/15/11,0,3.00,204750,2011
8,Curb/Gutter Menu,E 84TH ST S CONSTANCE AV (1832 E) S CREGIER AV (1800 E),,0,0.00,9244,2011
8,Curb/Gutter Menu,S BLACKSTONE AVE E 81 ST (8100 S) E 82 ST (8200 S),,0,0.00,3017,2011
8,Guardrail Menu,E 87TH ST S DOBSON AV (1028 E),,0,1.00,972,2011
8,Sidewalk Menu,S DANTE AVE E 79 ST (7900 S) E 80 ST (8000 S),,0,0.00,1090,2011
8,Sidewalk Menu,S DREXEL AVE E 98 ST (9800 S) E 98 ST (9800 S),,0,0.00,27848,2011
8,Sidewalk Menu,S LUELLA AVE E 88 ST (8800 S) E 89 ST (8900 S),,0,0.00,2500,2011
8,Sidewalk Menu,S MERRILL AVE E 83 ST (8300 S) E 84 ST (8400 S),,0,0.00,2356,2011
8,Sidewalk Menu,S CONSTANCE AVE E 89 ST (8900 S) E 90 ST (9000 S),,0,0.00,46307,2011
8,Sidewalk Menu,E 98TH ST S WOODLAWN AV (1200 E)Dead End (1266 E),,0,0.00,44240,2011
8,Sidewalk Menu,S CRANDON AVE E 80 ST (8000 S) E 81 ST (8100 S),,0,0.00,47895,2011
8,Sidewalk Menu,E 86TH STDead End (3224 E) S CHAPPEL AV (2032 E),,0,0.00,3898,2011
8,Sidewalk Menu,S CREGIER AVE E 75 ST (7500 S) E 76 ST (7600 S),,0,0.00,439,2011
8,Sidewalk Menu,S CREGIER AVE E 83 ST (8300 S) E 84 ST (8400 S),,0,0.00,73019,2011
8,Sidewalk Menu,S EUCLID AVE E 74 ST (7400 S) E 75 ST (7500 S),,0,0.00,20647,2011
8,Sidewalk Menu,S BENNETT AVE E 88 ST (8800 S) E 89 ST (8900 S),,0,0.00,17625,2011
8,Sidewalk Menu,S DOBSON AVE E 79 ST (7900 S) E 80 ST (8000 S),,0,0.00,85116,2011
8,Sidewalk Menu,E 93RD ST S EAST END AV (1700 E) S CREGIER AV (1800 E),,0,0.00,10941,2011
8,Sidewalk Menu - Change Order,S CONSTANCE AVE E 89 ST (8900 S) E 90 ST (9000 S),PM: OC/JC,0,0.00,8849,2011
8,Sidewalk Menu - Change Order,S DREXEL AVEDead End (9767 S) E 98 ST (9800 S),PM: JC/OC,0,0.00,8376,2011
8,Street Speed Hump Menu,S DANTE AVE E 84 ST (8400 S) E 85 ST (8500 S),,0,1.00,3700,2011
8,Miscellaneous-Other,121N LA SALLE ST,OBM Close-out,0,0.00,220,2011
8,Schools,Gately Stadium Scoreboard,,0,0.00,5000,2011
9,Pole Painting,S STATE ST W 99 ST (9900 S) W 103 ST (10300 S),Per Meeting with Jim Bolster,0,32.00,9600,2011
9,Pole Painting,S WENTWORTH AVE W 121 ST (12100 S) W 122 ST (12200 S),Per Meeting with Jim Bolster,0,3.00,600,2011
9,Pole Painting,S STATE ST W 99 ST (9900 S) W 103 ST (10300 S),Per Meeting with JIm Bolster,0,1.00,200,2011
9,Street Lighting,E 102ND ST S STATE ST (0 E) S MICHIGAN AV (123 E),,0,6.00,1000,2011
9,Street Lighting,E 113TH PL S STATE ST (0 E) S MICHIGAN AV (58 E),,0,4.00,1200,2011
9,Street Lighting,10618S DAUPHIN AVE,,0,1.00,300,2011
9,Street Lighting,818E 106TH ST,,0,2.00,600,2011
9,Street Lighting,E 104TH PL S MICHIGAN AV (107 E) S INDIANA AV (200 E),,0,3.00,1200,2011
9,Street Lighting,S STEWART AVE W 126 ST (12600 S) W 127 ST (12700 S),,0,2.00,600,2011
9,Curb/Gutter Menu,DR MARTIN LUTHER KING JR DR E 101 ST (10100 S) E 103 ST (10300 S),,0,0.00,226730,2011
9,Curb/Gutter Menu,S INDIANA AVE E 112 ST (11200 S) E 113 ST (11300 S),,0,0.00,135779,2011
9,Sidewalk Menu,S CALUMET AVE E 103 ST (10300 S) E 104 ST (10400 S),,0,0.00,82008,2011
9,Sidewalk Menu,E 102ND PL S ST LAWRENCE AV (600 E) S DAUPHIN AV (641 E),,0,0.00,46106,2011
9,Sidewalk Menu,W 101ST ST S PRINCETON AV (300 W) S EGGLESTON AV (412 W),,0,0.00,48972,2011
9,Sidewalk Menu,DR MARTIN LUTHER KING JR DR E 100 ST (10007 S) E 101 ST (10100 S),,0,0.00,67183,2011
9,Sidewalk Menu,S WABASH AVE E 124 PL (12444 S) E 125 PL (12532 S),,0,0.00,57464,2011
9,Sidewalk Menu,S INDIANA AVE E 106 ST (10600 S) E 107 ST (10700 S),,0,0.00,69540,2011
9,Sidewalk Menu,E 104TH PL S COTTAGE GROVE AV (641 E) S CORLISS AV (800 E),,0,0.00,90571,2011
9,Sidewalk Menu,E 115TH ST S FORRESTVILLE AV (532 E) S ST LAWRENCE AV (600 E),,0,0.00,16693,2011
9,Sidewalk Menu,S PERRY AVE W 122 ST (12200 S) W 123 ST (12300 S),,0,0.00,104307,2011
9,Sidewalk Menu,S WENTWORTH AVE W 123 ST (12300 S) W 124 ST (12400 S),,0,0.00,85887,2011
9,Street Resurface Menu,E 115TH ST S INDIANA AV (200 E) S PRAIRIE AV (232 E),,0,0.00,11844,2011
9,Street Resurface Menu,W BRAYTON ST S STATE ST (0 E) W 126 PL (120 W),,2,0.00,84168,2011
9,Street Resurface Menu,W 129TH PL S WALLACE ST (600 W) S UNION AV (700 W),,1,0.00,49252,2011
9,Street Resurface Menu(1-5),S LAFAYETTE AVE W 122 ST (12200 S) W 123 ST (12300 S),,1,0.00,39424,2011
9,Street Resurface Menu(1-5),S LA SALLE ST W 123 ST (12300 S) W 124 ST (12400 S),,1,0.00,43772,2011
9,Chicago Park District,Palmer Park,,0,0.00,20000,2011
9,Schools,Gately Stadium - scoreboard,,0,0.00,5000,2011
10,Street Lighting,10800S HOXIE AVE,,0,0.30,3500,2011
10,Alley Resurface Menu,E 97TH ST E 98TH ST S AVENUE HS AVENUE G,,0,0.00,23392,2011
10,Alley Resurface Menu,E 98TH ST E 99TH ST S AVENUE HS AVENUE G,,1,0.00,36886,2011
10,Alley Resurface Menu,E 105TH ST E 106TH ST S AVENUE JS AVENUE H,,1,0.00,21180,2011
10,Alley Resurface Menu,E 99TH ST E 100TH ST S AVENUE HS AVENUE G,,1,0.00,34978,2011
10,Alley Resurface Menu(1),E 87TH ST E 86TH ST S MUSKEGON AVE S ESCANABA AVE,,1,0.00,22969,2011
10,Alley Speed Hump Menu,E 85TH ST E 86TH ST S MACKINAW AVE S BUFFALO AVE,,0,0.00,1100,2011
10,Alley Speed Hump Menu,E 84TH ST E 85TH ST S MACKINAW AVE S BUFFALO AVE,,0,0.00,1100,2011
10,Concrete Alley Menu,E 105TH ST E 106TH ST S AVENUE ES AVENUE E,,0,0.00,17662,2011
10,Curb/Gutter Menu,S EWING AVE E 111 ST (11100 S) E 112 ST (11200 S),,0,0.00,8544,2011
10,Sidewalk Menu,S AVENUE JE 105 ST (10500 S) E 106 ST (10600 S),,0,0.00,59759,2011
10,Sidewalk Menu,S BURLEY AVE E 90 ST (9000 S) E 91 ST (9100 S),,0,0.00,21740,2011
10,Sidewalk Menu,S AVENUE GE 103 ST (10300 S) E 104 ST (10400 S),,0,0.00,2247,2011
10,Sidewalk Menu,E 83RD ST S COMMERCIAL AV (3004 E) S HOUSTON AV (3025 E),,0,0.00,11567,2011
10,Sidewalk Menu,S MUSKEGON AVE E 130 ST (13000 S) E 129 ST (12900 S),,0,0.00,1950,2011
10,Sidewalk Menu,E 83RD ST S EXCHANGE AV (2965 E) S COMMERCIAL AV (3004 E),,0,0.00,22996,2011
10,Sidewalk Menu,S TORRENCE AVE E 99 ST (9900 S) E 100 ST (10002 S),,0,0.00,55936,2011
10,Sidewalk Menu,S HOUSTON AVE E 97 ST (9700 S) E 98 ST (9800 S),,0,0.00,98561,2011
10,Sidewalk Menu,S MACKINAW AVE E 107 ST (10700 S) E 108 ST (10800 S),,0,0.00,1240,2011
10,Sidewalk Menu,E 90TH ST S MUSKEGON AV (2837 E) S ESCANABA AV (2900 E),,0,0.00,30835,2011
10,Sidewalk Menu,E 105TH ST S HOXIE AV (2600 E) S TORRENCE AV (2633 E),,0,0.00,4025,2011
10,Sidewalk Menu,S AVENUE HE 98 ST (9800 S) E 99 ST (9900 S),,0,0.00,15132,2011
10,Sidewalk Menu,S AVENUE OE 104 ST (10400 S) E 105 ST (10500 S),,0,0.00,39282,2011
10,Sidewalk Menu,S GREEN BAY AVE E 112 ST (11200 S) E 113 ST (11300 S),,0,0.00,22909,2011
10,Sidewalk Menu,S BRANDON AVE E 132 ST (13200 S) E 133 ST (13300 S),,0,0.00,27029,2011
10,Sidewalk Menu - Change Order,13300 S Avenue N,PM: JC - 2010,0,0.00,309,2011
10,Street Resurface Menu,S GREEN BAY AVE E 113 ST (11300 S) E 114 ST (11400 S),,1,0.00,47040,2011
10,Street Resurface Menu,S MUSKEGON AVE E 103 ST (10300 S) E 103 ST (10300 S),,0,0.00,1048,2011
10,Street Resurface Menu,E 96TH ST S MANISTEE AV (2800 E) S MUSKEGON AV (2837 E),,1,0.00,55118,2011
10,Street Resurface Menu,E 110TH ST S AVENUE F (3832 E) S AVENUE E (3903 E),,0,0.00,30945,2011
10,Street Resurface Menu,E 98TH ST S COMMERCIAL AV (3000 E) S HOUSTON AV (3035 E),,0,0.00,34931,2011
10,Street Resurface Menu,E 109TH ST S EWING AV (3632 E) S AVENUE J (3700 E),,0,0.00,32136,2011
10,Street Resurface Menu,S AVENUE HE 112 ST (11200 S) E 113 ST (11300 S),,1,0.00,70127,2011
10,Street Resurface Menu,S AVENUE BE 108 ST (10800 S) E 109 ST (10900 S),,1,0.00,60797,2011
10,Street Resurface Menu(1-5),E 85TH ST S MACKINAW AV (3332 E) S GREEN BAY AV (3400 E),,0,0.00,19518,2011
10,Street Resurface Menu(1-5),S BURLEY AVE E 92 ST (9200 S) E 93 ST (9300 S),,1,0.00,46142,2011
10,Street Resurface Menu(1-5),S BENSLEY AVE E 103 ST (10300 S) E 107 ST (10700 S),,4,0.00,167419,2011
10,Street Resurface Menu(1-5),E 84TH ST S MACKINAW AV (3332 E) S GREEN BAY AV (3400 E),,0,0.00,16309,2011
10,Street Resurface Menu(1-5),S AVENUE ME 97 ST (9658 S) E 96 ST (9600 S),,1,0.00,51675,2011
10,Street Resurface Menu(1-5),S HOXIE AVE E 102 ST (10200 S) E 103 ST (10300 S),,1,0.00,42206,2011
10,Street Resurface Menu(1-5),S BURLEY AVE E 91 ST (9100 S) E 90 ST (9000 S),,1,0.00,50358,2011
10,Street Speed Hump Menu,S MUSKEGON AVE S BALTIMORE AV (8355 S) E 84 ST (8400 S),,0,1.00,3700,2011
10,Street Speed Hump Menu,S HOXIE AVE E 102 ST (10200 S) E 103 ST (10300 S),,0,1.00,3700,2011
11,Street Lighting,S LOWE AVE W ROOT ST (4134 S) W 43 ST (4300 S),,0,2.00,136500,2011
11,Street Lighting,S WOLCOTT AVE W 35 ST (3500 S) W 37 ST (3700 S),Per Meeting with Jim Bolster,0,2.00,136250,2011
11,Street Lighting,S SENOUR ST S HILLOCK AV (2517 S) S ARCHER AV (2623 S),,0,3.00,1050,2011
11,Alley Apron Menu,W 31ST PL S RACINE AV (1200 W),,0,1.00,11958,2011
11,Alley Apron Menu,S PRINCETON AVE W 29 ST (2922 S),,0,1.00,10808,2011
11,Alley Resurface Menu,W 34TH ST W 34TH PL S LITUANICA AVE S HALSTED ST,,1,0.00,67523,2011
11,Alley Resurface Menu,W 47TH PL W 47TH ST S UNION AVE S HALSTED ST,,1,0.00,50077,2011
11,Alley Resurface Menu,W 42ND ST W 42ND PL S WALLACE ST S NORMAL,,0,0.00,18860,2011
11,Alley Resurface Menu,W 43RD PL W 44TH ST S CANAL ST S PARNELL AVE,,0,0.00,23441,2011
11,Alley Resurface Menu,S WALLACE ST S PARNELL AVE W 31ST ST W 32ND ST,,0,0.00,19238,2011
11,Alley Resurface Menu,W 25TH PL W 26TH ST S PRINCETON AVE S WENTWORTH AVE,,1,0.00,60685,2011
11,Alley Resurface Menu,S EMERALD AVE S HALSTED ST W 37TH ST W 38TH ST,,1,0.00,42611,2011
11,Alley Speed Hump Menu,S LOWE AVE S WALLACE ST W 44TH ST W 45TH ST,,0,0.00,550,2011
11,Alley Speed Hump Menu,S UNION AVE S EMERALD AVE W 34TH ST W 35TH ST,,0,0.00,2200,2011
11,Alley Speed Hump Menu,S SHIELDS AVE S STEWART AVE W 28TH PL W 29TH PL,,0,0.00,550,2011
11,Alley Speed Hump Menu,S ARCHER AVE S ARCHER AVE S ROBINSON ST S ASHLAND AVE,,0,0.00,550,2011
11,Alley Speed Hump Menu,S CARPENTER ST S ABERDEEN ST W 34TH PL W 32ND PL,,0,0.00,550,2011
11,Alley Speed Hump Menu,S ARCHER AVE S HOYNE AVE S DAMEN AVE W 34TH ST,,0,0.00,1650,2011
11,Alley Speed Hump Menu,S EMERALD AVE S UNION AVE W 34TH ST W 35TH ST,,0,0.00,2200,2011
11,Alley Speed Hump Menu,S MAY ST S RACINE AVE W 32ND PL W 34TH PL,,0,0.00,550,2011
11,Alley Speed Hump Menu,S MARSHFIELD AVE S PAULINA ST W 35TH ST W 36TH ST,,0,0.00,1650,2011
11,Curb/Gutter Menu,S PARNELL AVE W 30 ST (3000 S) W 31 ST (3100 S),,0,0.00,3825,2011
11,Curb/Gutter Menu,S LEAVITT ST W 35 ST (3500 S) W 34 ST (3400 S),,0,0.00,15369,2011
11,Curb/Gutter Menu,W 32ND ST S RACINE AV (1200 W) S THROOP ST (1300 W),,0,0.00,17810,2011
11,Curb/Gutter Menu,S EMERALD AVE W 32 ST (3200 S) W 33 ST (3300 S),,0,0.00,5298,2011
11,Curb/Gutter Menu,S PRINCETON AVE W 32 ST (3200 S) W 33 ST (3300 S),,0,0.00,16116,2011
11,Curb/Gutter Menu,S HILLOCK AVE S BONFIELD ST (2750 S) S CROWELL ST (2681 S),,0,0.00,3342,2011
11,Curb/Gutter Menu,S HILLOCK AVE S BONFIELD ST (2750 S) S BONFIELD ST (2750 S),,0,0.00,25596,2011
11,Curb/Gutter Menu,S ARCH ST S BONAPARTE ST (2974 S) S LYMAN ST (3031 S),,0,0.00,16193,2011
11,Curb/Gutter Menu - Change Order,S PARNELL AVE W 30 ST (3000 S) W 31 ST (3100 S),PM: JC/OC,0,0.00,8692,2011
11,Miscellaneous-CDOT,602 W 48th Place,PM: GW 08,0,3.00,154,2011
11,Sidewalk Menu,S LOWE AVE W 38 ST (3800 S) W PERSHING RD (3900 S),,0,0.00,14488,2011
11,Sidewalk Menu,S HERMITAGE AVE W 34 ST (3400 S) W 35 ST (3500 S),,0,0.00,671,2011
11,Sidewalk Menu,S WALLACE ST W 44 ST (4400 S) W 44 PL (4432 S),,0,0.00,7264,2011
11,Sidewalk Menu,S UNION AVE W 33 ST (3300 S) W 34 ST (3400 S),,0,0.00,17778,2011
11,Sidewalk Menu,W 34TH ST S LITUANICA AV (900 W) S MORGAN ST (1000 W),,0,0.00,300,2011
11,Sidewalk Menu,S WALLACE ST W 44 PL (4432 S) W 44 ST (4400 S),,0,0.00,12301,2011
11,Sidewalk Menu,W 38TH PL S ASHLAND (W) AV(1604 W) S PAULINA ST (1700 W),,0,0.00,2064,2011
11,Sidewalk Menu,S WENTWORTH AVE W 33 ST (3300 S) W 30 ST (3006 S),,0,0.00,18593,2011
11,Sidewalk Menu,S MAY ST W 32 ST (3200 S) W 32 ST (3200 S),,0,0.00,31181,2011
11,Street Resurface Menu,W 37TH ST S MORGAN ST (1000 W)Dead End (1221 W),,0,0.00,9065,2011
11,Street Resurface Menu,W 25TH PL S WENTWORTH AV (200 W) S STEWART AV (400 W),,0,0.00,80144,2011
11,Street Resurface Menu,W 34TH ST S WELLS ST (230 W) S SHIELDS AV (328 W),,2,0.00,67627,2011
