ward,type,location,cg_blks,sw_blks,humps,blocks,unitcount,estcost,year
05,Sidewalk Menu,S EAST END AV-- E 70 ST (7000 S) -to- E 71 ST (7100 S),0.05,0.43,NA,NA,NA,"24,085",2005
05,Sidewalk Menu,S EAST END AV-- E 70 ST (7000 S) -to- E 71 ST (7100 S),NA,0.06,NA,NA,NA,"12,500",2005
05,Sidewalk Menu,S ELLIS AV-- E MARQUETTE RD (6600 S) -to- E 67 ST (6700 S),0.08,0.57,NA,NA,NA,"39,485",2005
05,Sidewalk Menu,S MINERVA AV-- E MARQUETTE RD (6600 S) -to- E 67 ST (6700 S),0.06,1.23,NA,NA,NA,"60,477",2005
05,Sidewalk Menu,S WOODLAWN AV-- E 72 ST (7200 S) -to- E 73 ST (7300 S),0.03,0.55,NA,NA,NA,"28,395",2005
05,Sidewalk Menu,S WOODLAWN AV-- E 69 ST (6900 S) -to- E 70 ST (7000 S),0.08,1.37,NA,NA,NA,"68,015",2005
05,Street Resurface Menu,E 57 ST-- S ELLIS AV (1000 E) -to- S WOODLAWN AV (1200 E),NA,NA,NA,2.52,NA,"62,124",2005
05,Street Resurface Menu,E 65 PL-- S BLACKSTONE AV (1500 E) -to- S STONY ISLAND (1600 E),NA,NA,NA,0.74,NA,"18,013",2005
05,Street Resurface Menu,S EUCLID AV-- E 67 ST (6700 S) -to- E 71 ST (7100 S),NA,NA,NA,3.16,NA,"77,071",2005
05,Street Speed Hump Menu,S PAXTON AV-- E 67 ST (6700 S) -to- E 70 ST (7000 S) 6,NA,NA,4.00,NA,NA,"15,000",2005
05,Pole Painting,S JEFFERY BV-- E 67 ST (6700 S) -to- E 71 ST (7100 S),NA,NA,NA,NA,15.00,"6,600",2005
05,Pole Painting,S JEFFERY BV-- E 67 ST (6700 S) -to- E 71 ST (7100 S),NA,NA,NA,NA,23.00,"5,750",2005
05,Street Lighting,S CHAPPEL AV-- E 70 ST (7000 S) -to- E 71 ST (7100 S),NA,NA,NA,NA,5.00,"2,000",2005
05,Street Lighting,S CLYDE AV-- E 70 ST (7000 S) -to- E 71 ST (7100 S),NA,NA,NA,NA,5.00,"2,000",2005
05,Street Lighting,S CORNELL AV-- E 53 ST (5242 S) -to- E 55 ST (5500 S),NA,NA,NA,NA,10.00,"4,000",2005
05,Street Lighting,S CORNELL AV-- E 67 ST (6700 S) -to- E 69 ST (6900 S),NA,NA,NA,NA,10.00,"4,000",2005
05,Street Lighting,S CREGIER AV-- E 69 ST (6900 S) -to- E 71 ST (7100 S),NA,NA,NA,NA,10.00,"4,000",2005
05,Street Lighting,S DORCHESTER AV-- E 75 ST (7500 S) -to- E 76 ST (7600 S),NA,NA,NA,NA,5.00,"2,000",2005
05,Street Lighting,S DREXEL AV-- E 53 ST (5300 S) -to- E 55 (N) ST(5450 S),NA,NA,NA,NA,10.00,"4,000",2005
05,Street Lighting,S GREENWOOD AV-- E 71 ST (7100 S) -to- E 72 ST (7200 S),NA,NA,NA,NA,5.00,"2,200",2005
05,Street Lighting,S JEFFERY BV-- E 67 ST (6700 S) -to- E 71 ST (7100 S),NA,NA,NA,NA,35.00,"14,000",2005
05,Street Lighting,S KENWOOD AV-- E MARQUETTE RD (6600 S) -to- E 67 ST (6700 S),NA,NA,NA,NA,5.00,"2,000",2005
05,Street Lighting,S KENWOOD AV-- E 75 ST (7500 S) -to- E 76 ST (7600 S),NA,NA,NA,NA,5.00,"2,000",2005
05,Street Lighting,S KIMBARK AV-- E 75 ST (7500 S) -to- E 75 ST (7500 S),NA,NA,NA,NA,5.00,"2,000",2005
05,Street Lighting,S KIMBARK AV-- E MARQUETTE RD (6600 S) -to- E 67 ST (6700 S),NA,NA,NA,NA,5.00,"2,000",2005
05,Street Lighting,S MERRILL AV-- E 72 ST (7200 S) -to- E 73 ST (7300 S),NA,NA,NA,NA,5.00,"2,000",2005
05,Street Lighting,S MERRILL AV-- E 70 ST (7000 S) -to- E 71 ST (7100 S),NA,NA,NA,NA,5.00,"2,000",2005
05,Street Lighting,S OGLESBY AV-- E 67 ST (6700 S) -to- E 69 ST (6900 S),NA,NA,NA,NA,10.00,"4,000",2005
05,Street Lighting,S PAXTON AV-- E 70 ST (7000 S) -to- E 71 ST (7100 S),NA,NA,NA,NA,5.00,"2,000",2005
05,Street Lighting,S WOODLAWN AV-- E 71 ST (7100 S) -to- E 73 ST (7300 S),NA,NA,NA,NA,10.00,"4,000",2005
05,Traffic Signals,E 71 ST -and- S COTTAGE GROVE AV,NA,NA,NA,NA,1.00,"49,200",2005
05,Traffic Signals,E 71 ST -and- S COTTAGE GROVE AV,NA,NA,NA,NA,1.00,"60,000",2005
05,Traffic Signals,E MIDWAY PLAISANCE -and- S ELLIS AV,NA,NA,NA,NA,1.00,"250,000",2005
06,Alley Resurface Menu,W MARQUETTE RD--W 68 ST--S UNION AV--S EMERALD AV,NA,NA,NA,0.76,NA,"14,907",2005
06,Alley Resurface Menu,E 81 ST--E 82 ST--S LANGLEY AV--S EVANS AV,NA,NA,2,0.77,NA,"16,862",2005
06,Alley Resurface Menu,E 89 PL--E 89 ST--S LANGLEY AV--S COTTAGE GROVE AV,NA,NA,4,1.01,NA,"23,222",2005
06,Alley Resurface Menu,E 69 ST--E 70 ST--S ANTHONY AV--S EBERHART AV,NA,NA,NA,0.32,NA,"6,270",2005
06,Alley Resurface Menu,E 71 ST--E 70 ST--S ST LAWRENCE AV--S ANTHONY AV,NA,NA,NA,0.25,NA,"4,832",2005
06,Alley Resurface Menu,W MARQUETTE RD--W NORMAL PW--S STEWART AV--S NORMAL BV,NA,NA,NA,1.51,NA,"29,423",2005
06,Alley Resurface Menu,W 69 ST--W 70 ST--S LOWE AV--S UNION AV,NA,NA,NA,0.62,NA,"12,028",2005
06,Bollard Menu,201 E 87 ST,NA,NA,NA,NA,2.00,"1,293",2005
06,Curb/Gutter Menu,E 69 ST-- S EVANS AV (732 E) -to- S COTTAGE GROVE AV (800 E),0.40,0.13,NA,NA,NA,"31,408",2005
06,Curb/Gutter Menu,E 77 ST-- S CHAMPLAIN AV (634 E) -to- S LANGLEY AV (700 E),0.39,0.16,NA,NA,NA,"34,526",2005
06,Curb/Gutter Menu,E 80 ST-- S PRAIRIE AV (236 E) -to- S CALUMET AV (320 E),0.61,0.28,NA,NA,NA,"37,423",2005
06,Curb/Gutter Menu,E 80 ST-- S MICHIGAN AV (120 E) -to- S INDIANA AV (200 E),0.37,0.59,NA,NA,NA,"41,693",2005
06,Curb/Gutter Menu,E 80 ST-- S INDIANA AV (200 E) -to- S PRAIRIE AV (236 E),0.71,0.36,NA,NA,NA,"45,357",2005
06,Curb/Gutter Menu,E 80 ST-- S CALUMET AV (320 E) -to- DR. MARTIN LUTHER KING JR. DR (400 E),0.24,0.20,NA,NA,NA,"19,213",2005
06,Curb/Gutter Menu,E 80 ST-- S WABASH AV (44 E) -to- S MICHIGAN AV (120 E),0.34,0.18,NA,NA,NA,"34,186",2005
06,Curb/Gutter Menu,E 82 ST-- S MICHIGAN AV (120 E) -to- S INDIANA AV (200 E),0.61,0.28,NA,NA,NA,"37,664",2005
06,Curb/Gutter Menu,E 82 ST-- S PRAIRIE AV (236 E) -to- S CALUMET AV (320 E),0.65,0.35,NA,NA,NA,"42,607",2005
06,Curb/Gutter Menu,E 97 ST-- S PRAIRIE AV (232 E) -to- S FOREST AV (300 E),0.59,0.25,NA,NA,NA,"35,300",2005
06,Curb/Gutter Menu,E 97 ST-- S INDIANA AV (200 E) -to- S PRAIRIE AV (232 E),0.56,0.37,NA,NA,NA,"39,276",2005
06,Curb/Gutter Menu,S PRAIRIE AV-- E 90 PL (9032 S) -to- E 91 ST (9073 S),0.15,0.06,NA,NA,NA,"16,545",2005
06,Miscellaneous-CDOT,S INDIANA AV-- E 95 ST (9500 S) -to- E 96 ST (9600 S),NA,NA,NA,NA,1.00,"20,206",2005
06,Sidewalk Menu,E 73 ST-- S ST LAWRENCE AV (600 E) -to- S CHAMPLAIN AV (634 E),0.04,0.34,NA,NA,NA,"18,566",2005
06,Sidewalk Menu,E 90 ST-- S INDIANA AV (200 E) -to- S PRAIRIE AV (236 E),0.01,0.70,NA,NA,NA,"33,227",2005
06,Sidewalk Menu,E 92 ST-- S LANGLEY AV (700 E) -to- S COTTAGE GROVE AV (800 E),0.04,0.61,NA,NA,NA,"31,269",2005
06,Sidewalk Menu,E 95 ST-- S WABASH AV (44 E) -to- S MICHIGAN AV (120 E),0.02,0.45,NA,NA,NA,"23,484",2005
06,Sidewalk Menu,E 95 ST-- S MICHIGAN AV (120 E) -to- S INDIANA AV (200 E),0.03,0.11,NA,NA,NA,"15,451",2005
06,Sidewalk Menu,S ANTHONY AV-- S EBERHART AV (6961 S) -to- E 70 ST (7000 S),NA,NA,NA,NA,NA,"12,303",2005
06,Sidewalk Menu,S DREXEL AV-- E 78 ST (7800 S) -to- E 79 ST (7900 S),0.01,0.52,NA,NA,NA,"24,916",2005
06,Sidewalk Menu,S EGGLESTON AV-- W 71 ST (7100 S) -to- W 72 ST (7200 S),0.05,1.00,NA,NA,NA,"49,347",2005
06,Sidewalk Menu,S EGGLESTON AV-- W 70 ST (7000 S) -to- W 71 ST (7100 S),0.03,0.77,NA,NA,NA,"37,856",2005
06,Sidewalk Menu,S EVANS AV-- E 75 ST (7500 S) -to- E 76 ST (7600 S),0.05,1.03,NA,NA,NA,"51,315",2005
06,Sidewalk Menu,S INDIANA AV-- E 95 ST (9500 S) -to- E 96 ST (9600 S),NA,0.08,NA,NA,NA,"13,125",2005
06,Sidewalk Menu,S ST LAWRENCE AV-- E 91 PL (9132 S) -to- E 92 ST (9200 S),NA,0.17,NA,NA,NA,"19,876",2005
06,Sidewalk Menu,W 70 ST-- S UNION AV (700 W) -to- S EMERALD AV (732 W),0.08,0.25,NA,NA,NA,"16,546",2005
06,Street Resurface Menu,E 73 ST-- S PRAIRIE AV (236 E) -to- S CALUMET AV (320 E),NA,NA,NA,0.66,NA,"16,060",2005
06,Street Resurface Menu,E 74 ST-- S EBERHART AV (500 E) -to- S RHODES AV (532 E),NA,NA,NA,0.45,NA,"11,116",2005
06,Street Resurface Menu,E 87 PL-- S LANGLEY AV (700 E) -to- S COTTAGE GROVE AV (800 E),NA,NA,NA,0.78,NA,"19,063",2005
06,Street Resurface Menu,E 87 PL-- S ST LAWRENCE AV (600 E) -to- S LANGLEY AV (700 E),NA,NA,NA,0.75,NA,"18,354",2005
06,Street Resurface Menu,S EBERHART AV-- E 80 ST (8000 S) -to- E 81 ST (8100 S),NA,NA,NA,1.27,NA,"31,541",2005
06,Street Resurface Menu,S RHODES AV-- E 74 ST (7400 S) -to- E 75 ST (7500 S),NA,NA,NA,0.97,NA,"23,548",2005
06,Pole Painting,DR. MARTIN LUTHER KING JR. DR-- E 69 ST (6900 S) -to- E 75 ST (7500 S),NA,NA,NA,NA,12.00,"4,200",2005
06,Pole Painting,DR. MARTIN LUTHER KING JR. DR-- E 69 ST (6900 S) -to- E 75 ST (7500 S),NA,NA,NA,NA,52.00,"13,000",2005
06,Pole Painting,E 75 ST-- DR. MARTIN LUTHER KING JR. DR (400 E) -to- S COTTAGE GROVE AV (800 E),NA,NA,NA,NA,12.00,"4,200",2005
06,Pole Painting,E 75 ST-- DR. MARTIN LUTHER KING JR. DR (400 E) -to- S COTTAGE GROVE AV (800 E),NA,NA,NA,NA,34.00,"8,500",2005
06,Street Lighting,DR. MARTIN LUTHER KING JR. DR-- E 69 ST (6900 S) -to- E 75 ST (7500 S),NA,NA,NA,NA,52.00,"70,200",2005
06,Street Lighting,DR. MARTIN LUTHER KING JR. DR-- E 69 ST (6900 S) -to- E 75 ST (7500 S),NA,NA,NA,NA,60.00,"24,000",2005
06,Street Lighting,E 75 ST-- DR. MARTIN LUTHER KING JR. DR (400 E) -to- S COTTAGE GROVE AV (800 E),NA,NA,NA,NA,46.00,"18,400",2005
06,Street Lighting,E 75 ST-- DR. MARTIN LUTHER KING JR. DR (400 E) -to- S COTTAGE GROVE AV (800 E),NA,NA,NA,NA,34.00,"45,900",2005
07,Alley Resurface Menu,S PHILLIPS AV--S ESSEX AV--W 75 ST--W 76 ST,NA,NA,NA,1.00,NA,"19,513",2005
07,Alley Speed Hump Menu,S KINGSTON AV--S ESSEX AV--W 84 ST--W 85 ST,NA,NA,2,NA,NA,"1,750",2005
07,Alley Speed Hump Menu,S EXCHANGE AV--S COLES AV--W 75 PL--W 76 ST,NA,NA,2,NA,NA,"1,750",2005
07,Alley Speed Hump Menu,S KINGSTON AV--S ESSEX AV--W 83 ST--W 84 ST,NA,NA,4,NA,NA,"3,500",2005
07,Alley Speed Hump Menu,E 79 PL--E 80 ST--S COMMERCIAL AV--S COLES AV,NA,NA,2,NA,NA,"1,000",2005
07,Alley Speed Hump Menu,E 90 ST--E 90 PL--S PHILLIPS AV--S YATES AV,NA,NA,4,NA,NA,"2,000",2005
07,Curb/Gutter Menu,S VAN VLISSINGEN RD-- E 100 ST (10000 S) -to- E 102 ST (10200 S),1.10,0.55,NA,NA,NA,"69,680",2005
07,Sidewalk Menu,E 73 ST-- S YATES BV (2400 E) -to- S PHILLIPS AV (2440 E),0.03,0.30,NA,NA,NA,"16,566",2005
07,Sidewalk Menu,E 77 ST-- S OGLESBY AV (2332 E) -to- S YATES BV (2400 E),0.02,0.20,NA,NA,NA,"25,122",2005
07,Sidewalk Menu,E 78 ST-- S CRANDON AV (2300 E) -to- S OGLESBY AV (2332 E),0.05,0.31,NA,NA,NA,"17,676",2005
07,Sidewalk Menu,E 78 ST-- S OGLESBY AV (2332 E) -to- S YATES BV (2400 E),0.04,0.30,NA,NA,NA,"16,961",2005
07,Sidewalk Menu,E 80 ST-- S SAGINAW AV (2632 E) -to- S MARQUETTE AV (2700 E),0.08,0.30,NA,NA,NA,"18,858",2005
07,Sidewalk Menu,E 80 ST-- S COLFAX AV (2600 E) -to- S SAGINAW AV (2632 E),0.40,0.40,NA,NA,NA,"34,870",2005
07,Sidewalk Menu,E 80 ST-- S MARQUETTE AV (2700 E) -to- S MANISTEE AV (2733 E),0.43,0.52,NA,NA,NA,"41,401",2005
07,Sidewalk Menu,E 81 ST-- S ESSEX AV (2500 E) -to- S KINGSTON AV (2532 E),0.01,0.19,NA,NA,NA,"23,811",2005
07,Sidewalk Menu,E 81 ST-- S KINGSTON AV (2532 E) -to- S COLFAX AV (2600 E),0.01,0.21,NA,NA,NA,"12,500",2005
07,Sidewalk Menu,E 81 ST-- S COLES AV (3100 E) -to- S SOUTH SHORE DR (3134 E),0.01,0.37,NA,NA,NA,"19,158",2005
07,Sidewalk Menu,E 81 ST-- S COMMERCIAL AV (3000 E) -to- S HOUSTON AV (3024 E),0.09,0.45,NA,NA,NA,"26,265",2005
07,Sidewalk Menu,E 81 ST-- S HOUSTON AV (3024 E) -to- S COLES AV (3100 E),0.06,0.38,NA,NA,NA,"21,216",2005
07,Sidewalk Menu,E 82 ST-- S COLES AV (3100 E) -to- S SOUTH SHORE DR (3134 E),0.04,0.24,NA,NA,NA,"14,275",2005
07,Sidewalk Menu,E 82 ST-- S COLFAX AV (2600 E) -to- S SAGINAW AV (2632 E),0.02,0.37,NA,NA,NA,"20,237",2005
07,Sidewalk Menu,E 82 ST-- S MANISTEE AV (2733 E) -to- S BURNHAM AV (2800 E),0.13,0.42,NA,NA,NA,"26,902",2005
07,Sidewalk Menu,E 83 ST-- S MARQUETTE AV (2700 E) -to- S MANISTEE AV (2733 E),NA,0.32,NA,NA,NA,"14,824",2005
07,Sidewalk Menu,E 83 ST-- S BURNHAM AV (2800 E) -to- S MUSKEGON AV (2832 E),NA,0.33,NA,NA,NA,"15,394",2005
07,Sidewalk Menu,E 83 ST-- S MANISTEE AV (2733 E) -to- S BURNHAM AV (2800 E),0.01,0.35,NA,NA,NA,"17,165",2005
07,Sidewalk Menu,E 83 ST-- S SAGINAW AV (2632 E) -to- S MARQUETTE AV (2700 E),0.01,0.51,NA,NA,NA,"25,500",2005
07,Sidewalk Menu,E 88 ST-- S MANISTEE AV (2772 E) -to- S MARQUETTE AV (2720 E),0.02,0.24,NA,NA,NA,"13,219",2005
07,Sidewalk Menu,E 91 ST-- S PAXTON AV (2200 E) -to- S LUELLA AV (2232 E),NA,0.10,NA,NA,NA,"12,500",2005
07,Sidewalk Menu,E 91 ST-- S CLYDE AV (2100 E) -to- S MERRILL AV (2132 E),NA,0.16,NA,NA,NA,"18,092",2005
07,Sidewalk Menu,E 92 ST-- S ESSEX AV (2500 E) -to- S KINGSTON AV (2532 E),0.02,0.30,NA,NA,NA,"16,176",2005
07,Sidewalk Menu,E 92 ST-- S OGLESBY AV (2332 E) -to- S CRANDON AV (2300 E),0.02,0.29,NA,NA,NA,"15,795",2005
07,Sidewalk Menu,E 92 ST-- S SAGINAW AV (2637 E) -to- S COLFAX AV (2600 E),0.05,0.57,NA,NA,NA,"29,400",2005
07,Sidewalk Menu,E 92 ST-- S PHILLIPS AV (2432 E) -to- S YATES BV (2400 E),0.03,0.11,NA,NA,NA,"15,909",2005
07,Sidewalk Menu,E 92 ST-- S CRANDON AV (2300 E) -to- S LUELLA AV (2232 E),0.03,0.36,NA,NA,NA,"19,200",2005
07,Sidewalk Menu,E 92 ST-- S ESSEX AV (2500 E) -to- S PHILLIPS AV (2432 E),0.09,0.21,NA,NA,NA,"14,813",2005
07,Sidewalk Menu,E 93 ST-- S PHILLIPS AV (2432 E) -to- S ESSEX AV (2500 E),0.02,0.46,NA,NA,NA,"23,968",2005
07,Sidewalk Menu,E 93 ST-- S YATES BV (2400 E) -to- S PHILLIPS AV (2432 E),0.04,0.46,NA,NA,NA,"24,720",2005
07,Sidewalk Menu,E 93 ST-- S ESSEX AV (2500 E) -to- S KINGSTON AV (2532 E),0.02,0.24,NA,NA,NA,"13,637",2005
07,Sidewalk Menu,E 94 ST-- S SAGINAW AV (2637 E) -to- S COLFAX AV (2600 E),NA,0.18,NA,NA,NA,"20,300",2005
07,Sidewalk Menu,E 94 ST-- S MARQUETTE AV (2720 E) -to- S MANISTEE AV (2800 E),NA,0.17,NA,NA,NA,"19,620",2005
07,Sidewalk Menu,S COLFAX AV-- E 81 ST (8100 S) -to- E 82 ST (8200 S),0.01,0.99,NA,NA,NA,"48,043",2005
07,Sidewalk Menu,S COMMERCIAL AV-- E 81 ST (8100 S) -to- E 82 ST (8200 S),0.04,0.55,NA,NA,NA,"28,270",2005
07,Sidewalk Menu,S KINGSTON AV-- E 93 ST (9300 S) -to- E 94 ST (9400 S),0.05,0.87,NA,NA,NA,"43,467",2005
07,Sidewalk Menu,S LUELLA AV-- E 77 ST (7700 S) -to- E 78 ST (7800 S),0.10,0.99,NA,NA,NA,"51,466",2005
07,Sidewalk Menu,S LUELLA AV-- E 78 ST (7800 S) -to- E 79 ST (7900 S),0.07,1.06,NA,NA,NA,"53,120",2005
07,Street Resurface Menu,E 72 PL-- S EXCHANGE AV (2508 E) -to- Dead End (2511 E),NA,NA,NA,0.22,NA,"5,473",2005
07,Street Resurface Menu,S ANTHONY AV-- E 89 ST (8900 S) -to- E 90 ST (9000 S),NA,NA,NA,2.08,NA,"50,998",2005
07,Street Resurface Menu,S MERRILL AV-- E 100 ST (10000 S) -to- E 101 ST (10100 S),NA,NA,NA,0.99,NA,"23,987",2005
07,Street Resurface Menu,S PAXTON AV-- E 101 ST (10100 S) -to- S VAN VLISSINGEN RD (10172 S),NA,NA,NA,0.81,NA,"19,572",2005
07,Street Lighting,S ESSEX AV-- E 75 ST (7500 S) -to- E 77 ST (7700 S),NA,NA,NA,NA,2.00,"170,000",2005
08,Alley Speed Hump Menu,S JEFFERY AV--S CHAPPEL AV--E 82 ST--W 83 ST,NA,NA,4,NA,NA,"3,500",2005
08,Alley Speed Hump Menu,S COTTAGE GROVE AV--S DAUPHIN AV--E 87 PL--E 88 ST,NA,NA,6,NA,NA,"5,250",2005
08,Alley Speed Hump Menu,S COTTAGE GROVE AV--S DAUPHIN AV--E 88 ST--E 88 PL,NA,NA,6,NA,NA,"5,250",2005
08,Alley Speed Hump Menu,S MERRILL AV--S CLYDE AV--E 83 ST--E 84 ST,NA,NA,6,NA,NA,"5,250",2005
08,Alley Speed Hump Menu,S STONY ISLAND AV--S CORNELL AV--E 76 ST--E 77 ST,NA,NA,2,NA,NA,"1,750",2005
08,Curb/Gutter Menu,E 85 ST-- S BENNETT AV (1900 E) -to- S EUCLID AV (1932 E),0.43,0.10,NA,NA,NA,"28,994",2005
08,Curb/Gutter Menu,E 86 ST-- S JEFFERY BV (2000 E) -to- S CHAPPEL AV (2032 E),0.38,0.16,NA,NA,NA,"33,731",2005
08,Curb/Gutter Menu,E 91 ST-- S ELLIS AV (1000 E) -to- S DOBSON AV (1032 E),0.40,0.15,NA,NA,NA,"33,427",2005
08,Curb/Gutter Menu,S CONSTANCE AV-- E 91 ST (9100 S) -to- E 92 ST (9200 S),0.80,0.54,NA,NA,NA,"57,473",2005
08,Curb/Gutter Menu,S DANTE AV-- E 88 ST (8800 S) -to- E 89 ST (8900 S),0.04,0.02,NA,NA,NA,"10,000",2005
08,Curb/Gutter Menu,S KIMBARK AV-- S KENWOOD AV (8650 S) -to- E 87 ST (8700 S),1.12,0.44,NA,NA,NA,"65,502",2005
08,Curb/Gutter Menu,S MARYLAND AV-- E 98 ST (9800 S) -to- E 98 PL (9832 S),0.02,0.01,NA,NA,NA,"10,000",2005
08,Curb/Gutter Menu,S PAXTON AV-- E 87 ST (8700 S) -to- E 88 ST (8800 S),0.10,0.03,NA,NA,NA,"10,000",2005
08,Sidewalk Menu,E 81 ST-- S DORCHESTER AV (1400 E) -to- S DANTE AV (1432 E),0.03,0.22,NA,NA,NA,"12,500",2005
08,Sidewalk Menu,E 83 ST-- S KIMBARK AV (1300 E) -to- S KENWOOD AV (1332 E),0.06,0.36,NA,NA,NA,"20,088",2005
08,Sidewalk Menu,E 83 ST-- S DANTE AV (1432 E) -to- S BLACKSTONE AV (1502 E),0.09,0.49,NA,NA,NA,"27,887",2005
08,Sidewalk Menu,E 84 ST-- S DANTE AV (1432 E) -to- S BLACKSTONE AV (1504 E),0.09,0.50,NA,NA,NA,"28,561",2005
08,Sidewalk Menu,E 85 PL-- S BLACKSTONE AV (1504 E) -to- S STONY ISLAND AV (1600 E),0.03,0.62,NA,NA,NA,"31,204",2005
08,Sidewalk Menu,E 85 ST-- S BENNETT AV (1900 E) -to- S EUCLID AV (1932 E),NA,0.08,NA,NA,NA,"12,500",2005
08,Sidewalk Menu,E 89 ST-- S JEFFERY AV (2000 E) -to- S EUCLID AV (1932 E),0.01,0.09,NA,NA,NA,"12,500",2005
08,Sidewalk Menu,E 95 PL-- S AVALON AV (1232 E) -to- Dead End (1266 E),0.08,0.46,NA,NA,NA,"25,726",2005
08,Sidewalk Menu,S BLACKSTONE AV-- E 84 ST (8400 S) -to- E 85 ST (8500 S),0.11,0.99,NA,NA,NA,"51,904",2005
08,Sidewalk Menu,S CHAPPEL AV-- E 75 ST (7500 S) -to- E 76 ST (7600 S),0.11,1.05,NA,NA,NA,"54,659",2005
08,Sidewalk Menu,S CRANDON AV-- E 83 ST (8300 S) -to- E 84 ST (8400 S),0.04,0.61,NA,NA,NA,"30,945",2005
08,Sidewalk Menu,S EUCLID AV-- E 88 ST (8800 S) -to- E 89 ST (8900 S),0.02,0.99,NA,NA,NA,"47,828",2005
08,Sidewalk Menu,S GREENWOOD AV-- E 93 ST (9300 S) -to- E 94 ST (9400 S),0.04,0.82,NA,NA,NA,"40,928",2005
08,Sidewalk Menu,S INGLESIDE AV-- DEAD END (7350 S) -to- E 74 ST (7400 S),0.02,0.09,NA,NA,NA,"12,544",2005
08,Sidewalk Menu,S INGLESIDE AV-- E 74 ST (7400 S) -to- E 75 ST (7500 S),0.03,0.71,NA,NA,NA,"35,409",2005
08,Sidewalk Menu,S JEFFERY BV-- E 84 ST (8400 S) -to- E 85 ST (8500 S),0.01,0.70,NA,NA,NA,"34,231",2005
08,Sidewalk Menu,S LUELLA AV-- E 87 ST (8700 S) -to- E 88 ST (8800 S),0.05,0.95,NA,NA,NA,"47,109",2005
08,Sidewalk Menu,S MERRILL AV-- E 77 ST (7700 S) -to- E 78 ST (7800 S),0.11,1.02,NA,NA,NA,"53,907",2005
08,Sidewalk Menu,S OGLESBY AV-- E 82 ST (8200 S) -to- E 83 ST (8300 S),0.02,0.39,NA,NA,NA,"21,013",2005
08,Sidewalk Menu,S OGLESBY AV-- E 80 ST (8000 S) -to- E 82 ST (8200 S),NA,0.92,NA,NA,NA,"42,585",2005
08,Sidewalk Menu,S SOUTH CHICAGO AV-- E 86 ST (8573 S) -to- E 87 ST (8700 S),NA,0.19,NA,NA,NA,"21,854",2005
08,Sidewalk Menu,S YATES BV-- E 83 ST (8300 S) -to- E 84 ST (8400 S),0.04,0.48,NA,NA,NA,"25,812",2005
08,Street Resurface Menu,S BLACKSTONE AV-- E 79 ST (7900 S) -to- E 80 ST (8000 S),NA,NA,NA,0.77,NA,"18,787",2005
08,Street Resurface Menu,S DORCHESTER AV-- E 88 ST (8800 S) -to- E 89 ST (8900 S),NA,NA,NA,0.94,NA,"22,769",2005
08,Street Resurface Menu,S INGLESIDE AV-- E 84 ST (8400 S) -to- E 86 ST (8600 S),NA,NA,NA,1.93,NA,"46,920",2005
08,Street Resurface Menu,S KENWOOD AV-- E 88 ST (8800 S) -to- E 89 ST (8900 S),NA,NA,NA,0.97,NA,"23,655",2005
08,Street Resurface Menu,S WOODLAWN AV-- E 78 ST (7800 S) -to- E 79 ST (7900 S),NA,NA,NA,0.87,NA,"21,096",2005
08,Street Speed Hump Menu,E 92 ST-- S ELLIS AV (1000 E) -to- S DOBSON AV (1032 E) 1,NA,NA,1.00,NA,NA,"2,500",2005
08,Street Speed Hump Menu,S AVALON AV-- E 97 (N) ST(9656 S) -to- E 98 ST (9800 S) 2,NA,NA,1.00,NA,NA,"5,000",2005
08,Street Speed Hump Menu,S AVALON AV-- E 95 ST (9500 S) -to- E 96 ST (9600 S) 2,NA,NA,1.00,NA,NA,"5,000",2005
08,Street Speed Hump Menu,S CHAPPEL AV-- E 80 ST (8000 S) -to- E 81 ST (8100 S) 2,NA,NA,1.00,NA,NA,"5,000",2005
08,Street Speed Hump Menu,S CREGIER AV-- E 77 ST (7700 S) -to- E 78 ST (7800 S) 2,NA,NA,1.00,NA,NA,"5,000",2005
08,Street Speed Hump Menu,S DANTE AV-- E 86 ST (8600 S) -to- E 87 ST (8700 S) 2,NA,NA,1.00,NA,NA,"5,000",2005
08,Street Speed Hump Menu,S DOBSON AV-- E 91 ST (9100 S) -to- E 92 ST (9200 S) 2,NA,NA,1.00,NA,NA,"5,000",2005
08,Street Speed Hump Menu,S DORCHESTER AV-- E 80 ST (8000 S) -to- E 81 ST (8100 S) 2,NA,NA,1.00,NA,NA,"5,000",2005
08,Street Speed Hump Menu,S ELLIS AV-- E 74 ST (7400 S) -to- E 75 ST (7500 S) 3,NA,NA,1.00,NA,NA,"7,500",2005
08,Street Speed Hump Menu,S GREENWOOD AV-- E 97 ST (9700 S) -to- E 98 ST (9800 S) 2,NA,NA,1.00,NA,NA,"5,000",2005
08,Street Speed Hump Menu,S GREENWOOD AV-- E 89 ST (8900 S) -to- E 90 ST (9000 S) 2,NA,NA,1.00,NA,NA,"5,000",2005
08,Street Speed Hump Menu,S GREENWOOD AV-- E 96 ST (9600 S) -to- E 97 ST (9700 S) 2,NA,NA,1.00,NA,NA,"5,000",2005
08,Street Speed Hump Menu,S HARPER AV-- E 90 ST (9000 S) -to- E 91 ST (9100 S) 2,NA,NA,1.00,NA,NA,"5,000",2005
08,Street Speed Hump Menu,S INGLESIDE AV-- E 85 ST (8500 S) -to- E 86 ST (8600 S) 2,NA,NA,1.00,NA,NA,"5,000",2005
