ward,type,location,estcost,year
5,Street Resurfacing Menu,ON S CONSTANCE AVE FROM E 68TH ST (6800 S) TO E 70TH ST (7000 S),104494.78,2016
5,Street Resurfacing Menu,ON E 53RD ST FROM S HYDE PARK BLVD (1700 E) TO S SHORE DR (1750 E), 73687.55,2016
5,Street Resurfacing Menu,ON S KIMBARK AVE FROM E 73RD ST (7300 S) TO E 74TH ST (7400 S),46781.47,2016
5,Street Resurfacing Menu,ON S GREENWOOD AVE FROM E 65TH ST (6500 S) TO E MARQUETTE RD (6600 S), 48718.42,2016
5,Street Resurfacing Menu,S KENWOOD AVE & E 70TH ST,71530.82,2016
5,Street Resurfacing Menu,ON E 72ND ST FROM S UNIVERSITY AVE (1130 E) TO S WOODLAWN AVE (1200 E), 42261.70,2016
5,Street Resurfacing Menu,ON E 72ND ST FROM S PAXTON AVE (2200 E) TO S LUELLA AVE (2230 E),20418.53,2016
5,Street Resurfacing Menu,ON E HAYES DR FROM S RICHARDS DR (1845 E) TO S CORNELL DR (1632 E), 154023.30,2016
5,Street Resurfacing Menu,ON E 69TH ST FROM S BENNETT AVE (1900 E) TO S EUCLID AVE (1930 E),16132.96,2016
5,Street Resurfacing Menu,ON E 56TH ST FROM S ELLIS AVE (999 E) TO S GREENWOOD AVE (1100 E), 24586.72,2016
5,Street Resurfacing Menu,ON E 69TH ST FROM S CREGIER AVE (1800 E) TO S CONSTANCE AVE (1830 E), 15163.41,2016
5,Street Resurfacing Menu,ON E 69TH ST FROM S HARPER AVE (1500 E) TO S STONY ISLAND AVE (1600 E), 28294.98,2016
5,Street Resurfacing Menu,ON E 72ND ST FROM S EUCLID AVE (1930 E) TO S CYRIL AVE (1960 E),28357.14,2016
5,Street Resurfacing Menu,ON S OGLESBY AVE FROM E 72ND ST (7200 S) TO E 73RD ST (7300 S),18078.79,2016
5,Street Resurfacing Menu,ON S CONSTANCE AVE FROM E 67TH ST (6700 S) TO E 68TH ST (6800 S),40816.16,2016
5,Street Speed Hump Replacement,ON E 69TH ST FROM S OGLESBY AVE (2340 E) TO S SOUTH SHORE DR (2399 E), 0.00,2016
5,Traffic Signal Miscellaneous Menu,1507 E 67TH PL,532.00,2016
5,Traffic Signal Upgrades,E 69TH ST & S STONY ISLAND AVE,14100.00,2016
5,Viaduct Improvement Menu,E 56TH ST & S STONY ISLAND AVE,51000.00,2016
5,Viaduct Improvement Menu,S DORCHESTER AVE & E 67TH ST,4501.10,2016
5,Viaduct Improvement Menu,S KIMBARK AVE & E 73RD ST,20178.00,2016
6,Alley Speed Hump Replacement,W 69TH ST & S SANGAMON ST & W 70TH ST & S PEORIA ST,0.00,2016
6,Alley Apron Menu,ON W 68TH ST FROM S INDIANA AVE (200 E) TO S PRAIRIE AVE (300 E),37036.83,2016
6,Alley Resurfacing Menu,W 69TH ST & S SANGAMON ST & W 70TH ST & S PEORIA ST,56744.48,2016
6,Diagonal Parking Menu,E 75TH ST & S PRAIRIE AVE,51343.88,2016
6,Ryan Harris Park Playground,6700 S LOWE AVE,200000.00,2016
6,Sidewalk Menu,611 W 70TH ST,36570.46,2016
6,Sidewalk Menu,ON S CALUMET AVE FROM E 72ND ST (7200 S) TO E 73RD ST (7300 S),4712.50,2016
6,Sidewalk Menu,7601 S EVANS AVE,23215.42,2016
6,Sidewalk Menu,8009-8015 S WABASH AVE,11435.21,2016
6,Street Resurfacing Menu (1-5),ON W 78TH ST FROM S WALLACE ST (600 W) TO S EMERALD AVE (730 W), 66659.23,2016
6,Street Resurfacing Menu (1-5),ON E 73RD ST FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S PRAIRIE AVE (300 E), 64707.52,2016
6,Street Resurfacing Menu (1-5),ON E 73RD ST FROM S MICHIGAN AVE (100 E) TO S STATE ST (0 E),64469.51,2016
6,Street Resurfacing Menu (1-5),ON E 89TH PL FROM S ST LAWRENCE AVE (600 E) TO S LANGLEY AVE (700 E), 38993.74,2016
6,Street Resurfacing Menu,ON E 68TH ST FROM S PRAIRIE AVE (300 E) TO S INDIANA AVE (200 E),53062.39,2016
6,Street Resurfacing Menu,ON S LOWE AVE FROM W 70TH ST (7000 S) TO W 71ST ST (7100 S),46543.16,2016
6,Street Resurfacing Menu,ON E 70TH ST FROM S STATE ST (0 E) TO S INDIANA AVE (200 E),163499.49,2016
6,Street Resurfacing Menu,ON S INDIANA AVE FROM E 70TH ST (7000 S) TO E 71ST ST (7100 S),42139.40,2016
6,Street Resurfacing Menu,ON S CALUMET AVE FROM E 78TH ST (7800 S) TO E 79TH ST (7900 S),49883.63,2016
6,Street Resurfacing Menu,ON S UNION AVE FROM W 73RD ST (7300 S) TO W 74TH ST (7400 S),4573.99,2016
6,Street Resurfacing Menu,ON S UNION AVE FROM W 71ST ST (7100 S) TO W 72ND ST (7200 S),43499.82,2016
6,Street Resurfacing Menu,ON E 89TH ST FROM S LANGLEY AVE (700 E) TO S ST LAWRENCE AVE (600 E), 53601.86,2016
6,Street Resurfacing Menu,ON S ADA ST FROM W 70TH ST (7000 S) TO W 71ST ST (7100 S),47101.10,2016
6,Street Resurfacing Menu,ON E 75TH ST FROM S CHAMPLAIN AVE (630 E) TO S LANGLEY AVE (700 E), 30000.00,2016
6,Street Resurfacing Menu,ON W 79TH ST FROM S LANGLEY AVE (700 E) TO S DR MARTIN LUTHER KING JR DR (400 E), 40121.52,2016
6,Street Resurfacing Menu,ON S KEEFE AVE FROM S SOUTH CHICAGO AVE (6815 S) TO S ANTHONY AVE (6900 S), 78909.19,2016
6,Street Resurfacing Menu,ON S EGGLESTON AVE FROM W 69TH ST (6900 S) TO W 71ST ST (7100 S),7475.65,2016
6,Street Speed Hump Menu,ON S ADA ST FROM W 70TH ST (7000 S) TO W 71ST ST (7100 S),3700.00,2016
6,Street Speed Hump Replacement,ON S LOWE AVE FROM W 70TH ST (7000 S) TO W 71ST ST (7100 S),0.00,2016
7,Alley Apron Menu,2235 E 95TH ST,17830.94,2016
7,Concrete Alley Menu,2711 E 76TH ST,73500.00,2016
7,Sidewalk Menu,7511 S SOUTH SHORE DR,36545.45,2016
7,Sidewalk Menu,7511 S SOUTH SHORE DR,2082.00,2016
7,Street Light Residential Staggered Piggy Back Menu,ON S OGLESBY AVE FROM E 101ST ST (10100 S) TO E 103RD ST (10300 S), 130222.17,2016
7,Street Light Residential Staggered Piggy Back Menu,ON S MARQUETTE AVE FROM E 79TH ST (7900 S) TO E 81ST ST (8100 S), 157200.00,2016
7,Street Resurfacing Menu (1-5),ON S VAN VLISSINGEN RD FROM E 98TH ST (9800 S) TO E 100TH ST (10000 S), 182267.31,2016
7,Street Resurfacing Menu (1-5),ON S PHILLIPS AVE FROM E 85TH ST (8500 S) TO E 86TH ST (8600 S),45438.03,2016
7,Street Resurfacing Menu (1-5),ON S OGLESBY AVE FROM E 102ND ST (10200 S) TO E 103RD ST (10300 S), 41543.35,2016
7,Street Resurfacing Menu,ON S YATES AVE FROM E 99TH ST (9900 S) TO E 100TH ST (10000 S),50158.64,2016
7,Street Resurfacing Menu,ON S YATES AVE FROM E 105TH ST (10500 S) TO E 106TH ST (10600 S),42101.44,2016
7,Street Resurfacing Menu,ON S CRANDON AVE FROM E 102ND ST (10200 S) TO E 103RD ST (10300 S), 61176.82,2016
7,Street Resurfacing Menu,ON S CRANDON AVE FROM E 92ND ST (9200 S) TO E 92ND PL (9230 S),19435.30,2016
7,Street Resurfacing Menu,ON E 81ST ST FROM S OGLESBY AVE (2330 E) TO S YATES BLVD (2400 E),35185.69,2016
7,Street Resurfacing Menu,ON E 82ND ST FROM S OGLESBY AVE (2330 E) TO S YATES BLVD (2400 E),23345.83,2016
7,Street Resurfacing Menu,ON E 86TH ST FROM S ESSEX AVE (2500 E) TO S KINGSTON AVE (2530 E),33927.58,2016
7,Street Resurfacing Menu,ON E 86TH ST FROM S PHILLIPS AVE (2430 E) TO S ESSEX AVE (2500 E),19915.22,2016
7,Street Resurfacing Menu,E 98TH ST & S VAN VLISSINGEN RD,9215.90,2016
7,Street Resurfacing Menu,ON S ESSEX AVE FROM E 86TH ST (8600 S) TO S SOUTH CHICAGO AVE (8800 S), 67500.27,2016
7,Street Resurfacing Menu,ON S MANISTEE AVE FROM E 94TH ST (9400 S) TO E 95TH ST (9500 S),81417.25,2016
7,Street Resurfacing Menu,ON S SAGINAW AVE FROM E 91ST ST (9100 S) TO E 92ND ST (9200 S),46467.16,2016
7,Street Resurfacing Menu,ON S CRANDON AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S),15264.97,2016
7,Street Resurfacing Menu,ON E 78TH ST FROM S COLFAX AVE (2600 E) TO S SAGINAW AVE (2640 E), 24650.31,2016
7,Street Resurfacing Menu,ON S SAGINAW AVE FROM E 92ND ST (9200 S) TO E 94TH ST (9400 S),93716.03,2016
7,Street Resurfacing Menu,ON S MERRION AVE FROM E 95TH ST (9500 S) TO E 96TH ST (9600 S),9637.33,2016
7,Street Speed Hump Replacement,ON S OGLESBY AVE FROM E 102ND ST (10200 S) TO E 103RD ST (10300 S), 0.00,2016
7,Street Speed Hump Replacement,ON S CRANDON AVE FROM E 102ND ST (10200 S) TO E 103RD ST (10300 S), 0.00,2016
7,Traffic Signal Miscellaneous Menu,7408 S PHILLIPS AVE,255.00,2016
8,Alley Speed Hump Menu,E 86TH PL & S EAST END AVE & E 87TH ST & S CREGIER AVE,1400.00,2016
8,Curb & Gutter Menu,ON S DREXEL AVE FROM E 79TH ST (7900 S) TO E 80TH ST (8000 S),9646.97,2016
8,Curb & Gutter Menu,ON S CHAPPEL AVE FROM E 82ND ST (8200 S) TO E 83RD ST (8300 S),7624.70,2016
8,Sidewalk Menu,ON S PAXTON AVE FROM E 84TH ST (8400 S) TO S SOUTH CHICAGO AVE (8480 S), 15027.84,2016
8,Sidewalk Menu,ON S CHAPPEL AVE FROM E 77TH ST (7700 S) TO E 78TH ST (7800 S),72575.50,2016
8,Sidewalk Menu,ON S DANTE AVE FROM E 82ND ST (8200 S) TO E 83RD ST (8300 S),29448.37,2016
8,Sidewalk Menu,ON S KIMBARK AVE FROM E 87TH ST (8700 S) TO E 87TH PL (8730 S),4511.98,2016
8,Sidewalk Menu,ON S MERRILL AVE FROM E 77TH ST (7700 S) TO E 78TH ST (7800 S),14472.61,2016
8,Sidewalk Menu,ON S OGLESBY AVE FROM E 85TH ST (8500 S) TO S SOUTH CHICAGO AVE (8610 S), 14938.06,2016
8,Sidewalk Menu,8239 S EVANS AVE,3093.03,2016
8,Sidewalk Menu,8758 S KENWOOD AVE,18061.58,2016
8,Sidewalk Menu,9529 S GREENWOOD AVE,6180.79,2016
8,Sidewalk Menu,1738-1740 E 91ST PL,12932.81,2016
8,Street Light Residential Staggered Piggy Back Menu,ON S RIDGELAND AVE FROM E 89TH ST (8900 S) TO E 91ST ST (9100 S), 156000.00,2016
8,Street Light Residential Staggered Piggy Back Menu,ON S CREGIER AVE FROM E 89TH ST (8900 S) TO E 91ST ST (9100 S), 58800.00,2016
8,Street Light Residential Staggered Piggy Back Menu,ON S GREENWOOD AVE FROM E 95TH ST (9500 S) TO E 97TH ST (9650 S), 156000.00,2016
8,Street Light Residential Staggered Piggy Back Menu,ON E 89TH ST FROM S ST LAWRENCE AVE (600 E) TO S COTTAGE GROVE AVE (800 E), 58800.00,2016
8,Street Light Upgrade Menu,8101 S EUCLID AVE,450.00,2016
8,Street Light Upgrade Menu,ON S DORCHESTER AVE FROM E 79TH ST (7900 S) TO E 80TH ST (8000 S),2000.00,2016
8,Street Light Upgrade Menu,9358 S WOODLAWN AVE,450.00,2016
8,Street Resurfacing Menu (1-5),ON S EAST END AVE FROM E 85TH ST (8500 S) TO E 87TH ST (8700 S),114237.14,2016
8,Street Resurfacing Menu (1-5),ON E 98TH ST FROM S MARYLAND AVE (840 E) TO S DREXEL AVE (900 E),29661.87,2016
8,Street Resurfacing Menu (1-5),ON E 98TH ST FROM S INGLESIDE AVE (930 E) TO S ELLIS AVE (1000 E),29598.02,2016
8,Street Resurfacing Menu (1-5),ON E 98TH ST FROM S WOODLAWN AVE (1200 E) TO S AVALON AVE (1230 E), 26455.77,2016
8,Street Resurfacing Menu,ON E 90TH ST FROM S ST LAWRENCE AVE (600 E) TO S COTTAGE GROVE AVE (800 E), 52685.20,2016
8,Street Resurfacing Menu,ON E 98TH ST FROM S COTTAGE GROVE AVE (800 E) TO S MARYLAND AVE (840 E), 44346.38,2016
8,Street Resurfacing Menu,ON E 92ND ST FROM S COTTAGE GROVE AVE (800 E) TO S DAUPHIN AVE (830 E), 32745.56,2016
8,Street Resurfacing Menu,ON E 98TH ST FROM S DREXEL AVE (900 E) TO S INGLESIDE AVE (930 E),51183.80,2016
8,Street Resurfacing Menu,ON E 98TH ST FROM S ELLIS AVE (1000 E) TO S DOBSON AVE (1030 E),36684.52,2016
8,Street Resurfacing Menu,ON E 98TH ST FROM S DOBSON AVE (1030 E) TO S GREENWOOD AVE (1100 E), 29326.30,2016
8,Street Resurfacing Menu,ON E 98TH ST FROM S GREENWOOD AVE (1100 E) TO S UNIVERSITY AVE (1130 E), 29543.45,2016
8,Street Resurfacing Menu,ON E 98TH ST FROM S UNIVERSITY AVE (1130 E) TO S WOODLAWN AVE (1200 E), 44033.45,2016
8,Street Resurfacing Menu,ON S HARPER AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9100 S),59145.13,2016
8,Street Resurfacing Menu,ON S CORNELL AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9100 S),48723.61,2016
8,Street Resurfacing Menu,1300 E 88TH PL,29227.39,2016
8,Street Resurfacing Menu,ON S DOBSON AVE FROM E 79TH ST (7900 S) TO E 80TH ST (8000 S),16288.16,2016
8,Street Speed Hump Menu,ON S EUCLID AVE FROM E 85TH ST (8500 S) TO E 86TH ST (8600 S),3700.00,2016
9,Bollard Menu,ON W 100TH PL FROM 414 W TO S EGGLESTON AVE (400 W),203.76,2016
9,Bollard Menu,ON E 101ST PL FROM 650 E TO S ST LAWRENCE AVE (600 E),204.76,2016
9,Bollard Menu,638 E 102ND PL,161.00,2016
9,Sidewalk Menu,721 E 103RD ST,38438.41,2016
9,Street Resurfacing Menu (1-5),ON S CALUMET AVE FROM E 100TH ST (10000 S) TO E 101ST ST (10100 S), 51780.66,2016
9,Street Resurfacing Menu (1-5),ON S FOREST AVE FROM E 103RD ST (10300 S) TO E 105TH ST (10500 S),98771.81,2016
9,Street Resurfacing Menu (1-5),ON E 91ST ST FROM S WABASH AVE (40 E) TO S MICHIGAN AVE (100 E),31972.62,2016
9,Street Resurfacing Menu (1-5),ON S CALUMET AVE FROM E 101ST ST (10100 S) TO E 102ND ST (10200 S), 51146.64,2016
9,Street Resurfacing Menu,ON S VERNON AVE FROM E 133RD ST (13300 S) TO E 134TH ST (13400 S), 35784.34,2016
9,Street Resurfacing Menu,ON S EBERHART AVE FROM E 133RD ST (13300 S) TO E 134TH ST (13400 S), 27827.94,2016
9,Street Resurfacing Menu,ON E 122ND ST FROM S STATE ST (0 E) TO S MICHIGAN AVE (100 E),46236.14,2016
9,Street Resurfacing Menu,ON S INDIANA AVE FROM E 109TH ST (10900 S) TO E 111TH ST (11100 S),92506.09,2016
9,Street Resurfacing Menu,ON E 104TH ST FROM S INDIANA AVE (200 E) TO S FOREST AVE (300 E),31271.73,2016
9,Street Resurfacing Menu,ON S PARNELL AVE FROM W 100TH ST (10000 S) TO W 102ND ST (10200 S), 93679.32,2016
9,Street Resurfacing Menu,ON S EBERHART AVE FROM E 130TH ST (13000 S) TO E 131ST ST (13100 S), 56762.94,2016
9,Street Resurfacing Menu,ON S EBERHART AVE FROM E 104TH ST (10400 S) TO E 105TH ST (10500 S), 45473.86,2016
9,Street Resurfacing Menu,ON S FOREST AVE FROM E 94TH ST (9400 S) TO E 95TH ST (9500 S),51207.46,2016
9,Street Resurfacing Menu,ON S EDBROOKE AVE FROM E 112TH ST (11200 S) TO E 113TH ST (11300 S), 59746.88,2016
9,Street Resurfacing Menu,ON E 89TH PL FROM S PRAIRIE AVE (300 E) TO S INDIANA AVE (200 E),45814.13,2016
9,Street Resurfacing Menu,ON S WABASH AVE FROM E 124TH PL (12440 S) TO E 125TH PL (12500 S), 40436.91,2016
9,Street Resurfacing Menu,ON E 126TH ST FROM S HARVARD AVE (330 W) TO S STEWART AVE (400 W), 33266.36,2016
9,Street Resurfacing Menu,ON S WENTWORTH AVE FROM W 99TH ST (9900 S) TO W 100TH ST (10000 S), 71204.64,2016
9,Street Resurfacing Menu,ON E 103RD PL FROM S COTTAGE GROVE AVE (700 E) TO S CORLISS AVE (800 E), 53496.19,2016
9,Street Resurfacing Menu,ON S MARYLAND AVE FROM E 104TH ST (10400 S) TO E 105TH ST (10500 S), 40457.92,2016
9,Street Resurfacing Menu,ON S VERNON AVE FROM E 104TH ST (10400 S) TO E 105TH ST (10500 S),72938.38,2016
9,Street Resurfacing Menu,ON E 87TH PL FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S EBERHART AVE (500 E), 36522.68,2016
9,Street Resurfacing Menu,ON S RHODES AVE FROM E 104TH ST (10400 S) TO E 105TH ST (10500 S),44365.17,2016
9,Street Resurfacing Menu,ON E BRAYTON ST FROM S STATE ST (0 E) TO S MICHIGAN AVE (100 E),38999.80,2016
9,Street Resurfacing Menu,ON E 113TH ST FROM S FRONT AVE (440 E) TO S COTTAGE GROVE AVE (500 E), 29180.33,2016
9,Traffic Signal Miscellaneous Menu,10616 S EDBROOKE AVE,141.00,2016
10,Alley Speed Hump Replacement,13215 S AVENUE L,0.00,2016
10,Alley Resurfacing Menu,13215 S AVENUE L,5667.14,2016
10,Alley Speed Hump Menu,E 99TH ST & S AVENUE H & E 100TH ST & S AVENUE G,1001.65,2016
10,Concrete Alley Menu,E 96TH ST & S MANISTEE AVE & E 97TH ST & S MUSKEGON AVE,90000.00,2016
10,Curb & Gutter Menu,9006 S BALTIMORE AVE,1902.58,2016
10,Calumet Park - Park Improvements,9801 S AVENUE G,100000.00,2016
10,Rowan Park- park improvements,11546 S AVENUE L,75000.00,2016
10,Public Art,,150000.00,2016
10,Sidewalk Menu,ON S BRAINARD AVE FROM S BRANDON AVE (13546 S) TO E 136TH ST (13599 S), 32819.49,2016
10,Sidewalk Menu,3424 E 112TH ST,11970.53,2016
10,Sidewalk Menu,3724 E 112TH ST,10865.03,2016
10,Sidewalk Menu,2821 E 96TH ST,4013.44,2016
10,Sidewalk Menu,3028 E 96TH ST,14887.60,2016
10,Sidewalk Menu,2945 E 97TH ST,3096.21,2016
10,Sidewalk Menu,10449 S AVENUE F,10610.91,2016
10,Sidewalk Menu,10511 S AVENUE F,3017.89,2016
10,Sidewalk Menu,10632-10636 S MACKINAW AVE,8794.43,2016
10,Sidewalk Menu,10755 S AVENUE F,6462.19,2016
10,Sidewalk Menu,10507 S AVENUE L,10964.81,2016
10,Sidewalk Menu,3733 E 106TH ST,14938.86,2016
10,Sidewalk Menu,2834 E 130TH ST,14908.45,2016
10,Sidewalk Menu,13217 S ESCANABA AVE,6354.45,2016
10,Sidewalk Menu,13425-13433 S HOUSTON AVE,11304.75,2016
10,Sidewalk Menu,13451 S BRANDON AVE,7579.72,2016
10,Sidewalk Menu,9839-9859 S OGLESBY AVE,7314.27,2016
10,Sidewalk Menu,10307-10309 S EWING AVE,8816.20,2016
10,Sidewalk Menu,10214-10216 S EWING AVE,9654.45,2016
10,Sidewalk Menu,13057 S AVENUE O,5851.04,2016
10,Sidewalk Menu,10505 S EWING AVE,21886.33,2016
10,Sidewalk Menu,13346 S CARONDOLET AVE,6280.59,2016
10,Sidewalk Menu,12758 S SAGINAW AVE,10203.37,2016
10,Sidewalk Menu,10108 S AVENUE M,4661.01,2016
10,Sidewalk Menu,10654-10656 S MACKINAW AVE,5217.10,2016
10,Street Resurfacing Menu (1-5),ON S BALTIMORE AVE FROM E 95TH ST (9500 S) TO E 97TH ST (9700 S),94188.99,2016
10,Street Resurfacing Menu (1-5),ON E 99TH ST FROM S MUSKEGON AVE (2836 E) TO S COMMERCIAL AVE (3000 E), 88817.93,2016
10,Street Resurfacing Menu,ON S EXCHANGE AVE FROM E 131ST ST (13100 S) TO E 132ND ST (13200 S), 82487.91,2016
10,Street Resurfacing Menu,ON E 96TH ST FROM S AVENUE N (3500 E) TO S EWING AVE (3650 E),167156.65,2016
10,Street Resurfacing Menu,ON E 110TH ST FROM S BUFFALO AVE (3300 E) TO S GREEN BAY AVE (3400 E), 42173.00,2016
10,Street Resurfacing Menu,ON E 136TH ST FROM S CALHOUN AVE (2526 E) TO S TORRENCE AVE (2630 E), 55680.37,2016
10,Street Resurfacing Menu,ON E 99TH ST FROM S MANISTEE AVE (2799 E) TO S MUSKEGON AVE (2836 E), 47654.07,2016
10,Street Resurfacing Menu,ON E 86TH ST FROM S BURLEY AVE (3230 E) TO S MACKINAW AVE (3330 E), 65796.57,2016
10,Street Speed Hump Replacement,ON E 99TH ST FROM S MUSKEGON AVE (2836 E) TO S COMMERCIAL AVE (3000 E), 0.00,2016
10,Street Speed Hump Replacement,ON S EXCHANGE AVE FROM E 131ST ST (13100 S) TO E 132ND ST (13200 S), 0.00,2016
11,Alley Speed Hump Replacement,W 32ND ST & S UNION AVE & W 33RD ST & S EMERALD AVE,0.00,2016
11,Alley Speed Hump Replacement,S ARCHER AVE & S ELIAS CT & S LYMAN ST & S BONFIELD ST,0.00,2016
11,Alley Speed Hump Replacement,W 47TH PL & S HALSTED ST & W 48TH ST & S UNION AVE,0.00,2016
11,Alley Speed Hump Replacement,W 31ST ST & S HALSTED ST & W 32ND ST & S EMERALD AVE,0.00,2016
11,Alley Speed Hump Replacement,W 45TH ST & S WALLACE ST & W 45TH PL & S NORMAL AVE,0.00,2016
11,Alley Speed Hump Replacement,W 31ST ST & S WELLS ST & W 32ND ST & S PRINCETON AVE,0.00,2016
11,Alley Apron Menu,3201 S WELLS ST,4364.04,2016
11,Alley Resurfacing Menu (1-1),W 47TH PL & S HALSTED ST & W 48TH ST & S UNION AVE,43045.56,2016
11,Alley Resurfacing Menu,W 45TH ST & S WALLACE ST & W 45TH PL & S NORMAL AVE,41223.34,2016
11,Alley Resurfacing Menu,334 W 29TH ST,2394.42,2016
11,Alley Resurfacing Menu,W 31ST ST & S KEELEY ST & S LYMAN ST & S FARRELL ST,18794.85,2016
11,Alley Resurfacing Menu,S UNION AVE & W 48TH ST & S HALSTED ST & W 48TH PL,11193.24,2016
11,Alley Resurfacing Menu,W 38TH PL & S NORMAL AVE & W PERSHING RD & S STEWART AVE,27215.44,2016
11,Alley Resurfacing Menu,W 32ND ST & S UNION AVE & W 33RD ST & S EMERALD AVE,38741.25,2016
11,Alley Resurfacing Menu,S BROAD ST & S ARCHER AVE & S PITNEY CT & W 31ST ST,11014.93,2016
11,Alley Resurfacing Menu,S ARCHER AVE & S ELIAS CT & S LYMAN ST & S BONFIELD ST,47107.93,2016
11,Alley Resurfacing Menu,W 35TH ST & S UNION AVE & W 34TH ST & S EMERALD AVE,52149.17,2016
11,Alley Resurfacing Menu,W 31ST ST & S HALSTED ST & W 32ND ST & S EMERALD AVE,34065.57,2016
11,Alley Resurfacing Menu,S EMERALD AVE & W 44TH PL & S HALSTED ST & W 45TH ST,13664.07,2016
11,Alley Resurfacing Menu,W 31ST ST & S WELLS ST & W 32ND ST & S PRINCETON AVE,34665.65,2016
11,Alley Speed Hump Menu,3419 S ABERDEEN ST,3500.00,2016
11,Alley Speed Hump Menu,W 43RD ST & S WALLACE ST & W 43RD PL & S PARNELL AVE,1400.00,2016
11,Alley Speed Hump Replacement,S FARRELL ST & S LYMAN ST & S THROOP ST & W 31ST ST,0.00,2016
11,Alley Speed Hump Replacement,W 33RD ST & S HALSTED ST & W 34TH ST & S EMERALD AVE,0.00,2016
11,Concrete Alley Menu,S PRINCETON AVE & W 32ND ST & S WELLS ST & W 33RD ST,53390.04,2016
11,Curb & Gutter Menu,ON S EMERALD AVE FROM W 46TH ST (4600 S) TO W 47TH ST (4700 S),2143.58,2016
11,Curb & Gutter Menu,2801 S QUINN ST,2231.25,2016
11,Curb & Gutter Menu,2615 S SHIELDS AVE,15899.59,2016
11,Curb & Gutter Menu,4228 S WALLACE ST,16501.66,2016
11,Curb & Gutter Menu,4553 S HALSTED ST,5901.85,2016
11,Curb & Gutter Menu,2822-2828 S THROOP ST,7656.03,2016
11,Curb & Gutter Menu,3630 S WELLS ST,7870.45,2016
11,High Definition Camera Menu,W 29TH ST & S POPLAR AVE:W PERSHING RD & S WALLACE ST:W 32ND ST & S LITUANICA AVE:S SHIELDS AVE & W 33RD ST:W 35TH ST & S RACINE AVE:W 36TH ST & S LITUANICA AVE:S WELLS ST & W 34TH ST:W 31ST ST & S LITUANICA AVE:W ROOT ST & S UNION AVE, 243099.00,2016
11,High Definition Camera Menu,S WALLACE ST & W 43RD ST,27011.00,2016
11,In-Road State Law Stop For Pedestrians Signs Menu,1250 S HALSTED ST, 600.00,2016
11,In-Road State Law Stop For Pedestrians Signs Menu,1250 S HALSTED ST, 600.00,2016
11,Miscellaneous CDOT Projects,S HALSTED ST & W 34TH ST,671.10,2016
11,Pavement Markings Menu,4401 S ASHLAND AVE,1700.00,2016
11,Sidewalk Menu,2825 S HALSTED ST,17672.22,2016
11,Sidewalk Menu,ON S WALLACE ST FROM W 35TH ST (3500 S) TO W 36TH ST (3600 S),8131.80,2016
11,Sidewalk Menu,3029 S ARCH ST,15490.66,2016
11,Sidewalk Menu,3216 S PARNELL AVE,6468.05,2016
11,Sidewalk Menu,3011 S LLOYD AVE,7714.44,2016
11,Sidewalk Menu,ON W 29TH ST FROM S PRINCETON AVE (300 W) TO S WELLS ST (230 W),4011.06,2016
11,Street Light Pole Painting Menu,ON S HILLOCK AVE FROM S LOCK ST (2820 S) TO S MARY ST (2530 S),1400.00,2016
11,Street Light Residential Staggered Piggy Back Menu,ON S EMERALD AVE FROM W 26TH ST (2600 S) TO W 29TH ST (2900 S):ON W 29TH ST FROM S EMERALD AVE (730 W) TO S HALSTED ST (800 W):ON W 28TH ST FROM S EMERALD AVE (730 W) TO S HALSTED ST (800 W), 252400.00,2016
11,Street Light Residential Staggered Piggy Back Menu,ON S CANAL ST FROM W 31ST ST (3100 S) TO W 33RD ST (3300 S), 106000.00,2016
11,Street Light Upgrade Menu,ON S HILLOCK AVE FROM W FULLER ST (2890 S) TO S THROOP ST (2600 S), 8400.00,2016
11,Street Light Upgrade Menu,ON S HILLOCK AVE FROM S LOCK ST (2820 S) TO S MARY ST (2530 S):ON S SHORT ST FROM S HILLOCK AVE (2840 S) TO W FULLER ST (2900 S), 6000.00,2016
11,Street Resurfacing Menu,ON W 46TH PL FROM S WALLACE ST (600 W) TO S NORMAL AVE (500 W), 54324.21,2016
11,Street Resurfacing Menu,S CARPENTER ST & W 32ND PL,45522.54,2016
11,Street Speed Hump Menu,ON W 15TH ST FROM S MORGAN ST (1000 W) TO S ABERDEEN ST (1100 W), 3700.00,2016
11,Street Speed Hump Menu,ON W 37TH ST FROM S LITUANICA AVE (900 W) TO S SANGAMON ST (938 W), 1850.00,2016
11,Street Speed Hump Menu,ON W 36TH ST FROM S LITUANICA AVE (900 W) TO S SANGAMON ST (950 W), 1850.00,2016
11,Street Speed Hump Menu,ON W 32ND ST FROM S THROOP ST (1300 W) TO S BENSON ST (1400 W),1850.00,2016
11,Street Speed Hump Menu,ON W 16TH ST FROM S HALSTED ST (800 W) TO S UNION AVE (700 W),3700.00,2016
11,Street Speed Hump Menu,ON W 29TH ST FROM S HALSTED ST (800 W) TO S POPLAR AVE (920 W),3700.00,2016
11,Street Speed Hump Replacement,S CARPENTER ST & W 32ND PL,0.00,2016
