ward,type,location,year,est_cost,address,lat,long,query
14,Alley Speed Hump Menu,5202 S CHRISTIANA AVE,2016,700,5202 S CHRISTIANA AVE,41.7987476,-87.707661,google
30,Sidewalk Menu,5204 W EDDY ST,2016,5889.33,5204 W EDDY ST,41.94509365400006,-87.75716986899994,census
23,Curb & Gutter Menu,5205 S NEW ENGLAND AVE,2021,4769.8,5205 S NEW ENGLAND AVE,41.7974866,-87.7938275,google
14,Alley Speed Hump Menu,5208 S CALIFORNIA AVE,2019,700,5208 S CALIFORNIA AVE,41.79889297400007,-87.69394797799998,census
23,Sidewalk Menu,5208 S NORDICA AVE,2016,3069.81,5208 S NORDICA AVE,41.7972557,-87.7982228,google
30,Curb & Gutter Menu,5208 W EDDY ST,2015,1096,5208 W EDDY ST,41.94509227400005,-87.75725407299996,census
45,Sidewalk Menu,5208 W FOSTER AVE,2016,2311.15,5208 W FOSTER AVE,41.9754081,-87.7582869,google
23,Curb & Gutter Menu,5209 S NEW ENGLAND AVE,2021,3447.02,5209 S NEW ENGLAND AVE,41.7974963,-87.7938818,google
23,Sidewalk Menu,5209 S RUTHERFORD AVE,2016,5235.74,5209 S RUTHERFORD AVE,41.7973882,-87.7902114,google
23,Miscellaneous-CDOT,5209 S. Melvina Ave.,2007,1279,5209 S. Melvina Ave.,41.7976337,-87.7768084,google
13,Miscellaneous CDOT Projects,5209 W 63 RD PL,2021,660,5209 W 63 RD PL,41.777236,-87.7523107,google
3,Alley Speed Hump Menu,5210 S,2020,1050,5210 S,41.7530738,-87.7518517,google
13,POD Camera,5210 W 64 St,2007,24000,5210 W 64 St,41.77600661100007,-87.75241897099994,census
14,Sidewalk Menu,5211 S MERRIMAC AVE,2020,3216.93,5211 S MERRIMAC AVE,41.797628442000075,-87.77829766099995,census
29,Pavement Markings Menu,5212 W HARRISON ST,2017,2700,5212 W HARRISON ST,41.87294933900006,-87.75518671799995,census
3,Miscellaneous CDOT Projects,5213 S WABASH AVE,2021,133.065,5213 S WABASH AVE,41.79951236100004,-87.62420254599994,census
14,Street Light Upgrade Menu,5214 S MERRIMAC AVE,2022,500,5214 S MERRIMAC AVE,41.79756603100003,-87.77831029599997,census
31,Sidewalk Menu - Change Order,5214 W Drummond Place,2010,2208,5214 W Drummond Place,41.92868023200003,-87.75729516899997,census
31,Sidewalk Menu - Change Order,5214 W Drummond,2010,2984,5214 W Drummond,41.92868023200003,-87.75729516899997,census
14,Sidewalk Menu,5215 S MELVINA AVE,2020,5405.49,5215 S MELVINA AVE,41.79758667300007,-87.77707745599997,census
39,Alley Apron Menu,5216 N BERNARD ST,2021,14116.22,5216 N BERNARD ST,41.97643362600007,-87.71478031699996,census
14,Sidewalk Menu,5216 S LONG AVE,2019,4763.14,5216 S LONG AVE,41.79800127900006,-87.75756996299998,census
45,Sidewalk Menu - Change Order,5216 W Lawrence,2008,86,5216 W Lawrence,41.968261,-87.7584199,google
45,Sidewalk Menu - Change Order,5216 W Lawrence,2009,113,5216 W Lawrence,41.968261,-87.7584199,google
45,Sidewalk Menu - Change Order,5216 W Lawrence,2010,423,5216 W Lawrence,41.968261,-87.7584199,google
45,Sidewalk Menu - Change Order,5216 W Lawrence,2011,392,5216 W Lawrence,41.968261,-87.7584199,google
23,Miscellaneous-CDOT,5217 S. Neva Ave.,2007,1622,5217 S. Neva Ave.,41.79719241500004,-87.80040001699996,census
14,Alley Speed Hump Menu,5218 S TROY ST,2018,700,5218 S TROY ST,41.7984168,-87.7027415,google
3,Sidewalk Menu,5219 S CALUMET AVE,2018,14357.52,5219 S CALUMET AVE,41.799948904000075,-87.61772142499996,census
23,Sidewalk Menu,5219 S NORDICA AVE,2020,10058.96,5219 S NORDICA AVE,41.7970722,-87.7975354,google
49,Sidewalk Menu  7,522 N EASTLAKE TER,2019,9569.22,522 N EASTLAKE TER,42.0208712,-87.6650746,google
43,Miscellaneous CDOT Projects,522 W ARMITAGE AVE,2018,616.190476190476,522 W ARMITAGE AVE,41.91828166800008,-87.64220250899996,census
44,Miscellaneous CDOT Projects,522 W HAWTHORNE PL,2017,500,522 W HAWTHORNE PL,41.94462424900007,-87.64247498599997,census
48,Curb & Gutter Menu,5220 N KENMORE AVE,2018,13314.46,5220 N KENMORE AVE,41.97683531700005,-87.65643378699997,census
14,Sidewalk Menu,5220 S MULLIGAN AVE,2018,7410.605,5220 S MULLIGAN AVE,41.7972547,-87.7810351,google
23,Sidewalk Menu,5221 S NEWLAND AVE,2019,1367.92,5221 S NEWLAND AVE,41.7969869,-87.7951604,google
23,Sidewalk Menu,5222 S OAK PARK AVE,2019,2987.08,5222 S OAK PARK AVE,41.7970272,-87.7920689,google
40,Miscellaneous Other,5225 N HOYNE AVE,2014,14823,5225 N HOYNE AVE,41.97684124600005,-87.68186364499996,census
48,Curb & Gutter Menu,5225 N KENMORE AVE,2021,885,5225 N KENMORE AVE,41.97689823500008,-87.65642064899998,census
23,Sidewalk Menu,5225 S KOLIN AVE,2016,4005.52,5225 S KOLIN AVE,41.79773286200003,-87.73185712499998,census
14,Street Light Upgrade Menu,5225 S LOTUS AVE,2022,500,5225 S LOTUS AVE,41.797857057000044,-87.75877413899997,census
14,Sidewalk Menu,5226 S TRUMBULL AVE,2022,2971.24,5226 S TRUMBULL AVE,41.798349829000074,-87.70982585799999,census
30,Curb & Gutter Menu,5226 W EDDY ST,2019,683,5226 W EDDY ST,41.94508676400005,-87.75763298299995,census
30,Sidewalk Menu,5229 W CORNELIA AVE,2020,3557.09,5229 W CORNELIA AVE,41.94416254500004,-87.75765901999995,census
23,Sidewalk Menu,5230 S NEVA AVE,2019,2401.57,5230 S NEVA AVE,41.79697008900007,-87.80040896299994,census
48,Curb & Gutter Menu,5232 N LAKEWOOD AVE,2019,3141.84,5232 N LAKEWOOD AVE,41.976942577000045,-87.66236923199995,census
37,Alley Speed Hump Menu,5234 W CHICAGO AVE,2021,350,5234 W CHICAGO AVE,41.894926043000055,-87.75730580899994,census
41,Sidewalk Menu,5235 N RUTHERFORD AVE,2018,2564.47,5235 N RUTHERFORD AVE,41.976656,-87.7948455,google
41,Sidewalk Menu,5235 N RUTHERFORD AVE,2018,12923.53,5235 N RUTHERFORD AVE,41.976656,-87.7948455,google
23,Sidewalk Menu,5235 S KOLIN AVE,2022,4058.32,5235 S KOLIN AVE,41.79741448100003,-87.73184772099995,census
29,Miscellaneous CDOT Projects,5235 W ADAMS ST,2022,150,5235 W ADAMS ST,41.87845257400005,-87.75636937599995,census
48,Sidewalk Menu,5236 N GLENWOOD AVE,2022,2571.22,5236 N GLENWOOD AVE,41.97730602900003,-87.66478787199998,census
16,Sidewalk Menu,5236 S DAMEN AVE,2017,10895.92,5236 S DAMEN AVE,41.797977357000036,-87.67442165299997,census
16,Sidewalk Menu,5236 S DAMEN AVE,2017,8150.77,5236 S DAMEN AVE,41.797977357000036,-87.67442165299997,census
23,Sidewalk Menu,5237 S KOLIN AVE,2016,5634.74,5237 S KOLIN AVE,41.797350805000065,-87.73184584099994,census
14,Sidewalk Menu,5237 S MAPLEWOOD AVE,2019,11725.29,5237 S MAPLEWOOD AVE,41.798550585000044,-87.68782166399996,census
14,Sidewalk Menu,5238 S LOREL AVE,2020,1166.35,5238 S LOREL AVE,41.79783106200006,-87.75634212099999,census
45,Alley Resurfacing Menu (1-1),5239 W STRONG ST,2017,22390.33,5239 W STRONG ST,41.970641397000065,-87.75860322899996,census
23,Miscellaneous-CDOT,5240 S. Oak Park Ave.,2007,930,5240 S. Oak Park Ave.,41.7964855,-87.7919575,google
3,Miscellaneous CDOT Projects,5241 S INDIANA AVE,2020,150,5241 S INDIANA AVE,41.79922046400003,-87.62095055099996,census
3,Miscellaneous CDOT Projects,5241 S INDIANA AVE,2019,200,5241 S INDIANA AVE,41.79922046400003,-87.62095055099996,census
23,Sidewalk Menu,5242 S NEVA AVE,2022,6640.69,5242 S NEVA AVE,41.79677970700004,-87.80040402699996,census
14,Sidewalk Menu,5243 S MCVICKER AVE,2022,16116.68,5243 S MCVICKER AVE,41.7965195,-87.7730662,google
23,Sidewalk Menu,5243 S RUTHERFORD AVE,2022,3771.58,5243 S RUTHERFORD AVE,41.7964546,-87.790223,google
23,Sidewalk Menu,5243 S TRIPP AVE,2017,4546.79,5243 S TRIPP AVE,41.797627211000076,-87.72940434299994,census
48,Curb & Gutter Menu,5244 N LAKEWOOD AVE,2018,12944.46,5244 N LAKEWOOD AVE,41.97713378200007,-87.66237485499994,census
31,Alley Resurfacing Menu (1-1),5244 W ALTGELD ST,2018,17231.655,5244 W ALTGELD ST,41.92595083200007,-87.75768483199994,census
23,Curb & Gutter Menu,5249 S NEWLAND AVE,2016,5074.02,5249 S NEWLAND AVE,41.7962105,-87.7950746,google
23,Curb & Gutter Menu,5249 S NEWLAND AVE,2016,1082.29,5249 S NEWLAND AVE,41.7962105,-87.7950746,google
1,CPS Turf Field - James Otis School,525 N ARMOUR ST,2022,30000,525 N ARMOUR ST,41.89224696000008,-87.66553840499995,census
21,Bollard Menu,525 W 95 ST,2008,1428,525 W 95 ST,41.7212855,-87.6369774,google
21,Guardrail Menu,525 W 95 ST,2008,800,525 W 95 ST,41.7212855,-87.6369774,google
48,Miscellaneous-CDOT,5250 N Sheridan (Bus Pad),2008,22873,5250 N Sheridan,41.9780131,-87.6554309,google
14,Sidewalk Menu,5250 S MCVICKER AVE,2019,2027.74,5250 S MCVICKER AVE,41.7965574,-87.7737005,google
38,Street Lighting,5250 W GRACE ST,2010,500,5250 W GRACE ST,41.949640259000034,-87.75830500599994,census
23,Curb & Gutter Menu,5251 S NOTTINGHAM AVE,2016,3064.11,5251 S NOTTINGHAM AVE,41.79667433000003,-87.79911359399995,census
14,Curb & Gutter Menu,5251 S TRUMBULL AVE,2020,2091.09,5251 S TRUMBULL AVE,41.797965127000055,-87.70979987399994,census
30,Sidewalk Menu,5251 W EDDY ST,2018,794.82,5251 W EDDY ST,41.94506891700007,-87.75813797499995,census
23,Miscellaneous-CDOT,5252 S. Natoma,2007,2243,5252 S. Natoma,41.7962165,-87.7882653,google
40,Curb & Gutter Menu,5254 N ROCKWELL ST,2015,298,5254 N ROCKWELL ST,41.977293142000065,-87.69410378399994,census
40,Curb & Gutter Menu,5254 N ROCKWELL ST,2016,1939.42,5254 N ROCKWELL ST,41.977293142000065,-87.69410378399994,census
20,Miscellaneous CDOT Projects,5254 S CARPENTER ST,2022,150,5254 S CARPENTER ST,41.79866798200004,-87.65135378099995,census
14,Sidewalk Menu,5254 S KNOX AVE,2022,1367.62,5254 S KNOX AVE,41.79766319100003,-87.73922029699997,census
30,Sidewalk Menu,5255 W PATTERSON AVE,2016,11428.81,5255 W PATTERSON AVE,41.94689272900007,-87.75841244499998,census
23,Alley Apron Menu,5257 S HAMLIN AVE,2018,22820.65,5257 S HAMLIN AVE,41.7971079,-87.7180765,google
14,Alley Speed Hump Menu,5257 S KILPATRICK AVE,2019,700,5257 S KILPATRICK AVE,41.79752094600008,-87.74042994899997,census
29,Street Lighting,5257 W LEXINGTON ST,2011,350,5257 W LEXINGTON ST,41.87102598800004,-87.75647768899995,census
23,Sidewalk Menu,5258 S RUTHERFORD AVE,2022,5386.76,5258 S RUTHERFORD AVE,41.7960605,-87.7907575,google
23,Sidewalk Menu,5259 S NEW ENGLAND AVE,2021,3137.86,5259 S NEW ENGLAND AVE,41.796097,-87.7938406,google
23,Alley Apron Menu,5259 S NORDICA AVE,2021,14086.015,5259 S NORDICA AVE,41.7959838,-87.7976056,google
14,Sidewalk Menu,5259 S TROY ST,2019,20584.83,5259 S TROY ST,41.7973276,-87.7021545,google
29,Alley Speed Hump Menu,5259 W ADAMS ST,2015,700,5259 W ADAMS ST,41.87844666400008,-87.75679141599994,census
49,Sidewalk Menu  6,528 N NEWGARD AVE,2019,1297.6,528 N NEWGARD AVE,42.0017693,-87.6668477,google
39,Sidewalk Menu,5284 N LA CROSSE AVE,2020,15542.95,5284 N LA CROSSE AVE,41.977495358000056,-87.74933848599994,census
1,Sidewalk Menu,529 N HARTLAND CT,2021,4622.65,529 N HARTLAND CT,41.89138990500004,-87.67121492499996,census
1,Sidewalk Menu,530 N MARSHFIELD AVE,2016,3895.17,530 N MARSHFIELD AVE,41.89194652300006,-87.66839737999999,census
48,Curb & Gutter Menu,5300 N WAYNE AVE,2022,2377.7,5300 N WAYNE AVE,41.978237956000044,-87.66361410399998,census
14,Sidewalk Menu,5300 S CENTRAL AVE,2017,9446.31,5300 S CENTRAL AVE,41.79631071400007,-87.76243578499998,census
14,Sidewalk Menu,5300 S FRANCISCO AVE,2022,11512.02,5300 S FRANCISCO AVE,41.79715149500004,-87.69634160699997,census
16,Sidewalk Menu,5300 S HONORE ST,2016,9447.27,5300 S HONORE ST,41.797493803000066,-87.67076147999995,census
16,Sidewalk Menu,5300 S HOYNE AVE,2017,29228.86,5300 S HOYNE AVE,41.7974142,-87.6770897,google
14,Sidewalk Menu,5300 S MAPLEWOOD AVE,2020,14912.47,5300 S MAPLEWOOD AVE,41.79726452400007,-87.68780175099994,census
23,Alley Apron Menu,5300 S MAYFIELD AVE,2017,19499,5300 S MAYFIELD AVE,41.796192020000035,-87.76973360199997,census
23,Sidewalk Menu,5300 S MERRIMAC AVE,2019,9493.84,5300 S MERRIMAC AVE,41.79597090300007,-87.77826529499998,census
23,Alley Apron Menu,5300 S NARRAGANSETT AVE,2016,15888.3,5300 S NARRAGANSETT AVE,41.79590224300006,-87.78191936199994,census
23,Alley Apron Menu,5300 S NATCHEZ AVE,2016,13102.84,5300 S NATCHEZ AVE,41.7958828,-87.7846171,google
23,Sidewalk Menu,5300 S NATCHEZ AVE,2016,3642.98,5300 S NATCHEZ AVE,41.7958828,-87.7846171,google
23,Street Resurfacing Menu,5300 S NORDICA AVE,2022,25974.13,5300 S NORDICA AVE,41.795673140000076,-87.79783168899996,census
23,Curb & Gutter Menu,5300 S RIDGEWAY AVE,2018,15925.17,5300 S RIDGEWAY AVE,41.79686187800007,-87.71714037999999,census
23,Alley Speed Hump Menu,5300 S SPRINGFIELD AVE,2021,466.666666666667,5300 S SPRINGFIELD AVE,41.79677298200005,-87.72081466699996,census
5,1 POD Camera SW Corner 5300 South Woodlawn Avenue,5300 S WOODLAWN AVE,2022,24776,5300 S WOODLAWN AVE,41.79941645000008,-87.59664639199997,census
37,Alley Resurfacing Menu,5300 W CHICAGO AVE,2018,59037.01,5300 W CHICAGO AVE,41.89491334300004,-87.75874520899998,census
37,Alley Resurfacing Menu (1-1),5300 W CRYSTAL ST,2019,14771.75,5300 W CRYSTAL ST,41.90313465300005,-87.75831576999997,census
37,Alley Speed Hump Menu,5300 W CRYSTAL ST,2019,350,5300 W CRYSTAL ST,41.90313465300005,-87.75831576999997,census
31,Floodlight Menu,5300 W DRUMMOND PL,2014,300,5300 W DRUMMOND PL,41.92865771500004,-87.75897101799995,census
31,Sidewalk Menu,5300 W DRUMMOND PL,2022,8753.24,5300 W DRUMMOND PL,41.92865771500004,-87.75897101799995,census
31,Alley Apron Menu,5300 W GEORGE ST,2017,9415.02,5300 W GEORGE ST,41.93320098200007,-87.75907245699995,census
40,High Definition Camera,5301 N. Hoyne,2012,1800,5301 N. Hoyne,41.9778115,-87.6818898,google
14,Sidewalk Menu,5301 S FRANCISCO AVE,2016,8196.72,5301 S FRANCISCO AVE,41.7971749,-87.6960498,google
23,Sidewalk Menu,5301 S MERRIMAC AVE,2018,16847.2,5301 S MERRIMAC AVE,41.795971175000034,-87.77825059299994,census
23,Sidewalk Menu,5301 S NOTTINGHAM AVE,2021,3479.23,5301 S NOTTINGHAM AVE,41.7956871,-87.7988354,google
3,Miscellaneous CDOT Projects,5301 S WENTWORTH AVE,2021,660,5301 S WENTWORTH AVE,41.7982152,-87.6306057,google
30,Alley Resurfacing Menu,5301 W DEMING PL,2019,21852.49,5301 W DEMING PL,41.92683377900005,-87.75890264599997,census
30,Alley Resurfacing Menu,5301 W NEWPORT AVE,2017,32844.86,5301 W NEWPORT AVE,41.94322689000006,-87.75948489299998,census
30,Alley Apron Menu,5301 W SCHOOL ST,2020,26269.17,5301 W SCHOOL ST,41.940486931000066,-87.75939688499994,census
31,Sidewalk Menu,5301 W SCHUBERT AVE,2022,10454.34,5301 W SCHUBERT AVE,41.92955122200004,-87.75900315999996,census
31,Sidewalk Menu,5301 W WRIGHTWOOD AVE,2022,8944.985,5301 W WRIGHTWOOD AVE,41.927739864000046,-87.75893506499995,census
23,Sidewalk Menu,5304 S OAK PARK AVE,2019,2418.37,5304 S OAK PARK AVE,41.7956808,-87.7919497,google
30,Alley Resurfacing Menu,5304 W FLETCHER ST,2022,13132.085,5304 W FLETCHER ST,41.93776139500005,-87.75937413799994,census
29,Sidewalk Menu,5304 W MONROE ST,2017,3474.62,5304 W MONROE ST,41.87934715200004,-87.75805437699995,census
3,Miscellaneous CDOT Projects,5305 S CALUMET AVE,2020,300,5305 S CALUMET AVE,41.798229984000045,-87.61768215299998,census
3,Miscellaneous CDOT Projects,5305 S CALUMET AVE,2019,200,5305 S CALUMET AVE,41.798229984000045,-87.61768215299998,census
48,Sidewalk Menu,5306 N WINTHROP AVE,2022,408.99,5306 N WINTHROP AVE,41.97842025400007,-87.65787576699995,census
31,Sidewalk Menu,5306 W PARKER AVE,2015,6781,5306 W PARKER AVE,41.93046459300007,-87.75916564799996,census
23,Sidewalk Menu,5307 S NEENAH AVE,2016,1408.81,5307 S NEENAH AVE,41.7956937,-87.7853065,google
3,Miscellaneous CDOT Projects,5308 S INDIANA AVE,2021,150,5308 S INDIANA AVE,41.79795475100008,-87.62093356099996,census
14,Sidewalk Menu,5308 S TALMAN AVE,2017,2772.16,5308 S TALMAN AVE,41.797132874000056,-87.69024064299998,census
14,Sidewalk Menu,5308 S WASHTENAW AVE,2022,5839.82,5308 S WASHTENAW AVE,41.97795505400006,-87.69656107699996,census
23,Sidewalk Menu,5308 W 54 TH ST,2019,3611.15,5308 W 54 TH ST,41.7948579,-87.7554778,google
29,Miscellaneous CDOT Projects,5309 W ADAMS ST,2022,125,5309 W ADAMS ST,41.87842893200008,-87.75809285799994,census
48,Cedar Park Improvements,5311 N WINTHROP AVE,2017,25000,5311 N WINTHROP AVE,41.97848300900006,-87.65786239499994,census
48,Cedar Playlot - capital improvements,5311 N WINTHROP AVE,2018,110000,5311 N WINTHROP AVE,41.97848300900006,-87.65786239499994,census
23,Sidewalk Menu,5311 S HARDING AVE,2021,803.58,5311 S HARDING AVE,41.79657090100005,-87.72201906299995,census
5,Sidewalk Menu,5311 S MARYLAND AVE,2018,20822.34,5311 S MARYLAND AVE,41.7982022,-87.6049492,google
48,Street Light Piggy Back Only Menu,5313 N WINTHROP AVE,2018,7000,5313 N WINTHROP AVE,41.97851429700006,-87.65786308299994,census
23,Sidewalk Menu,5313 S SAYRE AVE,2019,3091.2,5313 S SAYRE AVE,41.7953826,-87.7962583,google
29,Street Light Upgrade Menu,5313 W MADISON ST,2021,500,5313 W MADISON ST,41.88032690800003,-87.75821140599999,census
5,Alley Apron Menu,5314 S HARPER AVE,2021,26004.26,5314 S HARPER AVE,41.7990408,-87.5890898,google
23,Curb & Gutter Menu,5314 S Narragansett,2012,2261,5314 S Narragansett,41.795684711000035,-87.78191211399997,census
40,Alley Resurfacing Menu,5315 N WESTERN AVE,2016,9883.33,5315 N WESTERN AVE,41.97793862200007,-87.68922101899994,census
23,Sidewalk Menu,5315 S NARRAGANSETT AVE,2020,2066.64,5315 S NARRAGANSETT AVE,41.79568042000005,-87.78189727699998,census
48,Sidewalk Menu,5316 N WAYNE AVE,2022,5046.39,5316 N WAYNE AVE,41.97848823700008,-87.66361983099995,census
23,Curb & Gutter Menu,5316 S AVERS AVE,2016,2784.85,5316 S AVERS AVE,41.796536409000055,-87.71958280299998,census
16,Alley Speed Hump Menu,5316 S HAMILTON AVE,2017,1400,5316 S HAMILTON AVE,41.79693669100004,-87.67801815099995,census
23,Sidewalk Menu,5316 S HARDING AVE,2021,2793.47,5316 S HARDING AVE,41.796480967000036,-87.72203104999994,census
14,Sidewalk Menu,5316 S KILPATRICK AVE,2016,4473.85,5316 S KILPATRICK AVE,41.79653763300007,-87.74041612399998,census
31,Curb & Gutter Menu,5316 W PARKER AVE,2015,643,5316 W PARKER AVE,41.930461242000035,-87.75937614599997,census
16,Sidewalk Menu,5317 S HAMILTON AVE,2016,17400.87,5317 S HAMILTON AVE,41.79693669100004,-87.67800344299997,census
23,Sidewalk Menu,5317 S NARRAGANSETT AVE,2020,2066.64,5317 S NARRAGANSETT AVE,41.79564869200004,-87.78189633999995,census
23,Curb & Gutter Menu,5317 S NEWLAND AVE,2016,4017.37,5317 S NEWLAND AVE,41.7952829,-87.7950515,google
23,Sidewalk Menu,5317 S NEWLAND AVE,2016,1269.22,5317 S NEWLAND AVE,41.7952829,-87.7950515,google
14,Street Lighting,5317 S. MOZART,2008,500,5317 S. MOZART,41.7968034,-87.6948351,google
48,Curb & Gutter Menu,5318 N LAKEWOOD AVE,2019,3521.13,5318 N LAKEWOOD AVE,41.978542409000056,-87.66241497799996,census
41,Street Speed Hump Menu,5318 N OLCOTT AVE,2017,1850,5318 N OLCOTT AVE,41.97659532100005,-87.81443234899996,census
31,Sidewalk Menu,5318 W DIVERSEY AVE,2021,5821.65,5318 W DIVERSEY AVE,41.93136906600006,-87.75945521599994,census
38,Floodlight Menu,5318 W HUTCHINSON ST,2012,500,5318 W HUTCHINSON ST,41.957832359000065,-87.76033660299998,census
14,Sidewalk Menu,5319 S KILPATRICK AVE,2018,13895.04,5319 S KILPATRICK AVE,41.79652452700003,-87.74040088599997,census
23,Curb & Gutter Menu,5319 S NEWCASTLE AVE,2019,11197.78,5319 S NEWCASTLE AVE,41.7953156,-87.7925854,google
45,Sidewalk Menu,5319 W GIDDINGS ST,2018,10808.73,5319 W GIDDINGS ST,41.96632722900006,-87.76052931099997,census
1,Sidewalk Menu,532 N BISHOP ST,2016,14004.96,532 N BISHOP ST,41.89154644400003,-87.66390627599998,census
11,Sidewalk Menu,532 W 42 ND PL,2022,3693.7,532 W 42 ND PL,41.81759589100005,-87.61368473599998,census
49,Alley Speed Hump Menu  1,532 W JUNEWAY TER,2019,700,532 W JUNEWAY TER,42.0225174,-87.6718473,google
23,Sidewalk Menu,5320 S AUSTIN AVE,2020,1275.45,5320 S AUSTIN AVE,41.7955614,-87.7723937,google
23,Curb & Gutter Menu,5320 S NEWCASTLE AVE,2020,2899.54,5320 S NEWCASTLE AVE,41.7951956,-87.7932298,google
23,Curb & Gutter Menu,5320 S SAYRE AVE,2018,4402.62,5320 S SAYRE AVE,41.7951632,-87.7968114,google
41,Miscellaneous CDOT Projects,5320 W DEVON AVE,2017,12000,5320 W DEVON AVE,41.99733067200003,-87.76147165099997,census
30,Sidewalk Menu,5320 W FLETCHER ST,2021,1342.13,5320 W FLETCHER ST,41.937756096000044,-87.75971258899995,census
30,Sidewalk Menu,5320 W MELROSE ST,2018,4170.95,5320 W MELROSE ST,41.939581247000035,-87.75978901999997,census
36,Sidewalk Menu,5320 W WAVELAND AVE,2021,4753.98,5320 W WAVELAND AVE,41.947798153000065,-87.76006205999994,census
23,Bollard Menu,5321 S MASSASOIT AV,2007,1428,5321 S MASSASOIT AV,41.79618206600003,-87.76605709599994,census
23,Curb & Gutter Menu,5322 S MEADE AVE,2018,2862.36,5322 S MEADE AVE,41.7954927,-87.7749212,google
14,Alley Speed Hump Menu,5324 S FRANCISCO AVE,2019,700,5324 S FRANCISCO AVE,41.79676820100008,-87.69633196799998,census
45,Miscellaneous CDOT Projects,5326 N MULLIGAN AVE,2016,3997.01,5326 N MULLIGAN AVE,41.9783232,-87.7868915,google
23,Sidewalk Menu,5326 S NOTTINGHAM AVE,2020,9279.53,5326 S NOTTINGHAM AVE,41.7950053,-87.7993571,google
3,Miscellaneous CDOT Projects,5327 S CALUMET AVE,2022,300,5327 S CALUMET AVE,41.79787942400003,-87.61767199999997,census
23,Sidewalk Menu,5327 S NAGLE AVE,2016,3263.4,5327 S NAGLE AVE,41.7952328,-87.7828331,google
3,Miscellaneous CDOT Projects,5327 S SHIELDS AVE,2022,150,5327 S SHIELDS AVE,41.79732181300005,-87.63427896199994,census
23,School Projects,5329 S OAK PARK AVE,2014,43802,5329 S OAK PARK AVE,41.7951192,-87.7907818,google
23,Flood Lighting for Byrne Elementary Playground,5329 S OAK PARK AVE,2021,2375,5329 S OAK PARK AVE,41.7951192,-87.7907818,google
23,Michael M Byrne School Playground Repair and LED light Fixture,5329 S OAK PARK AVE,2022,30829,5329 S OAK PARK AVE,41.7951192,-87.7907818,google
