ward,type,location,year,est_cost,id,address,lat,long,query
12,Alley Speed Hump Menu,3651 S WOOD ST,2017,350,10002,3651 S WOOD ST,41.82769458000007,-87.67031907699999,census
33,Street Light Upgrade Menu,3652 N ALBANY AVE,2021,500,29373,3652 N ALBANY AVE,41.82763564800007,-87.70209639999996,census
33,Street Light Upgrade Menu,3652 N ALBANY AVE,2021,500,29374,3652 N ALBANY AVE,41.82763564800007,-87.70209639999996,census
44,Street Light Upgrade Menu,3652 N GREENVIEW AVE,2018,466.666666666667,38768,3652 N GREENVIEW AVE,41.94814056600006,-87.66647250999995,census
23,Alley Apron Menu,3652 W 62ND PL,2017,17125.2,20181,3652 W 62ND PL,41.77971063900003,-87.71439037299996,census
44,Street Light Upgrade Menu,3654 N LAKEWOOD AVE,2017,500,38728,3654 N LAKEWOOD AVE,41.948316076000026,-87.66163098399994,census
38,Alley Apron Menu,3654 N PIONEER AVE,2022,21616.77,33932,3654 N PIONEER AVE,41.94611353700003,-87.83157618099995,census
13,Sidewalk Menu,3654 W 69TH PL,2018,11410.92,11148,3654 W 69TH PL,41.76695314800003,-87.71412146299997,census
13,Sidewalk Menu,3654 W 71ST ST,2021,17944.61,11418,3654 W 71ST ST,41.764223067000046,-87.71433485299997,census
35,Alley Speed Hump Menu,3655 N DRAKE AVE,2019,700,31105,3655 N DRAKE AVE,41.94752828500003,-87.71640822999996,census
13,Street Light Upgrade Menu,3655 W 69TH ST,2018,500,11229,3655 W 69TH ST,41.76785477300007,-87.71413074799995,census
47,Bollard Menu,3656 N ARTESIAN AV,2006,714,40376,3656 N ARTESIAN AV,41.94793012000008,-87.68950825099995,census
44,Alley Apron Menu,3656 N BOSWORTH AVE,2017,8013.21,38681,3656 N BOSWORTH AVE,41.948161878000064,-87.66768477499994,census
38,Alley Apron Menu,3656 N PARIS AVE,2022,24365.61,33933,3656 N PARIS AVE,41.94610497600007,-87.83034423199996,census
22,Sidewalk Menu,3656 W 31ST ST,2016,2228.13,18880,3656 W 31ST ST,41.8372386,-87.7163107,google
22,Sidewalk Menu,3656 W 31ST ST,2017,2678.3,18938,3656 W 31ST ST,41.8372386,-87.7163107,google
23,Alley Apron Menu,3656 W 61ST ST,2022,9899.33333333333,20552,3656 W 61ST ST,41.7826101,-87.7153505,google
23,Sidewalk Menu,3656 W 65TH PL,2019,6139.74,20392,3656 W 65TH PL,41.77424067700008,-87.71432456299999,census
13,Sidewalk Menu,3656 W 68TH PL,2016,3673.53,10990,3656 W 68TH PL,41.7689725,-87.714973,google
23,Alley Apron Menu,3657 W 59TH PL,2022,19457.85,20553,3657 W 59TH PL,41.7849423,-87.7154241,google
23,Sidewalk Menu,3657 W 59TH PL,2022,3851.4,20578,3657 W 59TH PL,41.7849423,-87.7154241,google
23,Alley Apron Menu,3657 W 60TH ST,2022,26929.72,20554,3657 W 60TH ST,41.78424152800005,-87.71458948499998,census
30,Curb & Gutter Menu,3658 N HARDING AVE,2021,5149.88,26675,3658 N HARDING AVE,41.94746259100003,-87.72610614099995,census
3,Sidewalk Menu,3658 S WENTWORTH AVE,2021,20357,3123,3658 S WENTWORTH AVE,41.82842428300006,-87.63145534599994,census
30,Street Light Arterial,3658 W ADDISON ST,2013,7500,26175,3658 W ADDISON ST,41.946478488000025,-87.71993799499995,census
33,Sidewalk Menu,3659 N SAWYER AVE,2015,5858,29093,3659 N SAWYER AVE,41.947867236000036,-87.70906792499994,census
12,Sidewalk Menu,3660 S MARSHFIELD AVE,2017,11382.99,10033,3660 S MARSHFIELD AVE,41.8270531,-87.666917,google
12,Street Light Upgrade Menu,3661 S WOOD ST,2017,500,10039,3661 S WOOD ST,41.8269199,-87.6699219,google
12,Sidewalk Menu,3663 S MARSHFIELD AVE,2019,17285.02,10186,3663 S MARSHFIELD AVE,41.82752882500006,-87.66664880699994,census
3,Street Light Upgrade Menu,3664 S INDIANA AVE,2021,500,3135,3664 S INDIANA AVE,41.8277285,-87.6219802,google
12,Alley Speed Hump Menu,3667 S ARCHER AVE,2019,2100,10177,3667 S ARCHER AVE,41.82716812700005,-87.68288816999996,census
33,Sidewalk Menu,3700 N CALIFORNIA AVE,2021,3535.28,29363,3700 N CALIFORNIA AVE,41.82645772400008,-87.69471924199996,census
44,Alley Resurfacing Menu,3700 N JANSSEN AVE,2018,23511.12,38750,3700 N JANSSEN AVE,41.94901732100004,-87.66528797599995,census
38,Miscellaneous CDOT Projects,3700 N PARIS AVE,2021,660,33875,3700 N PARIS AVE,41.946890186000076,-87.83037668899999,census
12,Viaduct Improvement Menu,3700 S ALBANY AVE,2022,13997.78,10379,3700 S ALBANY AVE,41.8266708,-87.7020614,google
12,Miscellaneous-CDOT,3700 S Albany,2009,7912,9643,3700 S Albany,41.8266708,-87.7020614,google
12,Miscellaneous-CDOT,3700 S Washtenaw,2009,7912,9645,3700 S Washtenaw,41.8264876,-87.692262,google
23,Miscellaneous CDOT Projects,3700 W 55TH PL,2016,39390.3,20107,3700 W 55TH PL,41.79239559900003,-87.71598200199998,census
23,Curb & Gutter Menu,3700 W 64TH PL,2016,6251.4,20081,3700 W 64TH PL,41.776038682000035,-87.71553146199994,census
23,Curb & Gutter Menu,3700 W 64TH PL,2017,6857.52,20199,3700 W 64TH PL,41.776038682000035,-87.71553146199994,census
13,Miscellaneous CDOT Projects,3700 W 66TH PL,2017,17076,11061,3700 W 66TH PL,41.77240068400005,-87.71543899599999,census
13,Street Light Upgrade Menu,3700 W 66TH ST,2022,500,11597,3700 W 66TH ST,41.77331319800004,-87.71546312399994,census
18,Curb & Gutter Menu,3700 W 76TH PL,2014,7878,15892,3700 W 76TH PL,41.754348967000055,-87.71441081899997,census
26,Alley Speed Hump Menu,3700 W MCLEAN AVE,2018,700,22914,3700 W MCLEAN AVE,41.91817541700004,-87.71934697199998,census
14,Miscellaneous-CDOT,3700 W. 58 th Pl.,2007,1466,11844,3700 W. 58 th Pl.,41.786964709000074,-87.71582893399994,census
35,Bollard Menu,3701 N KIMBALL AV,2007,714,30523,3701 N KIMBALL AV,41.94846844700004,-87.71276097399999,census
12,Street Light Upgrade Menu,3701 S PAULINA ST,2016,450,9990,3701 S PAULINA ST,41.82675075800006,-87.66785160299997,census
12,Sidewalk Menu,3701 S WOOD ST,2017,18633.09,10026,3701 S WOOD ST,41.82665337000003,-87.67029249499996,census
23,Alley Speed Hump Menu,3701 W 54TH ST,2018,2800,20263,3701 W 54TH ST,41.82535954000008,-87.75827336999998,census
23,Alley Apron Menu,3701 W 57TH PL,2022,7864.03,20555,3701 W 57TH PL,41.7885901,-87.7158185,google
23,Sidewalk Menu,3701 W 59TH PL,2022,5880.24,20579,3701 W 59TH PL,41.7849449,-87.7157228,google
13,Sidewalk Menu,3701 W 68TH PL,2016,9316.86,10988,3701 W 68TH PL,41.768751698000074,-87.71535024199994,census
13,Street Light Upgrade,3701 W 68TH ST,2014,500,10897,3701 W 68TH ST,41.769660213000066,-87.71537065799998,census
18,Sidewalk Menu,3701 W 79TH PL,2022,15064.12,16205,3701 W 79TH PL,41.7484869,-87.7147979,google
30,Street Light Arterial,3701 W ADDISON ST,2013,7500,26176,3701 W ADDISON ST,41.94646449800007,-87.72025428399996,census
45,Sidewalk Menu,3702 N KEDVALE AVE,2016,5019.61,39470,3702 N KEDVALE AVE,41.9483282,-87.7310635,google
23,Alley Apron Menu,3702 W 61ST ST,2019,19741.92,20340,3702 W 61ST ST,41.7826083,-87.71578,google
23,Alley Apron Menu,3702 W 61ST ST,2019,877.83,20347,3702 W 61ST ST,41.7826083,-87.71578,google
23,Alley Apron Menu,3702 W 61ST ST,2021,8208.67,20478,3702 W 61ST ST,41.7826083,-87.71578,google
13,Street Light Upgrade,3703 W MARQUETTE RD,2014,400,10896,3703 W MARQUETTE RD,41.77148049300007,-87.71546141299996,census
11,Sidewalk Menu,3704 S UNION AVE,2020,6989.36,9243,3704 S UNION AVE,41.82692771400008,-87.64357517599996,census
33,Sidewalk Menu,3705 N KEDZIE AVE,2018,3055.66,29245,3705 N KEDZIE AVE,41.94866383600004,-87.70786777299998,census
12,Sidewalk Menu,3705 S WINCHESTER AVE,2019,2814.3,10196,3705 S WINCHESTER AVE,41.82653697000006,-87.67395546899996,census
35,Bike Lane/Marked Shared Lane Menu,3706 N ELSTON AVE,2016,15968.13,30980,3706 N ELSTON AVE,41.948665437000045,-87.71183359699995,census
26,Alley Speed Hump Menu,3706 W GRAND AVE,2019,350,22967,3706 W GRAND AVE,41.90361849800007,-87.71999227399994,census
45,Sidewalk Menu,3707 N KILDARE AVE,2016,4556.95,39484,3707 N KILDARE AVE,41.9484061,-87.7349991,google
12,Sidewalk Menu,3708 S HONORE ST,2021,3269.635,10307,3708 S HONORE ST,41.82650958700003,-87.67151599799996,census
13,Street Light Upgrade Menu,3708 W 68TH ST,2016,3206,11022,3708 W 68TH ST,41.7698658,-87.715703,google
10,Sidewalk Menu,3710 E 100TH ST,2020,8944.71,8374,3710 E 100TH ST,41.71394219100006,-87.53359619499997,census
36,Sidewalk Menu,3710 N LOCKWOOD AVE,2018,4551.2,31984,3710 N LOCKWOOD AVE,41.94821993900007,-87.75945576599997,census
14,Miscellaneous-CDOT,3711 W. 57 th Pl.,2007,854,11847,3711 W. 57 th Pl.,41.7885589,-87.7162033,google
12,Sidewalk Menu,3713 S WOOD ST,2017,4234.55,10016,3713 S WOOD ST,41.826461333000054,-87.67028616399995,census
44,Miscellaneous Other Projects,3714 N CLARK ST,2019,1246.66666666667,38790,3714 N CLARK ST,41.94944123700003,-87.65832207899996,census
14,Street Light Upgrade,3716 W 49TH ST,2012,350,12382,3716 W 49TH ST,41.80430738600006,-87.71684049299995,census
13,Sidewalk Menu,3717 W MARQUETTE RD,2019,8086.86,11302,3717 W MARQUETTE RD,41.771475543000065,-87.71576129599998,census
23,Sidewalk Menu,3718 W 60TH PL,2022,2722.32,20580,3718 W 60TH PL,41.7835123,-87.7163188,google
12,Sidewalk Menu,3719 S DAMEN AVE,2021,221.84,10308,3719 S DAMEN AVE,41.826028292000046,-87.67513535299997,census
11,Sidewalk Menu,3719 S EMERALD AVE,2021,3265,9280,3719 S EMERALD AVE,41.82668477000004,-87.64477777299999,census
47,Sidewalk Menu,3720 N TALMAN AVE,2016,11732.59,41018,3720 N TALMAN AVE,41.94833485400005,-87.69489915999998,census
47,Sidewalk Menu,3720 N TALMAN AVE,2016,2328,41021,3720 N TALMAN AVE,41.94833485400005,-87.69489915999998,census
13,Sidewalk Menu,3720 W 69TH PL,2022,3595.99,11561,3720 W 69TH PL,41.76693062800007,-87.71573878799995,census
11,Curb & Gutter Menu,3721 S EMERALD AVE,2019,2819.16,9174,3721 S EMERALD AVE,41.826659404000054,-87.64477730699997,census
13,Miscellaneous-CDOT,3721 W. 62 nd PL. St. Nicholas Church,2007,33221,10531,3721 W. 62 nd PL. St. Nicholas Church,41.77967073800005,-87.71604902099995,census
47,Street Light Upgrade Menu,3722 N CLAREMONT AVE,2017,500,41104,3722 N CLAREMONT AVE,41.94906695600008,-87.68711489499998,census
12,Sidewalk Menu,3722 S WOOD ST,2016,1460.69,9976,3722 S WOOD ST,41.82630823000005,-87.67029654899994,census
12,Sidewalk Menu,3722 S WOOD ST,2016,409.72,9979,3722 S WOOD ST,41.82630823000005,-87.67029654899994,census
30,Alley Resurfacing Menu,3722 W ADDISON ST,2020,14515.01,26613,3722 W ADDISON ST,41.94647059600004,-87.72072501699995,census
11,Sidewalk Menu,3723 S PARNELL AVE,2017,2432.82,9083,3723 S PARNELL AVE,41.82656379900004,-87.63990267599996,census
10,Sidewalk Menu,3724 E 112TH ST,2016,10865.03,8182,3724 E 112TH ST,41.69184323200005,-87.53344756799999,census
10,Sidewalk Menu - Change Order,3725 E 105 th St,2009,1224,7884,3725 E 105 th St,41.7043778,-87.5331912,google
10,Sidewalk Menu - Change Order,3725 E 105 th St,2010,1905,7925,3725 E 105 th St,41.7043778,-87.5331912,google
10,Sidewalk Menu - Change Order,3725 E 105 th Street,2008,503,7826,3725 E 105 th Street,41.7043778,-87.5331912,google
13,Sidewalk Menu,3725 W 71ST ST,2018,765.07,11221,3725 W 71ST ST,41.764184310000076,-87.71602349399996,census
13,Sidewalk Menu,3725 W MARQUETTE RD,2019,5693.96,11283,3725 W MARQUETTE RD,41.77147273400004,-87.71593265799999,census
11,Sidewalk Menu,3727 S LOWE AVE,2022,3441.18,9355,3727 S LOWE AVE,41.82659343700004,-87.64233802399997,census
11,Sidewalk Menu,3727 S UNION AVE,2017,473.76,9086,3727 S UNION AVE,41.82657734900005,-87.64355274399998,census
23,Curb & Gutter Menu,3727 W 55TH PL,2020,3943.95,20437,3727 W 55TH PL,41.792376201000025,-87.71653955999994,census
44,Alley Resurfacing Menu,3728 N GREENVIEW AVE,2017,17632.375,38705,3728 N GREENVIEW AVE,41.94969520800004,-87.66651266499997,census
44,Curb & Gutter Menu,3728 N SOUTHPORT AVE,2016,8242.1,38647,3728 N SOUTHPORT AVE,41.94947418400005,-87.66408771599998,census
44,Miscellaneous-CDOT,3730 N Clark Street,2005,10000,38115,3730 N Clark Street,41.94981356400007,-87.65862344999994,census
38,Sidewalk Menu,3730 N ORIOLE AVE,2017,5676.58,33729,3730 N ORIOLE AVE,41.94723108900007,-87.81685346599994,census
23,Sidewalk Menu,3730 W 63RD PL,2017,3818.74,20201,3730 W 63RD PL,41.7780373,-87.7166657,google
39,Sidewalk Menu,3730 W BRYN MAWR AVE,2018,15569.51,34518,3730 W BRYN MAWR AVE,41.98290024100004,-87.72219983999997,census
44,Concrete Alley Menu,3732 N JANSSEN AVE,2018,16023.79,38754,3732 N JANSSEN AVE,41.949517911000044,-87.66530244799998,census
11,Sidewalk Menu,3732 S UNION AVE,2018,403.21,9137,3732 S UNION AVE,41.82648156600004,-87.64356534699994,census
23,Curb & Gutter Menu,3732 W 57TH ST,2022,2231.98,20569,3732 W 57TH ST,41.78968298500007,-87.71659075099996,census
23,Miscellaneous-CDOT,3732 W. 52 nd St.,2007,8732,19334,3732 W. 52 nd St.,41.7989364,-87.7172544,google
10,Sidewalk Menu,3733 E 106TH ST,2016,14938.86,8191,3733 E 106TH ST,41.70271796700007,-87.53296938999995,census
12,Sidewalk Menu,3733 S WOOD ST,2018,3452.6,10092,3733 S WOOD ST,41.8258055,-87.6699893,google
12,Sidewalk Menu,3733 S WOOD ST,2018,2134.62,10115,3733 S WOOD ST,41.8258055,-87.6699893,google
11,Sidewalk Menu,3734 S LOWE AVE,2020,5843.38,9238,3734 S LOWE AVE,41.82646575800004,-87.64234945499999,census
23,Alley Apron Menu,3734 W 54TH ST,2022,20598.79,20556,3734 W 54TH ST,41.82481756100003,-87.75827378299994,census
13,Sidewalk Menu,3734 W 69TH PL,2021,2394.22,11419,3734 W 69TH PL,41.76692569800008,-87.71603868099999,census
30,Sidewalk Menu,3734 W BELMONT AVE,2018,3017.6,26467,3734 W BELMONT AVE,41.939167241000064,-87.72190567099994,census
30,Alley Resurfacing Menu,3735 N HARDING AVE,2019,11061.185,26533,3735 N HARDING AVE,41.94892307200007,-87.72613297799995,census
26,Alley Speed Hump Menu,3735 W MCLEAN AVE,2018,1050,22913,3735 W MCLEAN AVE,41.91814874600004,-87.72059237199994,census
12,Miscellaneous Other,3736 S ARCHER AVE,2014,4797,9882,3736 S ARCHER AVE,41.824732589000064,-87.68692402699998,census
3,Sidewalk Menu,3736 S MICHIGAN AVE,2019,27290.88,3029,3736 S MICHIGAN AVE,41.826301923000074,-87.62314319899997,census
33,Sidewalk Menu,3737 N SAWYER AVE,2022,3472.5,29432,3737 N SAWYER AVE,41.94915062300004,-87.70910333499995,census
11,Sidewalk Menu,3737 S LOWE AVE,2022,4720,9356,3737 S LOWE AVE,41.826445808000074,-87.64233422499996,census
12,Alley Apron Menu,3738 S HOMAN AVE,2021,9734.76,10264,3738 S HOMAN AVE,41.825059457000066,-87.70938132699996,census
33,Street Light Upgrade Menu,3739 N WHIPPLE ST,2021,500,29375,3739 N WHIPPLE ST,41.949218073000054,-87.70421205199995,census
35,Street Light Upgrade,3739 W LYNDALE ST,2014,460,30929,3739 W LYNDALE ST,41.92181125400003,-87.72052606299997,census
23,Sidewalk Menu,3741 W 57TH ST,2022,1527.75,20581,3741 W 57TH ST,41.789669494000066,-87.71674430199994,census
13,Sidewalk Menu,3741 W 66TH PL,2019,4474.55,11317,3741 W 66TH PL,41.7721221,-87.7168383,google
18,Sidewalk Menu,3741 W 85TH ST,2018,11269.76,16042,3741 W 85TH ST,41.73862216200007,-87.71511301899994,census
31,Alley Resurfacing Menu,3741 W WRIGHTWOOD AVE,2017,48469.33,27546,3741 W WRIGHTWOOD AVE,41.928200100000026,-87.72097772399997,census
47,Curb & Gutter Menu,3742 N CLAREMONT AVE,2022,8752.53,41360,3742 N CLAREMONT AVE,41.94939279500005,-87.68712447899998,census
12,Sidewalk Menu,3743 S WOOD ST,2021,9850.82,10309,3743 S WOOD ST,41.8254848,-87.6699604,google
13,Sidewalk Menu,3744 W 68TH PL,2021,7326.62,11420,3744 W 68TH PL,41.7689578,-87.7169345,google
44,Miscellaneous CDOT Projects,3745 N GREENVIEW AVE,2019,500,38787,3745 N GREENVIEW AVE,41.95025849900003,-87.66651056799998,census
44,Curb & Gutter Menu,3745 N WAYNE AVE,2021,60820.09,38865,3745 N WAYNE AVE,41.94986367900003,-87.66287028299996,census
11,Sidewalk Menu,3746 S PARNELL AVE,2018,2427.93,9138,3746 S PARNELL AVE,41.8257332,-87.6402108,google
23,Sidewalk Menu,3746 W 60TH ST,2022,769.89,20582,3746 W 60TH ST,41.78421904800007,-87.71673579699996,census
23,Alley Speed Hump Menu,3746 W 62ND PL,2022,1050,20560,3746 W 62ND PL,41.77967255500005,-87.71660720399996,census
12,Sidewalk Menu,3747 S WOLCOTT AVE,2017,3174.09,10018,3747 S WOLCOTT AVE,41.82589079300004,-87.67270185299998,census
13,Sidewalk Menu,3747 W 65TH PL,2022,4949.22,11562,3747 W 65TH PL,41.774194547000036,-87.71647016099996,census
13,Sidewalk Menu,3748 W 70TH PL,2021,3070.95,11421,3748 W 70TH PL,41.76510177000006,-87.71629231899999,census
12,Alley Speed Hump Menu,3750 S KEDZIE AVE,2021,350,10276,3750 S KEDZIE AVE,41.949399828000026,-87.70790081999996,census
46,Speed Indicator Signs,3751 N BROADWAY,2019,7000,40196,3751 N BROADWAY,41.95039549300003,-87.64910713199998,census
33,Sidewalk Menu,3752 N TROY ST,2019,1428.4,29298,3752 N TROY ST,41.949424769000075,-87.70667916099995,census
13,Sidewalk Menu,3752 W 69TH ST,2018,4918.65,11189,3752 W 69TH ST,41.76783224900004,-87.71641971899999,census
13,Sidewalk Menu,3753 W 70TH PL,2016,3033.99,10989,3753 W 70TH PL,41.765089946000046,-87.71635510599998,census
47,Street Light Upgrade Menu,3754 N CLAREMONT AVE,2018,500,41164,3754 N CLAREMONT AVE,41.949584006000066,-87.68713010199997,census
33,Street Light Upgrade Menu,3754 N RICHMOND ST,2022,500,29441,3754 N RICHMOND ST,41.94949556300003,-87.70178649299999,census
33,Alley Resurfacing Menu,3754 N SPAULDING AVE,2019,15449.07,29275,3754 N SPAULDING AVE,41.94943353300005,-87.71034821599994,census
12,Sidewalk Menu,3754 S PAULINA ST,2021,4140.38,10310,3754 S PAULINA ST,41.95025087100004,-87.67138554499996,census
30,Alley Resurfacing Menu,3755 N CICERO AVE,2020,15847.4433333333,26615,3755 N CICERO AVE,41.822072466000066,-87.74352680999993,census
23,Curb & Gutter Menu,3755 W 51ST ST,2018,2373.38,20274,3755 W 51ST ST,41.8004087,-87.7181757,google
13,Street Light Upgrade Menu,3755 W 69TH ST,2021,500,11515,3755 W 69TH ST,41.767820210000025,-87.71648507799995,census
11,Sidewalk Menu,3756 S LOWE AVE,2019,4060.32,9196,3756 S LOWE AVE,41.826115221000066,-87.64234043399995,census
26,Street Light Upgrade,3756 W CORTLAND ST,2012,350,22674,3756 W CORTLAND ST,41.9156282,-87.7213348,google
33,Street Light Upgrade,3758 N SACRAMENTO AVE,2012,350,28984,3758 N SACRAMENTO AVE,41.9501979,-87.7032323,google
12,Sidewalk Menu,3758 S HONORE ST,2017,11380.6,10030,3758 S HONORE ST,41.82571107700005,-87.67149184099998,census
23,Alley Apron Menu,3758 W 58TH ST,2022,9174.38333333333,20557,3758 W 58TH ST,41.7880883,-87.7179351,google
47,Sidewalk Menu,3759 N HERMITAGE AVE,2021,8146.18,41306,3759 N HERMITAGE AVE,41.9504873,-87.6722532,google
11,Curb & Gutter Menu,3759 S UNION AVE,2015,963,8954,3759 S UNION AVE,41.82606746700003,-87.64354149599995,census
12,Street Light Upgrade,3759 S WOLCOTT AVE,2014,400,9912,3759 S WOLCOTT AVE,41.82569912300005,-87.67269635099996,census
13,Alley Apron Menu,3759 W 67TH PL,2017,11158.275,11044,3759 W 67TH PL,41.77055124700007,-87.71661155499999,census
46,Concrete Alley Menu,3762 N FREMONT ST,2017,156000,40107,3762 N FREMONT ST,41.95058043100005,-87.65200847499995,census
44,Curb & Gutter Menu,3765 N KENMORE AVE,2021,6728.95,38866,3765 N KENMORE AVE,41.950710927000046,-87.65562959399995,census
6,Sidewalk Menu,38 W 77TH PL,2017,18571.58,4890,38 W 77TH PL,41.75365925500006,-87.62645628399997,census
46,Miscellaneous Other,3800 N BROADWAY,2013,72000,39972,3800 N BROADWAY,41.9512089,-87.6496156,google
35,Street Speed Hump Menu,3800 N DRAKE AVE,2018,3700,31092,3800 N DRAKE AVE,41.95025422300006,-87.71649456599994,census
35,Street Light Pole Painting Menu,3800 N DRAKE AVE,2022,800,31359,3800 N DRAKE AVE,41.95025422300006,-87.71649456599994,census
47,Street Light Pole Painting Menu,3800 N LINCOLN AVE,2021,300,41319,3800 N LINCOLN AVE,41.95061369700005,-87.67629852099998,census
38,Bridge Elementary School Pre-K Playground Improvements,3800 N NEW ENGLAND AVE,2021,10000,33874,3800 N NEW ENGLAND AVE,41.94921031100006,-87.79856734199996,census
12,Street Light Upgrade,3800 S ASHLAND AVE,2014,400,9911,3800 S ASHLAND AVE,41.82488,-87.665752,google
3,Alley Resurfacing Menu,3800 S DR MARTIN LUTHER KING JR DR,2016,17830.75,2880,3800 S DR MARTIN LUTHER KING JR DR,41.8253082,-87.6175556,google
11,Street Light Upgrade,3800 S NORMAL AVE,2014,700,8935,3800 S NORMAL AVE,41.8253717,-87.6386646,google
12,Street Speed Hump Menu,3800 S WASHTENAW AVE,2020,2350,10253,3800 S WASHTENAW AVE,41.8246483,-87.6922132,google
12,Sidewalk Menu,3800 S WOLCOTT AVE,2019,18197.41,10188,3800 S WOLCOTT AVE,41.82483571900008,-87.67269824399995,census
23,Alley Speed Hump Menu,3800 W 55TH ST,2020,700,20435,3800 W 55TH ST,41.79328158700008,-87.71835583999996,census
13,Street Speed Hump Menu,3800 W 66TH ST,2017,3700,11099,3800 W 66TH ST,41.773274367000056,-87.71787390399999,census
13,Alley Apron Menu,3800 W 70TH PL,2017,20709.14,11039,3800 W 70TH PL,41.765080443000045,-87.71771425399999,census
26,Alley Resurfacing Menu,3800 W ARMITAGE AVE,2021,23546.275,23073,3800 W ARMITAGE AVE,41.91723078800004,-87.72176099699999,census
39,Miscellaneous CDOT Projects,3800 W DEVON AVE,2016,17500,34435,3800 W DEVON AVE,41.997566,-87.724453,google
26,Street Resurfacing Menu (1-5),3800 W LE MOYNE ST,2020,11953.475,23051,3800 W LE MOYNE ST,41.90812670400004,-87.72226217099995,census
26,Alley Resurfacing Menu,3800 W NORTH AVE,2022,27441.495,23144,3800 W NORTH AVE,41.9102007,-87.7215523,google
10,Sidewalk Menu,3801 E 103RD ST,2021,20058.94,8440,3801 E 103RD ST,41.70597070600007,-87.71611322299998,census
47,Sidewalk Menu,3801 N Damen,2012,3033,40725,3801 N Damen,41.9507872,-87.6783151,google
11,Sidewalk Menu,3801 S PARNELL AVE,2017,7567.14,9081,3801 S PARNELL AVE,41.82529272100004,-87.63987078899999,census
23,1 PTZ Camera - 3801 West 62nd St,3801 W 62ND ST,2022,24776,20549,3801 W 62ND ST,41.78055008300004,-87.71809647299995,census
