ward,type,location,year,est_cost,id,intersection_1,intersection_2,lat_1,lon_1,query_1,lat_2,lon_2,query_2
50,Street Resurface Menu,W ROSEMONT AVE & N CAMPBELL AV (2500 W) & N MAPLEWOOD AV (2532 W),2011,19406,43183,2500 W ROSEMONT AVE,2532 W ROSEMONT AVE,41.9958608,-87.6922667,google,41.9958535,-87.6935492,google
31,Street Resurface Menu,N LAMON AVE & W ALTGELD ST (2500 N) & W DEMING PL (2534 N),2011,26119,27240,2500 N LAMON AVE,2534 N LAMON AVE,41.9260676,-87.7488347,google,41.9270182,-87.7490447,google
1,Street Speed Hump Menu,W BELDEN AVE & N WESTERN AV (2400 W) & N MAPLEWOOD AV (2535 W),2011,5550,440,2400 W BELDEN AVE,2535 W BELDEN AVE,41.9232789,-87.6876502,google,41.9231087,-87.6907165,google
1,Curb/Gutter Menu,W SHAKESPEARE AVE & N CAMPBELL AV (2450 W) & N MAPLEWOOD AV (2535 W),2011,23972,385,2450 W SHAKESPEARE AVE,2535 W SHAKESPEARE AVE,41.9208073,-87.6892454,google,41.9205937,-87.6906418,google
1,Sidewalk Menu,W SHAKESPEARE AVE & N CAMPBELL AV (2450 W) & N MAPLEWOOD AV (2535 W),2011,3657,416,2450 W SHAKESPEARE AVE,2535 W SHAKESPEARE AVE,41.9208073,-87.6892454,google,41.9205937,-87.6906418,google
7,Street Speed Hump Menu,E 74TH ST & S YATES BV (2400 E) & S COLFAX AV (2569 E),2011,3700,5409,2400 E 74TH ST,2569 E 74TH ST,41.7610365,-87.5661959,google,41.7609193,-87.5616819,google
43,Sidewalk Menu,N BURLING ST & W FULLERTON AV (2400 N) & W WRIGHTWOOD AV (2600 N),2011,12436,37475,2400 N BURLING ST,2600 N BURLING ST,41.925478,-87.6475291,google,41.9291152,-87.647657,google
31,Curb/Gutter Menu,N LARAMIE AVE & W ALTGELD ST (2500 N) & W WRIGHTWOOD AV (2600 N),2011,15589,27232,2500 N LARAMIE AVE,2600 N LARAMIE AVE,41.9261358,-87.7566897,google,41.9280741,-87.7567666,google
30,Sidewalk Menu,N MONITOR AVE & W ALTGELD ST (2500 N) & W WRIGHTWOOD AV (2600 N),2011,2346,26056,2500 N MONITOR AVE,2600 N MONITOR AVE,41.925845,-87.7724209,google,41.9275742,-87.772201,google
32,Street Resurface Menu,N WAYNE AVE & W ALTGELD ST (2500 N) & W WRIGHTWOOD AV (2600 N),2011,56751,28177,2500 N WAYNE AVE,2600 N WAYNE AVE,41.9270485,-87.6621504,google,41.9290176,-87.6624129,google
12,Street Resurface Menu(1-5),S ALBANY AVE & W 24 ST (2400 S) & W 26 ST (2600 S),2011,92105,9766,2400 S ALBANY AVE,2600 S ALBANY AVE,41.8480691,-87.7029488,google,41.8445548,-87.7025767,google
11,Street Resurface Menu,S STEWART AVE & W 25 PL (2531 S) & W 26 ST (2600 S),2011,11511,8802,2531 S STEWART AVE,2600 S STEWART AVE,41.8460488,-87.6364613,google,41.8453822,-87.6366107,google
28,Sidewalk Menu,W 23RD ST & S WESTERN AV (2400 W) & S ROCKWELL ST (2600 W),2011,32323,24294,2400 W 23RD ST,2600 W 23RD ST,41.8502234,-87.6855695,google,41.8503046,-87.6906453,google
14,Street Speed Hump Menu,W 52ND ST & S CAMPBELL AV (2500 W) & S ROCKWELL ST (2600 W),2011,3700,12284,2500 W 52ND ST,2600 W 52ND ST,41.7992909,-87.6866259,google,41.7992502,-87.6890782,google
15,Street Resurface Menu,W 68TH ST & S MAPLEWOOD AV (2532 W) & S ROCKWELL ST (2600 W),2011,40871,13359,2532 W 68TH ST,2600 W 68TH ST,41.7702446,-87.6871207,google,41.7700956,-87.6882917,google
40,Street Resurface Menu,W CARMEN AVE & N LINCOLN AV (2512 W) & N ROCKWELL ST (2600 W),2011,27177,35008,2512 W CARMEN AVE,2600 W CARMEN AVE,41.9740268,-87.6925548,google,41.9741797,-87.6942157,google
26,Street Resurface Menu,W HADDON AVE & N CAMPBELL AV (2500 W) & N ROCKWELL ST (2600 W),2011,46878,22621,2500 W HADDON AVE,2600 W HADDON AVE,41.9022477,-87.689639,google,41.9023096,-87.6921265,google
50,Street Resurface Menu,W ROSEMONT AVE & N MAPLEWOOD AV (2532 W) & N ROCKWELL ST (2600 W),2011,23817,43177,2532 W ROSEMONT AVE,2600 W ROSEMONT AVE,41.9958535,-87.6935492,google,41.9958301,-87.6947099,google
35,Street Resurface Menu,N TALMAN AVE & W ALTGELD ST (2500 N) & W LOGAN (N) SD(2604 N),2011,47771,30784,2500 N TALMAN AVE,2604 N TALMAN AVE,41.9268213,-87.6941607,google,41.9289122,-87.6941019,google
2,Sidewalk Menu,W WARREN BLVD & N POLLOCK ST (2605 W) & N POLLOCK ST (2605 W),2011,18486,1912,2605 W WARREN BLVD,2605 W WARREN BLVD,41.881782,-87.6914,google,41.881782,-87.6914,google
11,Street Lighting,S SENOUR ST & S HILLOCK AV (2517 S) & S ARCHER AV (2623 S),2011,1050,8758,2517 S SENOUR ST,2623 S SENOUR ST,41.8468446,-87.652733,google,41.8447114,-87.6498459,google
35,Street Resurface Menu(1-5),N AVONDALE AVE & W LOGAN(2557 N) & N TALMAN AV (2627 N),2011,56470,30801,2557 N AVONDALE AVE,2627 N AVONDALE AVE,41.9264221,-87.6876231,google,41.9264221,-87.6876231,google
7,Street Resurface Menu,E 96TH ST & S COLFAX AV (2600 E) & S TORRENCE AV (2632 E),2011,20667,5402,2600 E 96TH ST,2632 E 96TH ST,41.7205004,-87.5606963,google,41.7208337,-87.5598632,google
31,Curb/Gutter Menu,N LAVERGNE AVE & W WRIGHTWOOD AV (2600 N) & W DRUMMOND PL (2632 N),2011,83769,27231,2600 N LAVERGNE AVE,2632 N LAVERGNE AVE,41.9278436,-87.7513572,google,41.9288416,-87.7515913,google
12,Street Resurface Menu,W 42ND ST & S ROCKWELL ST (2600 W) & S TALMAN AV (2632 W),2011,37083,9763,2600 W 42ND ST,2632 W 42ND ST,41.8174314,-87.6895792,google,41.8176016,-87.6909508,google
1,Sidewalk Menu,W BLOOMINGDALE AVE & N FAIRFIELD AV (2732 W) & N TALMAN AV (2632 W),2011,15838,411,2732 W BLOOMINGDALE AVE,2632 W BLOOMINGDALE AVE,41.913936,-87.6959476,google,41.9140535,-87.6935016,google
50,Street Resurface Menu,W FARGO AVE & N ROCKWELL ST (2600 W) & N TALMAN AV (2632 W),2011,29133,43173,2600 W FARGO AVE,2632 W FARGO AVE,42.0167017,-87.6949073,google,42.0168898,-87.6962791,google
10,Sidewalk Menu,E 105TH ST & S HOXIE AV (2600 E) & S TORRENCE AV (2633 E),2011,4025,7961,2600 E 105TH ST,2633 E 105TH ST,41.7045726,-87.5608343,google,41.7045748,-87.5596172,google
43,Street Resurface Menu(1-5),N CANNON DR & N LAKE SHORE (W) DR(2750 N) & N STOCKTON DR (2644 N),2011,88351,37495,2750 N CANNON DR,2644 N CANNON DR,41.9315356,-87.6381772,google,41.9300954,-87.636358,google
1,Street Resurface Menu,W FRANCIS PL & N MILWAUKEE AV (2624 W) & N STAVE ST (2654 W),2011,42423,427,2624 W FRANCIS PL,2654 W FRANCIS PL,41.9198724,-87.6939722,google,41.9195948,-87.6942238,google
7,Sidewalk Menu,E 73RD ST & S COLES AV (2593 E) & S SOUTH SHORE DR (2666 E),2011,7251,5396,2593 E 73RD ST,2666 E 73RD ST,41.763336,-87.5620063,google,41.7646323,-87.5598634,google
11,Curb/Gutter Menu,S HILLOCK AVE & S BONFIELD ST (2750 S) & S CROWELL ST (2681 S),2011,3342,8782,2750 S HILLOCK AVE,2681 S HILLOCK AVE,41.8442314,-87.6594886,google,41.8445664,-87.6574691,google
43,Sidewalk Menu,N DAYTON ST & W WRIGHTWOOD AV (2600 N) & W SCHUBERT AV (2700 N),2011,8181,37487,2600 N DAYTON ST,2700 N DAYTON ST,41.9290753,-87.6500901,google,41.9310138,-87.6503928,google
1,Street Speed Hump Menu,N HOYNE AVE & N LEAVITT ST (2700 N) & W DIVERSEY PW (2800 N),2011,9250,437,2800 N HOYNE AVE,2700 N HOYNE AVE,41.9286819,-87.6789792,google,41.9304822,-87.6793531,google
36,Street Resurface Menu,N NEW ENGLAND AVE & W DIVERSEY AV (2800 N) & W SCHUBERT AV (2700 N),2011,49894,31685,2800 N NEW ENGLAND AVE,2700 N NEW ENGLAND AVE,41.9308506,-87.7979049,google,41.9292009,-87.7981003,google
35,Street Resurface Menu,N RICHMOND ST & W LOGAN (N) SD(2604 N) & W SCHUBERT AV (2700 N),2011,47625,30793,2604 N RICHMOND ST,2700 N RICHMOND ST,41.9286907,-87.7011979,google,41.9304057,-87.7016159,google
35,Street Resurface Menu(1-5),N WASHTENAW AVE & W LOGAN (N) SD(2604 N) & W SCHUBERT AV (2700 N),2011,30159,30799,2604 N WASHTENAW AVE,2700 N WASHTENAW AVE,41.9288938,-87.6952887,google,41.9301303,-87.6953024,google
35,Street Resurface Menu(1-5),N WHIPPLE ST & W LOGAN BV (2600 N) & W SCHUBERT AV (2700 N),2011,33096,30800,2600 N WHIPPLE ST,2700 N WHIPPLE ST,41.9286622,-87.7036551,google,41.9303605,-87.703923,google
22,Sidewalk Menu,S KOMENSKY AVE & W 26 ST (2600 S) & W 27 ST (2700 S),2011,26933,18672,2600 S KOMENSKY AVE,2700 S KOMENSKY AVE,41.8442309,-87.7257383,google,41.842292,-87.7260056,google
28,Street Resurface Menu(1-5),W 22ND PL & S ROCKWELL ST (2600 W) & S WASHTENAW AV (2700 W),2011,39062,24312,2600 W 22ND PL,2700 W 22ND PL,41.8512775,-87.6907197,google,41.8512785,-87.6931603,google
12,Street Resurface Menu(1-5),W 24TH PL & S ROCKWELL ST (2600 W) & S WASHTENAW AV (2700 W),2011,29337,9770,2600 W 24TH PL,2700 W 24TH PL,41.8479291,-87.6905976,google,41.8475747,-87.6930463,google
50,Street Resurface Menu,W FARGO AVE & N TALMAN AV (2632 W) & N WASHTENAW AV (2700 W),2011,29074,43176,2632 W FARGO AVE,2700 W FARGO AVE,42.0168898,-87.6962791,google,42.0166616,-87.6972772,google
1,Street Resurface Menu,W ATTRILL ST & N MILWAUKEE AV (2675 W) & N STAVE ST (2712 W),2011,28464,428,2675 W ATTRILL ST,2712 W ATTRILL ST,41.9197978,-87.6949781,google,41.9197978,-87.6949781,google
7,Sidewalk Menu,E 92ND ST & S SAGINAW AV (2637 E) & S MARQUETTE AV (2720 E),2011,25859,5394,2637 E 92ND ST,2720 E 92ND ST,41.728135,-87.5594883,google,41.728436,-87.5579847,google
43,Sidewalk Menu,N HALSTED ST & W DIVERSEY PW (2800 N) & W SCHUBERT AV (2720 N),2011,3401,37476,2800 N HALSTED ST,2720 N HALSTED ST,41.932843,-87.649272,google,41.932319,-87.649549,google
1,Street Resurface Menu,W FRANCIS PL & N STAVE ST (2654 W) & N POINT ST (2722 W),2011,56611,425,2654 W FRANCIS PL,2722 W FRANCIS PL,41.9195948,-87.6942238,google,41.9188975,-87.6950656,google
31,Curb/Gutter Menu,N LAVERGNE AVE & W DRUMMOND PL (2632 N) & W PARKER AV (2732 N),2011,12406,27225,2632 N LAVERGNE AVE,2732 N LAVERGNE AVE,41.9288416,-87.7515913,google,41.9305858,-87.751465,google
12,Sidewalk Menu,W 43RD ST & S WASHTENAW AV (2700 W) & S FAIRFIELD AV (2732 W),2011,11603,9758,2700 W 43RD ST,2732 W 43RD ST,41.815827,-87.6921707,google,41.8157652,-87.6932987,google
15,Sidewalk Menu,W 66TH ST & S WASHTENAW AV (2700 W) & S FAIRFIELD AV (2732 W),2011,9059,13348,2700 W 66TH ST,2732 W 66TH ST,41.7736784,-87.6908121,google,41.7737764,-87.6923973,google
50,Street Resurface Menu,W NORTH SHORE AVE & N WASHTENAW AV (2700 W) & N FAIRFIELD AV (2732 W),2011,50444,43182,2700 W NORTH SHORE AVE,2732 W NORTH SHORE AVE,42.0030563,-87.6973422,google,42.0031914,-87.6987422,google
11,Street Speed Hump Menu,S WELLS ST & W 26 ST (2600 S) & W 27 ST (2740 S),2011,1850,8808,2600 S WELLS ST,2740 S WELLS ST,41.8452908,-87.6332571,google,41.8429576,-87.6332887,google
11,Curb/Gutter Menu,S HILLOCK AVE & S BONFIELD ST (2750 S) & S BONFIELD ST (2750 S),2011,25596,8783,2750 S HILLOCK AVE,2750 S HILLOCK AVE,41.8442314,-87.6594886,google,41.8442314,-87.6594886,google
35,Diagonal Parking Menu,W BELDEN AVE & N MILWAUKEE AV (2831 W) & N MILWAUKEE AV (2777 W),2011,28616,30780,2831 W BELDEN AVE,2777 W BELDEN AVE,41.9230017,-87.6988175,google,41.9233385,-87.6980722,google
35,Street Resurface Menu,N DRAKE AVE & W SCHUBERT AV (2700 N) & W DIVERSEY AV (2800 N),2011,118878,30786,2700 N DRAKE AVE,2800 N DRAKE AVE,41.9302396,-87.7161648,google,41.9319401,-87.7159561,google
43,Street Resurface Menu(1-5),N HAMPDEN CT & W WRIGHTWOOD AV (2635 N) & W DIVERSEY PW (2800 N),2011,50477,37492,2635 N HAMPDEN CT,2800 N HAMPDEN CT,41.9301796,-87.6408378,google,41.9328323,-87.6424794,google
32,Street Resurface Menu,N LAKEWOOD AVE & W WRIGHTWOOD AV (2600 N) & W DIVERSEY PW (2800 N),2011,111109,28183,2600 N LAKEWOOD AVE,2800 N LAKEWOOD AVE,41.9288834,-87.661038,google,41.9326889,-87.6612763,google
43,Street Resurface Menu(1-5),N PINE GROVE AVE & W WRIGHTWOOD AV (2649 N) & W DIVERSEY PW (2800 N),2011,40952,37493,2649 N PINE GROVE AVE,2800 N PINE GROVE AVE,41.931359,-87.6402001,google,41.9331975,-87.6415895,google
35,Street Speed Hump Menu,N RIDGEWAY AVE & W SCHUBERT AV (2700 N) & W DIVERSEY AV (2800 N),2011,3700,30804,2700 N RIDGEWAY AVE,2800 N RIDGEWAY AVE,41.9301822,-87.7210905,google,41.9320826,-87.7210341,google
22,Sidewalk Menu,S HOMAN AVE & W 27 ST (2700 S) & W 28 ST (2800 S),2011,19611,18671,2700 S HOMAN AVE,2800 S HOMAN AVE,41.842498,-87.7101969,google,41.840691,-87.7099963,google
19,Street Resurface Menu,W 108TH ST & S FAIRFIELD AV (2732 W) & S CALIFORNIA AV (2800 W),2011,18647,16516,2732 W 108TH ST,2800 W 108TH ST,41.6974348,-87.6900009,google,41.6971602,-87.6911154,google
15,Street Resurface Menu,W 65TH ST & S FAIRFIELD AV (2732 W) & S CALIFORNIA AV (2800 W),2011,16839,13357,2732 W 65TH ST,2800 W 65TH ST,41.7756494,-87.6921495,google,41.7754823,-87.6933066,google
40,Street Resurface Menu(1-5),W ARDMORE AVE & N TALMAN AV (2632 W) & N CALIFORNIA AV (2800 W),2011,78751,35014,2632 W ARDMORE AVE,2800 W ARDMORE AVE,41.9867628,-87.6956313,google,41.9867511,-87.6992876,google
2,Street Lighting,S WABASH AVE & E 25 ST (2505 S) & E 28 ST (2812 S),2011,2100,1885,2505 S WABASH AVE,2812 S WABASH AVE,41.8471498,-87.6250203,google,41.842878,-87.625735,google
11,Street Resurface Menu,S SHORT ST & S HILLOCK AV (2818 S) & W FULLER ST (2838 S),2011,34209,8800,2838 S SHORT ST,2818 S SHORT ST,41.8424757,-87.6605122,google,41.8426495,-87.6604966,google
44,Miscellaneous-CDOT,N SHEFFIELD AVE & W DIVERSEY PW (2800 N) & W WOLFRAM ST (2832 N),2011,2799,38328,2800 N SHEFFIELD AVE,2832 N SHEFFIELD AVE,41.9326329,-87.6538616,google,41.9335486,-87.6538993,google
12,Street Resurface Menu,W 44TH ST & S CALIFORNIA AV (2800 W) & S MOZART ST (2832 W),2011,26810,9762,2800 W 44TH ST,2832 W 44TH ST,41.8137454,-87.6943655,google,41.8138232,-87.6956313,google
18,Street Resurface Menu,W 81ST ST & S CALIFORNIA AV (2800 W) & S MOZART ST (2832 W),2011,36835,15819,2800 W 81ST ST,2832 W 81ST ST,41.746392,-87.6925956,google,41.7464256,-87.6930529,google
18,Street Speed Hump Menu,W 81ST ST & S CALIFORNIA AV (2800 W) & S MOZART ST (2832 W),2011,1850,15827,2800 W 81ST ST,2832 W 81ST ST,41.746392,-87.6925956,google,41.7464256,-87.6930529,google
10,Street Resurface Menu,E 96TH ST & S MANISTEE AV (2800 E) & S MUSKEGON AV (2837 E),2011,55118,7969,2800 E 96TH ST,2837 E 96TH ST,41.7211245,-87.5563673,google,41.7206534,-87.5550929,google
10,Sidewalk Menu,E 90TH ST & S MUSKEGON AV (2837 E) & S ESCANABA AV (2900 E),2011,30835,7960,2837 E 90TH ST,2900 E 90TH ST,41.7317505,-87.5552826,google,41.7318508,-87.5540674,google
30,Sidewalk Menu,N LAWNDALE AVE & W WOLFRAM ST (2832 N) & W GEORGE ST (2900 N),2011,4528,26053,2832 N LAWNDALE AVE,2900 N LAWNDALE AVE,41.9328773,-87.7198692,google,41.9342569,-87.7221366,google
31,Street Speed Hump Menu,N LOWELL AVE & W DIVERSEY AV (2800 N) & W GEORGE ST (2900 N),2011,3700,27250,2800 N LOWELL AVE,2900 N LOWELL AVE,41.9316791,-87.7355609,google,41.9336929,-87.7360952,google
30,Street Speed Hump Menu,N MAJOR AVE & W DIVERSEY AV (2800 N) & W GEORGE ST (2900 N),2011,3700,26064,2800 N MAJOR AVE,2900 N MAJOR AVE,41.9312386,-87.7686761,google,41.9332529,-87.7689959,google
35,Street Resurface Menu,N SAWYER AVE & W DIVERSEY AV (2800 N) & W GEORGE ST (2900 N),2011,68635,30788,2800 N SAWYER AVE,2900 N SAWYER AVE,41.9322019,-87.708941,google,41.934048,-87.7090453,google
4,Sidewalk Menu,S PRAIRIE AVE & E 26 ST (2600 S) & E 29 ST (2900 S),2011,56017,3389,2600 S PRAIRIE AVE,2900 S PRAIRIE AVE,41.8456807,-87.6204809,google,41.8420212,-87.620375,google
14,Sidewalk Menu,W 55TH ST & S CALIFORNIA AV (2800 W) & S FRANCISCO AV (2900 W),2011,820,12231,2800 W 55TH ST,2900 W 55TH ST,41.7940715,-87.6941755,google,41.7938697,-87.6964392,google
50,Street Resurface Menu,W FARGO AVE & N CALIFORNIA AV (2800 W) & N FRANCISCO AV (2900 W),2011,53121,43178,2800 W FARGO AVE,2900 W FARGO AVE,42.0166078,-87.6996366,google,42.0165364,-87.7019584,google
33,Street Resurface Menu,W FLETCHER ST & N CALIFORNIA AV (2800 W) & N FRANCISCO AV (2900 W),2011,51996,28954,2800 W FLETCHER ST,2900 W FLETCHER ST,41.9384805,-87.6977984,google,41.9386888,-87.7004132,google
50,Street Resurface Menu(1-5),W JARVIS AVE & N CALIFORNIA AV (2800 W) & N FRANCISCO AV (2900 W),2011,37747,43194,2800 W JARVIS AVE,2900 W JARVIS AVE,42.0156932,-87.6996516,google,42.0159122,-87.7022459,google
50,Street Resurface Menu,W JEROME ST & N CALIFORNIA AV (2800 W) & N FRANCISCO AV (2900 W),2011,52071,43168,2800 W JEROME ST,2900 W JEROME ST,42.0186207,-87.6998022,google,42.0185646,-87.7021457,google
50,Street Resurface Menu,W ROSEMONT AVE & N MOZART ST (2832 W) & N FRANCISCO AV (2900 W),2011,40861,43179,2832 W ROSEMONT AVE,2900 W ROSEMONT AVE,41.9957434,-87.7007837,google,41.9957293,-87.7020172,google
33,Street Resurface Menu(1-5),W WELLINGTON AVE & N CALIFORNIA AV (2800 W) & N FRANCISCO AV (2900 W),2011,38194,28961,2800 W WELLINGTON AVE,2900 W WELLINGTON AVE,41.935744,-87.6977194,google,41.9357646,-87.7001079,google
43,Sidewalk Menu,N ORCHARD ST & W SCHUBERT AV (2720 N) & N CLARK ST (2905 N),2011,37860,37484,2720 N ORCHARD ST,2905 N ORCHARD ST,41.9318132,-87.6467801,google,41.9345238,-87.6462784,google
35,Street Resurface Menu,W PALMER ST & N MOZART ST (2840 W) & N RICHMOND ST (2920 W),2011,78795,30785,2840 W PALMER ST,2920 W PALMER ST,41.9218689,-87.698951,google,41.9218577,-87.701063,google
11,Street Resurface Menu(1-5),S FARRELL ST & S ARCHER AV (2818 S) & S LYMAN ST (2926 S),2011,29418,8807,2818 S FARRELL ST,2926 S FARRELL ST,41.842674,-87.6546777,google,41.8402493,-87.652744,google
12,Street Resurface Menu,W CULLERTON ST & S CALIFORNIA AV (2800 W) & S MARSHALL BV (2932 W),2011,26690,9761,2800 W CULLERTON ST,2932 W CULLERTON ST,41.8546852,-87.6955347,google,41.853724,-87.6980359,google
50,Street Resurface Menu,W ROSEMONT AVE & N FRANCISCO AV (2900 W) & N RICHMOND ST (2932 W),2011,40881,43175,2900 W ROSEMONT AVE,2932 W ROSEMONT AVE,41.9957293,-87.7020172,google,41.9957146,-87.7032158,google
33,Sidewalk Menu,W SUNNYSIDE AVE & N RICHMOND ST (2932 W) & N RICHMOND ST (2932 W),2011,39066,28941,2932 W SUNNYSIDE AVE,2932 W SUNNYSIDE AVE,41.9632068,-87.7023397,google,41.9632068,-87.7023397,google
33,Street Resurface Menu,W WAVELAND AVE & N FRANCISCO AV (2900 W) & N RICHMOND ST (2932 W),2011,46984,28950,2900 W WAVELAND AVE,2932 W WAVELAND AVE,41.9485045,-87.7005322,google,41.9484945,-87.7017633,google
44,Street Speed Hump Menu,N BURLING ST & W DIVERSEY PW (2800 N) & W OAKDALE AV (2935 N),2011,7400,38342,2800 N BURLING ST,2935 N BURLING ST,41.9327403,-87.6476665,google,41.9353955,-87.6480447,google
20,Street Resurface Menu,W 60TH ST & S STATE ST (0 E) & S LAFAYETTE AV (30 W),2011,17324,17158,0 W 60TH ST,30 W 60TH ST,41.7855109,-87.6270831,google,41.7855095,-87.6272959,google
27,Curb/Gutter Menu,N CARPENTER ST & W LAKE ST (200 N) & W FULTON MARKET (300 N),2011,41235,23546,200 N CARPENTER ST,300 N CARPENTER ST,41.8855566,-87.6533093,google,41.886727,-87.6533636,google
28,Street Resurface Menu,N LATROBE AVE & W WASHINGTON BV (100 N) & W FULTON ST (300 N),2011,82371,24298,100 N LATROBE AVE,300 N LATROBE AVE,41.882351,-87.7563629,google,41.885802,-87.7568469,google
28,Street Resurface Menu,N LOCKWOOD AVE & W WASHINGTON BV (100 N) & W FULTON ST (300 N),2011,70490,24301,100 N LOCKWOOD AVE,300 N LOCKWOOD AVE,41.8825794,-87.7577468,google,41.885815,-87.758075,google
28,Street Resurface Menu,S KEELER AVE & W MONROE ST (50 S) & W JACKSON BV (300 S),2011,137605,24304,50 S KEELER AVE,300 S KEELER AVE,41.8800938,-87.7307433,google,41.8766713,-87.7305637,google
28,Pole Painting,S KOSTNER AVE & W MADISON ST (0 N) & W JACKSON BV (300 S),2011,3700,24280,0 S KOSTNER AVE,300 S KOSTNER AVE,41.880624,-87.7354555,google,41.876698,-87.7355151,google
28,Street Lighting,S KOSTNER AVE & W MADISON ST (0 N) & W JACKSON BV (300 S),2011,14500,24283,0 S KOSTNER AVE,300 S KOSTNER AVE,41.880624,-87.7354555,google,41.876698,-87.7355151,google
20,Sidewalk Menu,W 60TH PL & S YALE AV (242 W) & S PRINCETON AV (300 W),2011,1681,17138,242 W 60TH PL,300 W 60TH PL,41.7847514,-87.6320201,google,41.7844938,-87.6327369,google
20,Sidewalk Menu,W 61ST PL & S YALE AV (242 W) & S PRINCETON AV (300 W),2011,9562,17140,242 W 61ST PL,300 W 61ST PL,41.7838569,-87.6321854,google,41.7825733,-87.6326742,google
20,Sidewalk Menu,W 61ST ST & S YALE AV (242 W) & S PRINCETON AV (300 W),2011,4970,17143,242 W 61ST ST,300 W 61ST ST,41.7828938,-87.6321881,google,41.7835848,-87.6327061,google
42,Sidewalk Menu,W HURON ST & N WELLS ST (200 W) & N FRANKLIN ST (300 W),2011,28311,36607,200 W HURON ST,300 W HURON ST,41.8947968,-87.6341517,google,41.895019,-87.635888,google
2,Pole Painting,W VAN BUREN ST & S STATE ST (0 E) & S FRANKLIN ST (300 W),2011,32000,1872,0 W VAN BUREN ST,300 W VAN BUREN ST,41.8769272,-87.6277197,google,41.8762358,-87.6356795,google
35,Street Speed Hump Menu,N ALBANY AVE & W GEORGE ST (2900 N) & W WELLINGTON AV (3000 N),2011,3700,30802,2900 N ALBANY AVE,3000 N ALBANY AVE,41.9340134,-87.7053322,google,41.9358337,-87.705311,google
31,Street Resurface Menu,N KOLMAR AVE & W GEORGE ST (2900 N) & W WELLINGTON AV (3000 N),2011,37831,27239,2900 N KOLMAR AVE,3000 N KOLMAR AVE,41.9336881,-87.7409536,google,41.9352793,-87.7405796,google
36,Street Resurface Menu,N NEW ENGLAND AVE & W GEORGE ST (2900 N) & W WELLINGTON AV (3000 N),2011,54977,31692,2900 N NEW ENGLAND AVE,3000 N NEW ENGLAND AVE,41.9328148,-87.7982307,google,41.9346288,-87.7983197,google
36,Street Resurface Menu(1-5),N NORMANDY AVE & W GEORGE ST (2900 N) & W WELLINGTON AV (3000 N),2011,39334,31704,2900 N NORMANDY AVE,3000 N NORMANDY AVE,41.9328817,-87.7933338,google,41.934699,-87.7933904,google
14,Sidewalk Menu,W 55TH ST & S FRANCISCO AV (2900 W) & S SACRAMENTO AV (3000 W),2011,1749,12232,2900 W 55TH ST,3000 W 55TH ST,41.7938697,-87.6964392,google,41.7938095,-87.6988797,google
35,Street Resurface Menu,W ALTGELD ST & N MOZART ST (2832 W) & N SACRAMENTO AV (3000 W),2011,119854,30796,2832 W ALTGELD ST,3000 W ALTGELD ST,41.9266224,-87.6986866,google,41.926596,-87.7023594,google
33,Street Resurface Menu,W FLETCHER ST & N FRANCISCO AV (2900 W) & N SACRAMENTO AV (3000 W),2011,68402,28960,2900 W FLETCHER ST,3000 W FLETCHER ST,41.9386888,-87.7004132,google,41.9388457,-87.7029244,google
50,Street Resurface Menu,W JEROME ST & N FRANCISCO AV (2900 W) & N SACRAMENTO AV (3000 W),2011,52439,43170,2900 W JEROME ST,3000 W JEROME ST,42.0185646,-87.7021457,google,42.0185396,-87.7045219,google
2,Street Speed Hump Menu,W LEXINGTON ST & S FRANCISCO AV (2900 W) & S SACRAMENTO BV (3000 W),2011,3700,1927,2900 W LEXINGTON ST,3000 W LEXINGTON ST,41.8721563,-87.6986854,google,41.8720164,-87.7012562,google
