"ward","type","location","year","est_cost","id","intersection_1","intersection_2"
39,"Street Resurface Menu(1-5)","N FOREST GLEN AVE & W PETERSON AV (6000 N) & N IONIA AV (6108 N)",2011,46439,31619,"6000 N FOREST GLEN AVE","6108 N FOREST GLEN AVE"
39,"Street Resurface Menu(1-5)","W CARMEN AVE & N KILBOURN AV (4500 W) & N KOLMAR AV (4532 W)",2011,19359,31620,"4500 W CARMEN AVE","4532 W CARMEN AVE"
39,"Street Resurface Menu(1-5)","N HARDING AVE & W GRANVILLE AV (6200 N) & W ROSEMONT AV (6300 N)",2011,37439,31621,"6200 N HARDING AVE","6300 N HARDING AVE"
39,"Street Resurface Menu(1-5)","N LOWELL AVE & W GRANVILLE AV (6200 N) & W ROSEMONT AV (6300 N)",2011,35238,31622,"6200 N LOWELL AVE","6300 N LOWELL AVE"
40,"Concrete Alley Menu","W HOOD AVE & N SEELEY AVE & N HOYNE AVE",2011,27000,32302,"N SEELEY AVE & W HOOD AVE","N HOYNE AVE & W HOOD AVE"
40,"Concrete Alley Menu","W NORTH SHORE AVE & N GREENVIEW AVE & N BOSWORTH AVE",2011,43000,32303,"N GREENVIEW AVE & W NORTH SHORE AVE","N BOSWORTH AVE & W NORTH SHORE AVE"
40,"Curb/Gutter Menu","N RAVENSWOOD AVE & W OLIVE AV (5632 N) & W ROSEHILL DR (5750 N)",2011,12456,32304,"5632 N RAVENSWOOD AVE","5750 N RAVENSWOOD AVE"
40,"Curb/Gutter Menu","N VIRGINIA AVE & W BRYN MAWR AV (5600 N) & W HOLLYWOOD AV (5654 N)",2011,1156,32305,"5600 N VIRGINIA AVE","5654 N VIRGINIA AVE"
40,"Curb/Gutter Menu","W EDGEWATER AVE & N ASHLAND AV (1600 W) & N ASHLAND AV (1600 W)",2011,1722,32306,"1600 W EDGEWATER AVE","1600 W EDGEWATER AVE"
40,"Curb/Gutter Menu","W PETERSON AVE & N DAMEN AV (2000 W) & N DAMEN AV (2000 W)",2011,20886,32307,"2000 W PETERSON AVE","2000 W PETERSON AVE"
40,"Curb/Gutter Menu","W HOLLYWOOD AVE & N CAMPBELL AV (2500 W) & N MAPLEWOOD AV (2532 W)",2011,4648,32308,"2500 W HOLLYWOOD AVE","2532 W HOLLYWOOD AVE"
40,"Sidewalk Menu","N CALIFORNIA AVE & W BRYN MAWR AV (5600 N) & W BRYN MAWR AV (5600 N)",2011,4514,32312,"5600 N CALIFORNIA AVE","5600 N CALIFORNIA AVE"
40,"Sidewalk Menu","N CALIFORNIA AVE & W GUNNISON ST (4836 N) & W AINSLIE ST (4912 N)",2011,14728,32313,"4836 N CALIFORNIA AVE","4912 N CALIFORNIA AVE"
40,"Sidewalk Menu","N VIRGINIA AVE & W CATALPA AV (5500 N) & W GREGORY ST (5530 N)",2011,561,32314,"5500 N VIRGINIA AVE","5530 N VIRGINIA AVE"
40,"Street Bump Outs Menu","N GLENWOOD AVE & W THOME AV (6232 N) & N GLENWOOD (W) AV(6818 N)",2011,22790,32315,"6232 N GLENWOOD AVE","6818 N GLENWOOD AVE"
40,"Street Resurface Menu","N SAWYER AVE & W BERWYN AV (5300 N) & W BALMORAL AV (5400 N)",2011,16345,32316,"5300 N SAWYER AVE","5400 N SAWYER AVE"
40,"Street Resurface Menu","N HOYNE AVE & W FOSTER AV (5200 N) & W FARRAGUT AV (5232 N)",2011,24631,32317,"5200 N HOYNE AVE","5232 N HOYNE AVE"
40,"Street Resurface Menu","N HERMITAGE AVE & W THORNDALE AV (5840 N) & W PETERSON AV (6000 N)",2011,46042,32318,"5840 N HERMITAGE AVE","6000 N HERMITAGE AVE"
40,"Street Resurface Menu","N FRANCISCO AVE & W AINSLIE ST (4912 N) & W ARGYLE ST (5000 N)",2011,49210,32319,"4912 N FRANCISCO AVE","5000 N FRANCISCO AVE"
40,"Street Resurface Menu","N FRANCISCO AVE & W ARGYLE ST (5000 N) & W CARMEN AV (5100 N)",2011,54871,32320,"5000 N FRANCISCO AVE","5100 N FRANCISCO AVE"
40,"Street Resurface Menu","W CARMEN AVE & N LINCOLN AV (2512 W) & N ROCKWELL ST (2600 W)",2011,27177,32321,"2512 W CARMEN AVE","2600 W CARMEN AVE"
40,"Street Resurface Menu","N ARTESIAN AVE & W CATALPA AV (5500 N) & W BRYN MAWR AV (5600 N)",2011,60262,32322,"5500 N ARTESIAN AVE","5600 N ARTESIAN AVE"
40,"Street Resurface Menu","W THORNDALE AVE & N HERMITAGE AV (1724 W) & N RAVENSWOOD AV (1800 W)",2011,45788,32323,"1724 W THORNDALE AVE","1800 W THORNDALE AVE"
40,"Street Resurface Menu","W ROSEHILL DR & N HERMITAGE AV (1724 W) & N ASHLAND AV (1600 W)",2011,32573,32324,"1724 W ROSEHILL DR","1600 W ROSEHILL DR"
40,"Street Resurface Menu","N CAMPBELL AVE & W PETERSON AV (6000 N) & W GLENLAKE AV (6100 N)",2011,33070,32325,"6000 N CAMPBELL AVE","6100 N CAMPBELL AVE"
40,"Street Resurface Menu(1-5)","W BALMORAL AVE & N RAVENSWOOD AV (1800 W) & N WINCHESTER AV (1920 W)",2011,61249,32326,"1800 W BALMORAL AVE","1920 W BALMORAL AVE"
40,"Street Resurface Menu(1-5)","W ARDMORE AVE & N TALMAN AV (2632 W) & N CALIFORNIA AV (2800 W)",2011,78751,32327,"2632 W ARDMORE AVE","2800 W ARDMORE AVE"
40,"Street Resurface Menu(1-5)","N HOYNE AVE & W FARRAGUT AV (5232 N) & W BERWYN AV (5300 N)",2011,20675,32328,"5232 N HOYNE AVE","5300 N HOYNE AVE"
40,"Street Speed Hump Menu","N FRANCISCO AVE & W BRYN MAWR AV (5600 N) & W HOLLYWOOD AV (5700 N)",2011,385,32329,"5600 N FRANCISCO AVE","5700 N FRANCISCO AVE"
41,"Street Lighting","N NORTHWEST HWY & N OTTAWA AV (6825 N) & N OLYMPIA AV (6665 N)",2011,52718,33051,"6825 N NORTHWEST HWY","6665 N NORTHWEST HWY"
41,"Curb/Gutter Menu","W ARDMORE AVE & N OTTAWA AV (7632 W) & N CANFIELD AV (7834 W)",2011,7541,33055,"7632 W ARDMORE AVE","7834 W ARDMORE AVE"
41,"Curb/Gutter Menu","W ARDMORE AVE & N OKETO AV (7400 W) & N OSCEOLA AV (7439 W)",2011,3075,33056,"7400 W ARDMORE AVE","7439 W ARDMORE AVE"
41,"Curb/Gutter Menu","N AVONDALE AVE & N OGALLAH AV (6524 N) & N OGALLAH AV (6524 N)",2011,10923,33057,"6524 N AVONDALE AVE","6524 N AVONDALE AVE"
41,"Curb/Gutter Menu","N NORTHWEST HWY & N OVERHILL AV (6832 N) & N OVERHILL AV (6832 N)",2011,42166,33058,"6832 N NORTHWEST HWY","6832 N NORTHWEST HWY"
41,"Curb/Gutter Menu","N NATCHEZ AVE & W CARMEN AV (5100 N) & W FOSTER AV (5200 N)",2011,3380,33059,"5100 N NATCHEZ AVE","5200 N NATCHEZ AVE"
41,"Curb/Gutter Menu","N NEWLAND AVE & W ARGYLE ST (5000 N) & W ARGYLE ST (5000 N)",2011,20436,33061,"5000 N NEWLAND AVE","5000 N NEWLAND AVE"
41,"Curb/Gutter Menu","N RUTHERFORD AVE & W FOSTER AV (5200 N) & W FOSTER AV (5200 N)",2011,2929,33062,"5200 N RUTHERFORD AVE","5200 N RUTHERFORD AVE"
41,"Curb/Gutter Menu","N NORMANDY AVE & W CARMEN AV (5100 N) & W FOSTER AV (5200 N)",2011,3380,33063,"5100 N NORMANDY AVE","5200 N NORMANDY AVE"
41,"Curb/Gutter Menu","W ARDMORE AVE & N ORIOLE AV (7600 W) & N OTTAWA AV (7632 W)",2011,16926,33064,"7600 W ARDMORE AVE","7632 W ARDMORE AVE"
41,"Street Resurface Menu","W IMLAY ST & N NEWARK AV (6876 W) & N NEW ENGLAND AV (6830 W)",2011,75665,33070,"6876 W IMLAY ST","6830 W IMLAY ST"
41,"Street Resurface Menu","W ALBION AVE & N MILWAUKEE AV (6496 W) & N NATOMA AV (6600 W)",2011,15340,33071,"6496 W ALBION AVE","6600 W ALBION AVE"
41,"Street Resurface Menu","N LIGHTFOOT AVE & N LEOTI AV (6762 N) & N HIAWATHA AV (6828 N)",2011,61504,33072,"6762 N LIGHTFOOT AVE","6828 N LIGHTFOOT AVE"
41,"Street Resurface Menu","N OLEANDER AVE & W IBSEN ST (6900 N) & W LUNT AV (7000 N)",2011,47356,33073,"6900 N OLEANDER AVE","7000 N OLEANDER AVE"
41,"Street Resurface Menu","N SAYRE AVE & W ARGYLE ST (5000 N) & W CARMEN AV (5100 N)",2011,60720,33074,"5000 N SAYRE AVE","5100 N SAYRE AVE"
41,"Street Resurface Menu","W IMLAY ST & N OAK PARK AV (6720 W) & N NORMANDY AV (6640 W)",2011,27671,33075,"6720 W IMLAY ST","6640 W IMLAY ST"
41,"Street Resurface Menu","N SAYRE AVE & W STRONG ST (4900 N) & W ARGYLE ST (5000 N)",2011,68120,33076,"4900 N SAYRE AVE","5000 N SAYRE AVE"
41,"Street Resurface Menu","N NORMANDY AVE & W HAYES AV (6530 N) & W ALBION AV (6600 N)",2011,43875,33077,"6530 N NORMANDY AVE","6600 N NORMANDY AVE"
41,"Street Resurface Menu","W HURLBUT ST & N NEWARK AV (6722 W) & N NEWCASTLE AV (6800 W)",2011,66680,33078,"6722 W HURLBUT ST","6800 W HURLBUT ST"
41,"Street Resurface Menu","N ODELL AVE & W ARDMORE AV (5727 N) & W TALCOTT AV (5844 N)",2011,54868,33079,"5727 N ODELL AVE","5844 N ODELL AVE"
41,"Street Resurface Menu","W IMLAY ST & N NEWCASTLE AV (6800 W) & N OAK PARK AV (6720 W)",2011,21369,33080,"6800 W IMLAY ST","6720 W IMLAY ST"
41,"Street Resurface Menu","W HURLBUT ST & N NEW HAMPSHIRE AV (6866 W) & N EAST CIRCLE AV (6934 W)",2011,59197,33081,"6866 W HURLBUT ST","6934 W HURLBUT ST"
41,"Street Resurface Menu","N NAVAJO AVE & N LEOTI AV (6322 N) & N LEOTI AV (6322 N)",2011,971,33082,"6322 N NAVAJO AVE","6322 N NAVAJO AVE"
41,"Street Resurface Menu","N OLEANDER AVE & W PRATT AV (6800 N) & W IBSEN ST (6900 N)",2011,62494,33083,"6800 N OLEANDER AVE","6900 N OLEANDER AVE"
41,"Street Resurface Menu","W HURLBUT ST & N NEWCASTLE AV (6800 W) & N NEW HAMPSHIRE AV (6866 W)",2011,46544,33084,"6800 W HURLBUT ST","6866 W HURLBUT ST"
41,"Street Resurface Menu","N NORMANDY AVE & W IMLAY ST (6455 N) & W HAYES AV (6530 N)",2011,40718,33085,"6455 N NORMANDY AVE","6530 N NORMANDY AVE"
41,"Street Resurface Menu","N SAYRE AVE & W CARMEN AV (5100 N) & W FOSTER AV (5200 N)",2011,51715,33086,"5100 N SAYRE AVE","5200 N SAYRE AVE"
41,"Street Resurface Menu - Change Order","N OLCOTT AVE & W LUNT AV (7000 N) & W ESTES AV (7100 N)",2011,22750,33087,"7000 N OLCOTT AVE","7100 N OLCOTT AVE"
41,"Street Speed Hump Menu","N ORIOLE AVE & W PRATT AV (6800 N) & W IBSEN ST (6900 N)",2011,3700,33088,"6800 N ORIOLE AVE","6900 N ORIOLE AVE"
42,"Traffic Signals","N DEARBORN ST & W CHESTNUT ST, N MIES VAN DER ROHE WAY & E PEARSON ST",2006,40000,33623,"N DEARBORN ST & W CHESTNUT ST, N MIES VAN DER ROHE WAY","N DEARBORN ST & E PEARSON ST"
42,"Miscellaneous-CDOT","Milwaukee & Orleans & Randolph",2007,29000,33643,"Milwaukee & Orleans","Milwaukee & Randolph"
42,"Miscellaneous-CDOT","N & S legs of La Salle Blvd with Delaware PL & with Chestnut St.",2009,1600,33746,"N & S legs of La Salle Blvd with Delaware PL","N & with Chestnut St."
42,"Pole Painting","N KINGSBURY ST & W ILLINOIS ST (500 N) & W KINZIE ST (400 N)",2011,1500,33811,"500 N KINGSBURY ST","400 N KINGSBURY ST"
42,"Street Lighting","E LAKE SHORE DR & N LAKE SHORE ENTR RP (160 E) & N LAKE SHORE (W) DR(325 E)",2011,4000,33812,"160 E LAKE SHORE DR","325 E LAKE SHORE DR"
42,"Street Lighting","N FRANKLIN ST & W KINZIE ST (400 N) & W CHICAGO AV (800 N)",2011,230000,33813,"400 N FRANKLIN ST","800 N FRANKLIN ST"
42,"Street Lighting","N DEARBORN ST & W OAK ST (1000 N) & W MAPLE ST (1100 N)",2011,24000,33814,"1000 N DEARBORN ST","1100 N DEARBORN ST"
42,"Curb/Gutter Menu","W OAK ST & N DEARBORN ST (36 W) & N CLARK ST (100 W)",2011,155,33818,"36 W OAK ST","100 W OAK ST"
42,"Curb/Gutter Menu","N LAKE SHORE DR & E DELAWARE PL (915 N) & E BELLEVUE PL (1030 N)",2011,4475,33819,"915 N LAKE SHORE DR","1030 N LAKE SHORE DR"
42,"Curb/Gutter Menu - Change Order","W HUBBARD ST & N LA SALLE DR (140 W) & N CLARK ST (100 W)",2011,1872,33820,"140 W HUBBARD ST","100 W HUBBARD ST"
42,"Miscellaneous-CDOT","N FRANKLIN ST & W KINZIE ST (400 N) & W OHIO ST (600 N)",2011,14760,33826,"400 N FRANKLIN ST","600 N FRANKLIN ST"
42,"Sidewalk Menu","N CLARK ST & W ERIE ST (642 N) & W HURON ST (700 N)",2011,17576,33831,"642 N CLARK ST","700 N CLARK ST"
42,"Sidewalk Menu","W ONTARIO ST & N CLARK ST (100 W) & N WELLS ST (200 W)",2011,10623,33832,"100 W ONTARIO ST","200 W ONTARIO ST"
42,"Sidewalk Menu","W HURON ST & N WELLS ST (200 W) & N FRANKLIN ST (300 W)",2011,28311,33833,"200 W HURON ST","300 W HURON ST"
42,"Street Resurface Menu","E MADISON ST & S WABASH AV (44 E) & S MICHIGAN AV (120 E)",2011,5158,33837,"44 E MADISON ST","120 E MADISON ST"
42,"Street Resurface Menu","N LAKE SHORE DR & E SUPERIOR ST (732 N) & E WALTON ST (932 N)",2011,211262,33838,"732 N LAKE SHORE DR","932 N LAKE SHORE DR"
42,"Street Resurface Menu","W BURTON PL & N STATE PW (0 E) & N CLARK ST (100 W)",2011,65207,33839,"0 W BURTON PL","100 W BURTON PL"
42,"Street Resurface Menu","N HUDSON AVE & W ERIE ST (642 N) & W CHICAGO AV (800 N)",2011,163209,33840,"642 N HUDSON AVE","800 N HUDSON AVE"
42,"Street Resurface Menu","E CHESTNUT ST & N STATE ST (0 E) & N MICHIGAN AV (120 E)",2011,75163,33841,"0 E CHESTNUT ST","120 E CHESTNUT ST"
42,"Street Resurface Menu","E LAKE SHORE DR & N LAKE SHORE ENTR RP (160 E) & N LAKE SHORE EXIT RP (350 N)",2011,103308,33842,"160 E LAKE SHORE DR","350 E LAKE SHORE DR"
42,"Street Resurface Menu","W FULTON ST & N DES PLAINES (640 W) & N CLINTON ST (530 W)",2011,10715,33843,"640 W FULTON ST","530 W FULTON ST"
42,"Street Resurface Menu","N JEFFERSON ST & W WASHINGTON BV (44 N) & W RANDOLPH ST (123 N)",2011,2446,33844,"44 N JEFFERSON ST","123 N JEFFERSON ST"
42,"Street Resurface Menu","N ORLEANS ST & W HUBBARD ST (430 N) & W KINZIE ST (400 N)",2011,1050,33845,"430 N ORLEANS ST","400 N ORLEANS ST"
43,"Miscellaneous-CDOT","State & North & Astor",2009,332164,34572,"State & North","State & Astor"
43,"Curb/Gutter Menu","N FREMONT ST & W ARMITAGE AV (2000 N) & W DICKENS AV (2100 N)",2011,1199,34656,"2000 N FREMONT ST","2100 N FREMONT ST"
43,"Sidewalk Menu","N ASTOR ST & E BURTON PL (1500 N) & E NORTH AV (1600 N)",2011,22817,34671,"1500 N ASTOR ST","1600 N ASTOR ST"
43,"Sidewalk Menu","W NORTH AVE & N VINE ST (624 W) & N ORCHARD ST (700 W)",2011,470,34672,"624 W NORTH AVE","700 W NORTH AVE"
43,"Sidewalk Menu","W ROSLYN PL & N LAKEVIEW AV (400 W) & N CLARK ST (502 W)",2011,3725,34673,"400 W ROSLYN PL","502 W ROSLYN PL"
43,"Sidewalk Menu","W ARMITAGE AVE & N SHEFFIELD AV (1000 W) & N CLIFTON AV (1132 W)",2011,13530,34674,"1000 W ARMITAGE AVE","1132 W ARMITAGE AVE"
43,"Sidewalk Menu","W ARLINGTON PL & N CLARK ST (478 W) & N ORCHARD ST (700 W)",2011,43943,34675,"478 W ARLINGTON PL","700 W ARLINGTON PL"
43,"Sidewalk Menu","N BISSELL ST & W WISCONSIN ST (1900 N) & W ARMITAGE AV (2000 N)",2011,11586,34676,"1900 N BISSELL ST","2000 N BISSELL ST"
43,"Sidewalk Menu","N BURLING ST & W FULLERTON AV (2400 N) & W WRIGHTWOOD AV (2600 N)",2011,12436,34677,"2400 N BURLING ST","2600 N BURLING ST"
43,"Sidewalk Menu","N HALSTED ST & W DIVERSEY PW (2800 N) & W SCHUBERT AV (2720 N)",2011,3401,34678,"2800 N HALSTED ST","2720 N HALSTED ST"
43,"Sidewalk Menu","W EUGENIE ST & N NORTH PARK AV (310 W) & N SEDGWICK ST (400 W)",2011,16546,34679,"310 W EUGENIE ST","400 W EUGENIE ST"
43,"Sidewalk Menu","N SHEFFIELD AVE & W DICKENS AV (2100 N) & W WEBSTER AV (2200 N)",2011,8112,34680,"2100 N SHEFFIELD AVE","2200 N SHEFFIELD AVE"
43,"Sidewalk Menu","N BISSELL ST & N DAYTON ST (1688 N) & W WILLOW ST (1740 N)",2011,46884,34681,"1740 N BISSELL ST","1688 N BISSELL ST"
43,"Sidewalk Menu","N ORCHARD ST & W NORTH AV (1600 N) & W WILLOW ST (1740 N)",2011,19732,34682,"1600 N ORCHARD ST","1740 N ORCHARD ST"
43,"Sidewalk Menu","N RITCHIE CT & E GOETHE ST (1300 N) & E BANKS ST (1334 N)",2011,3020,34683,"1300 N RITCHIE CT","1334 N RITCHIE CT"
43,"Sidewalk Menu","W WRIGHTWOOD AVE & N ORCHARD ST (700 W) & N BURLING ST (728 W)",2011,18135,34684,"700 W WRIGHTWOOD AVE","728 W WRIGHTWOOD AVE"
43,"Sidewalk Menu","N KENMORE AVE & W ARMITAGE AV (2000 N) & W DICKENS AV (2100 N)",2011,7056,34685,"2000 N KENMORE AVE","2100 N KENMORE AVE"
43,"Sidewalk Menu","N ORCHARD ST & W SCHUBERT AV (2720 N) & N CLARK ST (2905 N)",2011,37860,34686,"2720 N ORCHARD ST","2905 N ORCHARD ST"
43,"Sidewalk Menu","W SCHILLER ST & N NORTH PARK AV (310 W) & N NORTH PARK AV (310 W)",2011,8663,34687,"310 W SCHILLER ST","310 W SCHILLER ST"
43,"Sidewalk Menu","W ARMITAGE AVE & N CLEVELAND AV (500 W) & N LARRABEE ST (600 W)",2011,45992,34688,"500 W ARMITAGE AVE","600 W ARMITAGE AVE"
43,"Sidewalk Menu","N DAYTON ST & W WRIGHTWOOD AV (2600 N) & W SCHUBERT AV (2700 N)",2011,8181,34689,"2600 N DAYTON ST","2700 N DAYTON ST"
43,"Street Resurface Menu","N FREMONT ST & W WISCONSIN ST (1900 N) & W ARMITAGE AV (2000 N)",2011,49324,34691,"1900 N FREMONT ST","2000 N FREMONT ST"
43,"Street Resurface Menu","N CLEVELAND AVE & W WEBSTER AV (2200 N) & W FULLERTON PW (2400 N)",2011,69337,34692,"2200 N CLEVELAND AVE","2400 N CLEVELAND AVE"
43,"Street Resurface Menu","N ORCHARD ST & W WEBSTER AV (2200 N) & W BRIAR PL (3138 N)",2011,42105,34693,"2200 N ORCHARD ST","3138 N ORCHARD ST"
43,"Street Resurface Menu(1-5)","N HAMPDEN CT & W WRIGHTWOOD AV (2635 N) & W DIVERSEY PW (2800 N)",2011,50477,34694,"2635 N HAMPDEN CT","2800 N HAMPDEN CT"
43,"Street Resurface Menu(1-5)","N PINE GROVE AVE & W WRIGHTWOOD AV (2649 N) & W DIVERSEY PW (2800 N)",2011,40952,34695,"2649 N PINE GROVE AVE","2800 N PINE GROVE AVE"
43,"Street Resurface Menu(1-5)","W MONTANA ST & N SHEFFIELD AV (1000 W) & N RACINE AV (1200 W)",2011,77916,34696,"1000 W MONTANA ST","1200 W MONTANA ST"
43,"Street Resurface Menu(1-5)","N CANNON DR & N LAKE SHORE (W) DR(2750 N) & N STOCKTON DR (2644 N)",2011,88351,34697,"2750 N CANNON DR","2644 N CANNON DR"
44,"Miscellaneous-CDOT","Belmont & Lake Shore Dr West & Sheridan Rd",2010,16233,35393,"Belmont & Lake Shore Dr West","Belmont & Sheridan Rd"
44,"Pole Painting","W BELMONT AVE & N SHEFFIELD AV (1000 W) & N RACINE AV (1200 W)",2011,4500,35416,"1000 W BELMONT AVE","1200 W BELMONT AVE"
44,"Street Lighting","N KENMORE AVE & W BELMONT AV (3200 N) & W ROSCOE ST (3400 N)",2011,4000,35417,"3200 N KENMORE AVE","3400 N KENMORE AVE"
44,"Street Lighting","N SEMINARY AVE & W BELMONT AV (3200 N) & W ROSCOE ST (3400 N)",2011,4000,35418,"3200 N SEMINARY AVE","3400 N SEMINARY AVE"
44,"Street Lighting","W BELMONT AVE & N SHEFFIELD AV (1000 W) & N RACINE AV (1200 W)",2011,6000,35419,"1000 W BELMONT AVE","1200 W BELMONT AVE"
44,"Street Lighting","N CLIFTON AVE & W BELMONT AV (3200 N) & W ROSCOE ST (3400 N)",2011,4000,35421,"3200 N CLIFTON AVE","3400 N CLIFTON AVE"
44,"Curb/Gutter Menu","N CLARK ST & N RACINE AV (3771 N) & N RACINE AV (3771 N)",2011,1718,35434,"3771 N CLARK ST","3771 N CLARK ST"
44,"Curb/Gutter Menu","N GREENVIEW AVE & W WAVELAND AV (3700 N) & W GRACE ST (3800 N)",2011,778,35435,"3700 N GREENVIEW AVE","3800 N GREENVIEW AVE"
44,"Curb/Gutter Menu","N HALSTED ST & W ALDINE AV (3300 N) & W NEWPORT AV (3432 N)",2011,1791,35436,"3300 N HALSTED ST","3432 N HALSTED ST"
44,"Curb/Gutter Menu","N RACINE AVE & W ROSCOE ST (3400 N) & W ROSCOE ST (3400 N)",2011,1219,35437,"3400 N RACINE AVE","3400 N RACINE AVE"
44,"Curb/Gutter Menu","N MAGNOLIA AVE & W WAVELAND AV (3700 N) & W GRACE ST (3800 N)",2011,10695,35438,"3700 N MAGNOLIA AVE","3800 N MAGNOLIA AVE"
44,"Curb/Gutter Menu","W ROSCOE ST & N LAKEWOOD AV (1300 W) & N JANSSEN AV (1434 W)",2011,1801,35439,"1300 W ROSCOE ST","1434 W ROSCOE ST"
44,"Curb/Gutter Menu","W OAKDALE AVE & N MILDRED AV (900 W) & N SHEFFIELD AV (1000 W)",2011,2432,35440,"900 W OAKDALE AVE","1000 W OAKDALE AVE"
44,"Curb/Gutter Menu","W SURF ST & N SHERIDAN RD (400 W) & N PINE GROVE AV (450 W)",2011,2990,35441,"400 W SURF ST","450 W SURF ST"
44,"Curb/Gutter Menu","W BUCKINGHAM PL & N HALSTED ST (800 W) & N HALSTED ST (800 W)",2011,9604,35442,"800 W BUCKINGHAM PL","800 W BUCKINGHAM PL"
44,"Curb/Gutter Menu","N ASHLAND AVE & W ADDISON ST (3600 N) & W WAVELAND AV (3700 N)",2011,1270,35443,"3600 N ASHLAND AVE","3700 N ASHLAND AVE"
44,"Curb/Gutter Menu","W BARRY AVE & N WILTON AV (932 W) & N WILTON AV (932 W)",2011,1617,35444,"932 W BARRY AVE","932 W BARRY AVE"
44,"Curb/Gutter Menu","W NEWPORT AVE & N SEMINARY AV (1100 W) & N RACINE AV (1200 W)",2011,2479,35445,"1100 W NEWPORT AVE","1200 W NEWPORT AVE"
44,"Curb/Gutter Menu","W SURF ST & N PINE GROVE AV (500 W) & N BROADWAY (600 W)",2011,7263,35447,"500 W SURF ST","600 W SURF ST"
44,"Curb/Gutter Menu","W ROSCOE ST & N RACINE AV (1200 W) & N RACINE AV (1200 W)",2011,2331,35448,"1200 W ROSCOE ST","1200 W ROSCOE ST"
44,"Curb/Gutter Menu","N SHEFFIELD AVE & W BELMONT AV (3200 N) & W BELMONT AV (3200 N)",2011,4497,35449,"3200 N SHEFFIELD AVE","3200 N SHEFFIELD AVE"
44,"Curb/Gutter Menu","N KENMORE AVE & W BELMONT AV (3200 N) & W SCHOOL ST (3300 N)",2011,586,35450,"3200 N KENMORE AVE","3300 N KENMORE AVE"
44,"Curb/Gutter Menu","W ROSCOE ST & N RACINE AV (1200 W) & N LAKEWOOD AV (1300 W)",2011,2331,35451,"1200 W ROSCOE ST","1300 W ROSCOE ST"
44,"Curb/Gutter Menu","N HALSTED ST & W ROSCOE ST (3400 N) & W CORNELIA AV (3500 N)",2011,8281,35452,"3400 N HALSTED ST","3500 N HALSTED ST"
44,"Curb/Gutter Menu","N LAKEWOOD AVE & W GRACE ST (3802 N) & W BYRON ST (3900 N)",2011,17919,35453,"3802 N LAKEWOOD AVE","3900 N LAKEWOOD AVE"
44,"Curb/Gutter Menu","N HALSTED ST & W CORNELIA AV (3500 N) & W ADDISON ST (3600 N)",2011,1095,35454,"3500 N HALSTED ST","3600 N HALSTED ST"
44,"Curb/Gutter Menu","N SHEFFIELD AVE & W CORNELIA AV (3500 N) & W CORNELIA AV (3500 N)",2011,2510,35455,"3500 N SHEFFIELD AVE","3500 N SHEFFIELD AVE"
44,"Curb/Gutter Menu","N LAKE SHORE DR & W HAWTHORNE PL (3423 N) & W STRATFORD PL (3475 N)",2011,30608,35456,"3423 N LAKE SHORE DR","3475 N LAKE SHORE DR"
44,"Curb/Gutter Menu","N SOUTHPORT AVE & W WAVELAND AV (3700 N) & W GRACE ST (3800 N)",2011,3364,35457,"3700 N SOUTHPORT AVE","3800 N SOUTHPORT AVE"
44,"Curb/Gutter Menu","N JANSSEN AVE & W BYRON ST (3900 N) & W BYRON ST (3900 N)",2011,2348,35458,"3900 N JANSSEN AVE","3900 N JANSSEN AVE"
44,"Curb/Gutter Menu - Change Order","W BUCKINGHAM PL & N BROADWAY (602 W) & N HALSTED ST (800 W)",2011,1395,35459,"602 W BUCKINGHAM PL","800 W BUCKINGHAM PL"
44,"Curb/Gutter Menu - Change Order","N KENMORE AVE & W BELMONT AV (3200 N) & W SCHOOL ST (3300 N)",2011,562,35460,"3200 N KENMORE AVE","3300 N KENMORE AVE"
44,"Curb/Gutter Menu - Change Order","N HALSTED ST & W CORNELIA AV (3500 N) & W ADDISON ST (3600 N)",2011,1010,35461,"3500 N HALSTED ST","3600 N HALSTED ST"
44,"Curb/Gutter Menu - Change Order","N MAGNOLIA AVE & W WAVELAND AV (3700 N) & W GRACE ST (3800 N)",2011,762,35462,"3700 N MAGNOLIA AVE","3800 N MAGNOLIA AVE"
44,"Curb/Gutter Menu - Change Order","W SURF ST & N PINE GROVE AV (450 W) & N CAMBRIDGE AV (528 W)",2011,1701,35463,"450 W SURF ST","528 W SURF ST"
44,"Curb/Gutter Menu - Change Order","W OAKDALE AVE & N HALSTED ST (800 W) & N MILDRED AV (900 W)",2011,2120,35465,"800 W OAKDALE AVE","900 W OAKDALE AVE"
44,"Miscellaneous-CDOT","N SHEFFIELD AVE & W DIVERSEY PW (2800 N) & W WOLFRAM ST (2832 N)",2011,2799,35467,"2800 N SHEFFIELD AVE","2832 N SHEFFIELD AVE"
44,"Sidewalk Menu","N MAGNOLIA AVE & W ADDISON ST (3600 N) & W WAVELAND AV (3700 N)",2011,15441,35469,"3600 N MAGNOLIA AVE","3700 N MAGNOLIA AVE"
44,"Sidewalk Menu","W BELMONT AVE & N SEMINARY AV (1100 W) & N CLIFTON AV (1132 W)",2011,17710,35470,"1100 W BELMONT AVE","1132 W BELMONT AVE"
44,"Sidewalk Menu","N FREMONT ST & W ADDISON ST (3600 N) & W WAVELAND AV (3700 N)",2011,10809,35471,"3600 N FREMONT ST","3700 N FREMONT ST"
