"ward","type","location","year","est_cost","id","address"
33,"Miscellaneous CDOT Projects","2761 W WINDSOR AVE",2018,875,29239,"2761 W WINDSOR AVE"
33,"Miscellaneous CDOT Projects","3937 N MOZART ST",2018,875,29239,"3937 N MOZART ST"
33,"Miscellaneous CDOT Projects","4440 N CALIFORNIA AVE",2018,875,29239,"4440 N CALIFORNIA AVE"
33,"Alley Resurfacing Menu (1-1)","4344 N SACRAMENTO AVE",2019,17224.545,29268,"4344 N SACRAMENTO AVE"
33,"Alley Resurfacing Menu","4335 N FRANCISCO AVE",2019,22770.49,29274,"4335 N FRANCISCO AVE"
33,"Alley Resurfacing Menu","3754 N SPAULDING AVE",2019,15449.07,29275,"3754 N SPAULDING AVE"
33,"Alley Resurfacing Menu","3833 N KIMBALL AVE",2019,17109.695,29276,"3833 N KIMBALL AVE"
33,"Alley Resurfacing Menu","3300 W CUYLER AVE",2019,16568.16,29277,"3300 W CUYLER AVE"
33,"Alley Resurfacing Menu","3813 N CHRISTIANA AVE",2021,19514.69,29321,"3813 N CHRISTIANA AVE"
33,"Alley Resurfacing Menu","3831 N ALBANY AVE",2021,22799.655,29322,"3831 N ALBANY AVE"
33,"Alley Resurfacing Menu","4109 N TROY ST",2021,19852.13,29323,"4109 N TROY ST"
33,"Alley Resurfacing Menu","4425 N TROY ST",2021,19769.23,29324,"4425 N TROY ST"
33,"Alley Resurfacing Menu","4919 N CENTRAL PARK AVE",2021,20216.905,29325,"4919 N CENTRAL PARK AVE"
33,"Alley Resurfacing Menu","4945 N CHRISTIANA AVE",2021,17050.02,29326,"4945 N CHRISTIANA AVE"
33,"Alley Resurfacing Menu","4949 N TROY ST",2021,15471.75,29327,"4949 N TROY ST"
33,"Concrete Alley Menu","4338 N ALBANY AVE",2021,20954.57,29352,"4338 N ALBANY AVE"
33,"Street Light Upgrade Menu","3652 N ALBANY AVE",2021,500,29374,"3652 N ALBANY AVE"
33,"Street Speed Hump Menu","3300 W EASTWOOD AVE",2021,2350,29388,"3300 W EASTWOOD AVE"
33,"Street Speed Hump Menu","3938 N ST LOUIS AVE",2021,2350,29389,"3938 N ST LOUIS AVE"
33,"Street Speed Hump Menu","4818 N CHRISTIANA AVE",2021,2350,29390,"4818 N CHRISTIANA AVE"
33,"Alley Resurfacing Menu","4449 N WHIPPLE ST",2022,12216.235,29412,"4449 N WHIPPLE ST"
33,"Alley Speed Hump Menu","2858 W ADDISON ST",2022,700,29416,"2858 W ADDISON ST"
33,"Concrete Alley Menu","4338 N ALBANY AVE",2022,5462.22,29419,"4338 N ALBANY AVE"
33,"Miscellaneous CDOT Projects","3501 W LAWRENCE AVE",2022,2600,29426,"3501 W LAWRENCE AVE"
33,"Sidewalk Menu","4915 N MONTICELLO AVE",2022,11360.8233333333,29438,"4915 N MONTICELLO AVE"
33,"Street Speed Hump Menu","3200 W BERTEAU AVE",2022,2350,29447,"3200 W BERTEAU AVE"
34,"Sidewalk Menu","11520 S MARSHFIELD AVE",2016,1052.335,30161,"11520 S MARSHFIELD AVE"
34,"Sidewalk Menu","11855 S MARSHFIELD AVE",2016,2560.015,30162,"11855 S MARSHFIELD AVE"
34,"Sidewalk Menu","10636 S PEORIA ST",2016,1582.375,30163,"10636 S PEORIA ST"
34,"Sidewalk Menu","10656 S PEORIA ST",2016,1582.375,30163,"10656 S PEORIA ST"
34,"Street Light Upgrade Menu","11142 S ASHLAND AVE",2017,500,30222,"11142 S ASHLAND AVE"
34,"Street Light Upgrade Menu","11132 S ASHLAND AVE",2017,500,30222,"11132 S ASHLAND AVE"
34,"ADA - Alley Resurfacing Menu","1446 W 111TH ST",2018,3622.5,30236,"1446 W 111TH ST"
34,"Alley Resurfacing Menu","1446 W 111TH ST",2018,8506.955,30240,"1446 W 111TH ST"
34,"Miscellaneous CDOT Projects","1511 W 109TH PL",2019,750,30282,"1511 W 109TH PL"
34,"Miscellaneous CDOT Projects","1512 W 109TH PL",2019,750,30282,"1512 W 109TH PL"
34,"Alley Resurfacing Menu","12100 S RACINE AVE",2022,10712.94,30392,"12100 S RACINE AVE"
35,"High Definition Camera Menu","3000 N SAWYER AVE",2016,27011,30984,"3000 N SAWYER AVE"
35,"High Definition Camera Menu","2057 N KILDARE AVE",2016,27011,30984,"2057 N KILDARE AVE"
35,"Alley Resurfacing Menu","2343 N KEELER AVE",2019,24826.16,31100,"2343 N KEELER AVE"
35,"Concrete Alley Menu","2814 N DAWSON AVE",2019,90000,31117,"2814 N DAWSON AVE"
35,"Street Speed Hump Menu","2500 N DRAKE AVE",2019,2350,31181,"2500 N DRAKE AVE"
35,"Street Speed Hump Menu","2300 N SPAULDING AVE",2019,2350,31182,"2300 N SPAULDING AVE"
35,"Street Speed Hump Menu","2300 N RIDGEWAY AVE",2019,2350,31183,"2300 N RIDGEWAY AVE"
35,"Alley Apron Menu","4148 W CORTLAND ST",2020,15932.595,31188,"4148 W CORTLAND ST"
35,"Alley Apron Menu","4149 W CORTLAND ST",2020,15932.595,31188,"4149 W CORTLAND ST"
35,"Alley Speed Hump Menu","3449 W DIVERSEY AVE",2020,1400,31196,"3449 W DIVERSEY AVE"
35,"Floodlight Menu","3807 W WILSON AVE",2021,950,31259,"3807 W WILSON AVE"
35,"Miscellaneous CDOT Projects","2000 N CENTRAL PARK AVE",2021,660,31283,"2000 N CENTRAL PARK AVE"
35,"Sidewalk Menu","2240 N ST LOUIS AVE",2021,21601.73,31287,"2240 N ST LOUIS AVE"
35,"Street Light Upgrade Menu","2435 N DRAKE AVE",2021,500,31299,"2435 N DRAKE AVE"
36,"Miscellaneous CDOT","5411 W FULLERTON AVE",2015,16666.6666666667,31857,"5411 W FULLERTON AVE"
36,"Alley Speed Hump Menu","2700 N RUTHERFORD AVE",2016,350,31858,"2700 N RUTHERFORD AVE"
36,"Alley Speed Hump Menu","6200 W GRAND AVE",2016,126.455,31861,"6200 W GRAND AVE"
36,"Alley Speed Hump Menu","6200 W GRAND AVE",2017,223.545,31913,"6200 W GRAND AVE"
36,"Alley Speed Hump Menu","2500 N NEWCASTLE AVE",2017,700,31914,"2500 N NEWCASTLE AVE"
36,"Street Speed Hump Menu","2323 N NEWLAND AVE",2017,925,31953,"2323 N NEWLAND AVE"
36,"Alley Apron Menu","6342 W WAVELAND AVE",2018,15187.615,31964,"6342 W WAVELAND AVE"
36,"Alley Apron Menu","6343 W WAVELAND AVE",2018,15187.615,31964,"6343 W WAVELAND AVE"
36,"Sidewalk Menu","2135 N KILPATRICK AVE",2018,3211.415,31990,"2135 N KILPATRICK AVE"
36,"Sidewalk Menu","2136 N KILPATRICK AVE",2018,3211.415,31990,"2136 N KILPATRICK AVE"
36,"Alley Speed Hump Menu","2334 N LATROBE AVE",2019,1400,32031,"2334 N LATROBE AVE"
36,"Alley Speed Hump Menu","2335 N LATROBE AVE",2019,1050,32032,"2335 N LATROBE AVE"
36,"Alley Speed Hump Menu","2123 N MOODY AVE",2019,1050,32033,"2123 N MOODY AVE"
36,"Alley Speed Hump Menu","2138 N MOODY AVE",2019,1400,32034,"2138 N MOODY AVE"
36,"Alley Speed Hump Menu","5722 W ROSCOE ST",2019,700,32035,"5722 W ROSCOE ST"
36,"Alley Speed Hump Menu","1657 N KOSTNER AVE",2019,350,32036,"1657 N KOSTNER AVE"
36,"Sidewalk Menu","5458 W ADDISON ST",2019,2068.33,32059,"5458 W ADDISON ST"
36,"Sidewalk Menu","5644 W ADDISON ST",2019,18888.015,32063,"5644 W ADDISON ST"
36,"Sidewalk Menu","6201 W PATTERSON AVE",2019,23913.845,32066,"6201 W PATTERSON AVE"
36,"Sidewalk Menu","6200 W PATTERSON AVE",2019,23913.845,32066,"6200 W PATTERSON AVE"
36,"Sidewalk Menu","6200 W PATTERSON AVE",2019,2391.38,32067,"6200 W PATTERSON AVE"
36,"Sidewalk Menu","6201 W PATTERSON AVE",2019,2391.38,32067,"6201 W PATTERSON AVE"
36,"Sidewalk Menu","2141 N KILPATRICK AVE",2019,5413.81333333333,32070,"2141 N KILPATRICK AVE"
36,"Sidewalk Menu","2137 N KILPATRICK AVE",2019,5413.81333333333,32070,"2137 N KILPATRICK AVE"
36,"Sidewalk Menu","2143 N KILPATRICK AVE",2019,5413.81333333333,32070,"2143 N KILPATRICK AVE"
36,"Street Speed Hump Menu","6200 W MELROSE ST",2019,2350,32086,"6200 W MELROSE ST"
36,"Street Speed Hump Menu","5735 W DICKENS AVE",2019,1175,32088,"5735 W DICKENS AVE"
36,"Alley Apron Menu","3625 N NARRAGANSETT AVE",2020,5977.065,32094,"3625 N NARRAGANSETT AVE"
36,"Alley Resurfacing Menu","2652 N NEW ENGLAND AVE",2020,6695.025,32095,"2652 N NEW ENGLAND AVE"
36,"Alley Resurfacing Menu","6200 W EDDY ST",2020,19444.25,32096,"6200 W EDDY ST"
36,"Miscellaneous CDOT Projects","6934 W DIVERSEY AVE",2020,1848.87166666667,32107,"6934 W DIVERSEY AVE"
36,"Miscellaneous CDOT Projects","5011 W FULLERTON AVE",2020,1848.87166666667,32107,"5011 W FULLERTON AVE"
36,"Miscellaneous CDOT Projects","5041 W FULLERTON AVE",2020,1848.87166666667,32107,"5041 W FULLERTON AVE"
36,"Miscellaneous CDOT Projects","5051 W FULLERTON AVE",2020,1848.87166666667,32107,"5051 W FULLERTON AVE"
36,"Miscellaneous CDOT Projects","5109 W FULLERTON AVE",2020,1848.87166666667,32107,"5109 W FULLERTON AVE"
36,"Miscellaneous CDOT Projects","5131 W FULLERTON AVE",2020,1848.87166666667,32107,"5131 W FULLERTON AVE"
36,"Miscellaneous CDOT Projects","4907 W FULLERTON AVE",2020,1848.87166666667,32107,"4907 W FULLERTON AVE"
36,"Miscellaneous CDOT Projects","4935 W FULLERTON AVE",2020,1848.87166666667,32107,"4935 W FULLERTON AVE"
36,"Miscellaneous CDOT Projects","4957 W FULLERTON AVE",2020,1848.87166666667,32107,"4957 W FULLERTON AVE"
36,"Miscellaneous CDOT Projects","5001 W FULLERTON AVE",2020,1848.87166666667,32107,"5001 W FULLERTON AVE"
36,"Miscellaneous CDOT Projects","5017 W FULLERTON AVE",2020,1848.87166666667,32107,"5017 W FULLERTON AVE"
36,"Miscellaneous CDOT Projects","5031 W FULLERTON AVE",2020,1848.87166666667,32107,"5031 W FULLERTON AVE"
36,"Sidewalk Menu","2259 N KEATING AVE",2020,9583.055,32119,"2259 N KEATING AVE"
36,"Alley Resurfacing Menu","3255 N RUTHERFORD AVE",2021,9387.26666666667,32132,"3255 N RUTHERFORD AVE"
36,"Curb & Gutter Menu","3337 N NEWLAND AVE",2021,3924.855,32162,"3337 N NEWLAND AVE"
36,"Sidewalk Menu","2104 N MERRIMAC AVE",2021,7650.61,32167,"2104 N MERRIMAC AVE"
36,"Sidewalk Menu","2213 N MOBILE AVE",2021,3973.18,32171,"2213 N MOBILE AVE"
36,"Sidewalk Menu","2226 N KEATING AVE",2021,3881.74333333333,32172,"2226 N KEATING AVE"
36,"Sidewalk Menu","2839 N NEW ENGLAND AVE",2021,4581.94,32174,"2839 N NEW ENGLAND AVE"
36,"Sidewalk Menu","3022 N NEWCASTLE AVE",2021,2809.58,32177,"3022 N NEWCASTLE AVE"
36,"Sidewalk Menu","6849 W BELDEN AVE",2021,19735.57,32182,"6849 W BELDEN AVE"
36,"Street Speed Hump Menu","5900 W CORNELIA AVE",2021,2350,32194,"5900 W CORNELIA AVE"
36,"Alley Resurfacing Menu","2118 N NEWLAND AVE",2022,16751.165,32202,"2118 N NEWLAND AVE"
36,"Alley Resurfacing Menu","2600 N NEW ENGLAND AVE",2022,12408.27,32203,"2600 N NEW ENGLAND AVE"
36,"Alley Resurfacing Menu","3000 N NATOMA AVE",2022,19487.36,32204,"3000 N NATOMA AVE"
36,"Sidewalk Menu","2219 N MOBILE AVE",2022,15306.275,32245,"2219 N MOBILE AVE"
36,"Sidewalk Menu","2334 N OAK PARK AVE",2022,1720.038,32254,"2334 N OAK PARK AVE"
36,"Sidewalk Menu","2704 N RUTHERFORD AVE",2022,3716.2325,32256,"2704 N RUTHERFORD AVE"
36,"Sidewalk Menu","2717 N OAK PARK AVE",2022,4271.835,32257,"2717 N OAK PARK AVE"
36,"Street Traffic Circle Menu","2400 N NEWLAND AVE",2022,3786.915,32309,"2400 N NEWLAND AVE"
37,"Street Light Upgrade Menu","1657 N CENTRAL AVE",2016,1000,32800,"1657 N CENTRAL AVE"
37,"Street Light Upgrade Menu","1711 N CENTRAL AVE",2016,1000,32800,"1711 N CENTRAL AVE"
37,"Street Light Upgrade Menu","1735 N CENTRAL AVE",2016,1000,32800,"1735 N CENTRAL AVE"
37,"Street Speed Hump Menu","4820 W WALTON ST",2016,1723.02,32818,"4820 W WALTON ST"
37,"Alley Resurfacing Menu","1200 N HARDING AVE",2017,20070.625,32827,"1200 N HARDING AVE"
37,"Curb & Gutter Menu","1358 N LARAMIE AVE",2017,8286.955,32830,"1358 N LARAMIE AVE"
37,"Street Speed Hump Menu","4820 W WALTON ST",2017,126.98,32860,"4820 W WALTON ST"
37,"Alley Resurfacing Menu (1-1)","1500 N LOTUS AVE",2018,16722.695,32870,"1500 N LOTUS AVE"
37,"Alley Resurfacing Menu","1400 N LOCKWOOD AVE",2018,21935.525,32871,"1400 N LOCKWOOD AVE"
37,"Alley Resurfacing Menu","300 N LATROBE AVE",2018,16689.895,32872,"300 N LATROBE AVE"
37,"Alley Resurfacing Menu","4800 W KAMERLING AVE",2018,27564.725,32873,"4800 W KAMERLING AVE"
37,"Alley Resurfacing Menu","732 N LAMON AVE",2018,23756.81,32874,"732 N LAMON AVE"
37,"Alley Resurfacing Menu","1400 N LUNA AVE",2018,21534.58,32875,"1400 N LUNA AVE"
37,"Alley Resurfacing Menu","1400 N LOCKWOOD AVE",2018,2002.65,32878,"1400 N LOCKWOOD AVE"
37,"Alley Speed Hump Menu","1615 N LOCKWOOD AVE",2018,1050,32879,"1615 N LOCKWOOD AVE"
37,"Curb & Gutter Menu","1358 N LARAMIE AVE",2018,139.13,32887,"1358 N LARAMIE AVE"
37,"Alley Apron Menu","5000 W ERIE ST",2019,14164.77,32925,"5000 W ERIE ST"
37,"Alley Resurfacing Menu (1-1)","1001 N LECLAIRE AVE",2019,18077.875,32926,"1001 N LECLAIRE AVE"
37,"Alley Resurfacing Menu (1-1)","5300 W CRYSTAL ST",2019,14771.75,32927,"5300 W CRYSTAL ST"
37,"Alley Resurfacing Menu","5001 W SUPERIOR ST",2019,10234.565,32928,"5001 W SUPERIOR ST"
37,"Alley Resurfacing Menu","1400 N LAWLER AVE",2019,21948.26,32929,"1400 N LAWLER AVE"
37,"Alley Resurfacing Menu","1629 N CENTRAL AVE",2019,30295.415,32930,"1629 N CENTRAL AVE"
37,"Alley Resurfacing Menu","4331 W THOMAS ST",2019,17275.76,32931,"4331 W THOMAS ST"
37,"Alley Resurfacing Menu","922 N SPRINGFIELD AVE",2019,10015.605,32933,"922 N SPRINGFIELD AVE"
37,"Alley Resurfacing Menu","815 N KILDARE AVE",2019,16613.475,32934,"815 N KILDARE AVE"
37,"Alley Resurfacing Menu","939 N CENTRAL AVE",2019,20898.26,32935,"939 N CENTRAL AVE"
37,"Alley Resurfacing Menu","4201 W POTOMAC AVE",2019,2763.765,32937,"4201 W POTOMAC AVE"
37,"Alley Resurfacing Menu","600 N LONG AVE",2019,8704.265,32938,"600 N LONG AVE"
37,"Alley Speed Hump Menu","1251 N LOCKWOOD AVE",2019,350,32939,"1251 N LOCKWOOD AVE"
37,"Alley Speed Hump Menu","1001 N LECLAIRE AVE",2019,700,32940,"1001 N LECLAIRE AVE"
37,"Alley Speed Hump Menu","1400 N LAWLER AVE",2019,700,32941,"1400 N LAWLER AVE"
37,"Alley Speed Hump Menu","5300 W CRYSTAL ST",2019,350,32942,"5300 W CRYSTAL ST"
37,"Sidewalk Menu","5170 W ST PAUL AVE",2019,911.58,32957,"5170 W ST PAUL AVE"
37,"Street Resurfacing Menu","5001 W POTOMAC AVE",2019,22996.155,32969,"5001 W POTOMAC AVE"
37,"Alley Speed Hump Menu","5234 W CHICAGO AVE",2021,350,33009,"5234 W CHICAGO AVE"
37,"Alley Speed Hump Menu","4814 W CORTEZ ST",2022,1400,33072,"4814 W CORTEZ ST"
37,"Concrete Alley Menu","1146 N LECLAIRE AVE",2022,57934.295,33084,"1146 N LECLAIRE AVE"
37,"Street Resurfacing Menu","4900 N LAMON AVE",2022,53917.925,33097,"4900 N LAMON AVE"
38,"Sidewalk Menu","4220 N NORMANDY AVE",2019,6797.675,33815,"4220 N NORMANDY AVE"
39,"POD Camera","3300 W Lawrence",2007,12000,34082,"3300 W Lawrence"
39,"Street Light Upgrade Menu","5642 N KEDVALE AVE",2016,450,34447,"5642 N KEDVALE AVE"
39,"Street Light Upgrade Menu","5604 N KEYSTONE AVE",2016,450,34447,"5604 N KEYSTONE AVE"
39,"Alley Apron Menu","5015 N HARDING AVE",2017,11754.55,34471,"5015 N HARDING AVE"
39,"Alley Apron Menu","5016 N HARDING AVE",2017,11754.55,34471,"5016 N HARDING AVE"
39,"Alley Resurfacing Menu","4812 N KILPATRICK AVE",2019,2584.965,34548,"4812 N KILPATRICK AVE"
39,"Speed Indicator Signs","5711 N CICERO AVE",2019,5500,34556,"5711 N CICERO AVE"
39,"Alley Apron Menu","5647 N KARLOV AVE",2020,7206.45,34583,"5647 N KARLOV AVE"
39,"High Definition Camera Menu","6000 N CICERO AVE",2021,24709.3333333333,34621,"6000 N CICERO AVE"
39,"Miscellaneous CDOT Projects","5423 W DEVON AVE",2021,8333.33333333333,34622,"5423 W DEVON AVE"
39,"Eugene Fields and Hollywood Parks Tennis Courts Rehabilitation","5100 N RIDGEWAY AVE",2022,32500,34659,"5100 N RIDGEWAY AVE"
39,"Street Light Upgrade Menu","4855 N KARLOV AVE",2022,250,34669,"4855 N KARLOV AVE"
40,"POD Camera","6600 N Clark",2006,36000,34802,"6600 N Clark"
40,"Street Light Upgrade Menu","2919 W ARGYLE ST",2016,450,35232,"2919 W ARGYLE ST"
40,"Street Light Upgrade Menu","4910 N FRANCISCO AVE",2016,450,35232,"4910 N FRANCISCO AVE"
40,"Street Light Upgrade Menu","4926 N FRANCISCO AVE",2016,450,35232,"4926 N FRANCISCO AVE"
40,"Curb & Gutter Menu","4815 N WASHTENAW AVE",2017,35072.91,35267,"4815 N WASHTENAW AVE"
40,"Curb & Gutter Menu","4801 N WASHTENAW AVE",2017,35072.91,35267,"4801 N WASHTENAW AVE"
40,"Curb & Gutter Menu","4801 N WASHTENAW AVE",2017,2764.03,35270,"4801 N WASHTENAW AVE"
40,"Curb & Gutter Menu","4815 N WASHTENAW AVE",2017,2764.03,35270,"4815 N WASHTENAW AVE"
40,"Street Light Upgrade Menu","6014 N WASHTENAW AVE",2017,500,35279,"6014 N WASHTENAW AVE"
40,"Street Light Upgrade Menu","6038 N WASHTENAW AVE",2017,500,35279,"6038 N WASHTENAW AVE"
40,"Alley Resurfacing Menu (1-1)","4905 N LINCOLN AVE",2018,41532.42,35300,"4905 N LINCOLN AVE"
40,"Alley Resurfacing Menu","5665 N LINCOLN AVE",2018,11021.77,35303,"5665 N LINCOLN AVE"
40,"Alley Resurfacing Menu","5850 N LINCOLN AVE",2018,948.58,35304,"5850 N LINCOLN AVE"
40,"Alley Resurfacing Menu","1614 W CATALPA AVE",2018,7023.08,35305,"1614 W CATALPA AVE"
40,"Alley Resurfacing Menu","5901 N ARTESIAN AVE",2018,21541.415,35306,"5901 N ARTESIAN AVE"
40,"Alley Resurfacing Menu","2435 W AINSLIE ST",2018,8494.585,35307,"2435 W AINSLIE ST"
40,"Alley Resurfacing Menu","6544 N GREENVIEW AVE",2019,13080.13,35349,"6544 N GREENVIEW AVE"
40,"Alley Resurfacing Menu","2472 W FOSTER AVE",2019,6984.87,35350,"2472 W FOSTER AVE"
40,"Concrete Alley Menu","1659 W EDGEWATER AVE",2019,113000,35358,"1659 W EDGEWATER AVE"
40,"Concrete Alley Menu","1616 W RASCHER AVE",2019,125000,35359,"1616 W RASCHER AVE"
40,"2 POD Cameras","5158 N LINCOLN AVE",2019,24776,35362,"5158 N LINCOLN AVE"
40,"2 POD Cameras","4802 N FRANCISCO AVE",2019,24776,35362,"4802 N FRANCISCO AVE"
40,"3 POD Cameras - 2902 W. Foster; 5158 N. California; 2931 W. Peterson","2902 W FOSTER AVE",2020,24776,35379,"2902 W FOSTER AVE"
40,"3 POD Cameras - 2902 W. Foster; 5158 N. California; 2931 W. Peterson","5158 N CALIFORNIA AVE",2020,24776,35379,"5158 N CALIFORNIA AVE"
40,"3 POD Cameras - 2902 W. Foster; 5158 N. California; 2931 W. Peterson","2931 W PETERSON AVE",2020,24776,35379,"2931 W PETERSON AVE"
40,"Street Light Upgrade Menu","2816 W SUMMERDALE AVE",2021,331.12,35417,"2816 W SUMMERDALE AVE"
40,"Emerson; Green Briar; Gross; Mather Park - Basketball Court Upgrades; Green Briar; River Park - Pickleball Striping","2708 W LAWRENCE AVE",2022,40000,35451,"2708 W LAWRENCE AVE"
40,"Sidewalk Menu","4828 N WASHTENAW AVE",2022,1217.80666666667,35458,"4828 N WASHTENAW AVE"
40,"Sidewalk Menu","5110 N DAMEN AVE",2022,21460.19,35459,"5110 N DAMEN AVE"
41,"Street Speed Hump Menu","6340 N OAK PARK AVE",2017,1850,36046,"6340 N OAK PARK AVE"
41,"Street Speed Hump Menu","5318 N OLCOTT AVE",2017,1850,36047,"5318 N OLCOTT AVE"
42,"POD Camera - 445 & 401 E. Ohio","445 E OHIO ST",2017,27011,36910,"445 E OHIO ST"
42,"POD Camera - 445 & 401 E. Ohio","405 E OHIO ST",2017,27011,36910,"405 E OHIO ST"
42,"W. OHIO; FRANKLIN & CHICAGO MONTGOMERY WARD PARK","415 W OHIO ST",2018,36014.6666666667,36957,"415 W OHIO ST"
42,"W. OHIO; FRANKLIN & CHICAGO MONTGOMERY WARD PARK","630 N KINGSBURY ST",2018,36014.6666666667,36957,"630 N KINGSBURY ST"
43,"POD Camera","2001 N Seminary",2008,24000,37352,"2001 N Seminary"
43,"Alley Resurfacing Menu","2651 N MAGNOLIA AVE",2016,17122.43,37789,"2651 N MAGNOLIA AVE"
43,"Alley Resurfacing Menu","60 E SCOTT ST",2016,2642.525,37792,"60 E SCOTT ST"
43,"Street Light Upgrade Menu","500 W WRIGHTWOOD AVE",2016,4200,37854,"500 W WRIGHTWOOD AVE"
43,"Street Light Upgrade Menu","358 W WISCONSIN ST",2016,325,37858,"358 W WISCONSIN ST"
43,"Street Light Upgrade Menu","2023 N BISSELL ST",2016,325,37858,"2023 N BISSELL ST"
43,"Alley Resurfacing Menu","20 E SCOTT ST",2017,14142.645,37873,"20 E SCOTT ST"
43,"Concrete Alley Menu","2055 N KENMORE AVE",2017,5201.845,37875,"2055 N KENMORE AVE"
43,"Alley Resurfacing Menu (1-1)","1920 N SHEFFIELD AVE",2018,26644.235,37907,"1920 N SHEFFIELD AVE"
43,"Alley Resurfacing Menu (1-1)","2551 N CLARK ST",2018,14799.525,37908,"2551 N CLARK ST"
43,"Alley Resurfacing Menu","65 E GOETHE ST",2018,3222.27,37911,"65 E GOETHE ST"
43,"Alley Resurfacing Menu","723 W DIVERSEY PKWY",2018,28514.045,37912,"723 W DIVERSEY PKWY"
43,"Alley Resurfacing Menu","842 W FULLERTON AVE",2018,28822.135,37913,"842 W FULLERTON AVE"
43,"Alley Resurfacing Menu","911 W MONTANA ST",2018,28822.135,37913,"911 W MONTANA ST"
43,"Concrete Alley Menu","1820 N HUDSON AVE",2018,74875,37920,"1820 N HUDSON AVE"
43,"Concrete Alley Menu","2055 N KENMORE AVE",2018,11798.155,37921,"2055 N KENMORE AVE"
43,"Concrete Alley Menu","55 E SCOTT ST",2018,18500,37922,"55 E SCOTT ST"
43,"Miscellaneous CDOT Projects","2455 N SEMINARY AVE",2018,616.190476190476,37944,"2455 N SEMINARY AVE"
43,"Miscellaneous CDOT Projects","1051 W MONTANA ST",2018,616.190476190476,37944,"1051 W MONTANA ST"
43,"Miscellaneous CDOT Projects","454 W DEMING PL",2018,616.190476190476,37944,"454 W DEMING PL"
43,"Miscellaneous CDOT Projects","1901 N MAUD AVE",2018,616.190476190476,37944,"1901 N MAUD AVE"
43,"Miscellaneous CDOT Projects","1154 W DICKENS AVE",2018,616.190476190476,37944,"1154 W DICKENS AVE"
43,"Miscellaneous CDOT Projects","441 W ROSLYN PL",2018,616.190476190476,37944,"441 W ROSLYN PL"
43,"Miscellaneous CDOT Projects","2244 N GENEVA TER",2018,616.190476190476,37944,"2244 N GENEVA TER"
43,"Miscellaneous CDOT Projects","1001 W ALTGELD ST",2018,616.190476190476,37944,"1001 W ALTGELD ST"
43,"Miscellaneous CDOT Projects","1016 W ALTGELD ST",2018,616.190476190476,37944,"1016 W ALTGELD ST"
43,"Miscellaneous CDOT Projects","1029 W ALTGELD ST",2018,616.190476190476,37944,"1029 W ALTGELD ST"
43,"Miscellaneous CDOT Projects","1046 W MONTANA ST",2018,616.190476190476,37944,"1046 W MONTANA ST"
43,"Miscellaneous CDOT Projects","1879 N BURLING ST",2018,616.190476190476,37944,"1879 N BURLING ST"
43,"Miscellaneous CDOT Projects","1931 N MOHAWK ST",2018,616.190476190476,37944,"1931 N MOHAWK ST"
43,"Miscellaneous CDOT Projects","522 W ARMITAGE AVE",2018,616.190476190476,37944,"522 W ARMITAGE AVE"
43,"Miscellaneous CDOT Projects","1150 W DICKENS AVE",2018,616.190476190476,37944,"1150 W DICKENS AVE"
43,"Miscellaneous CDOT Projects","1158 W DICKENS AVE",2018,616.190476190476,37944,"1158 W DICKENS AVE"
43,"Miscellaneous CDOT Projects","1728 N HUDSON AVE",2018,616.190476190476,37944,"1728 N HUDSON AVE"
43,"Miscellaneous CDOT Projects","1031 W ALTGELD ST",2018,616.190476190476,37944,"1031 W ALTGELD ST"
43,"Miscellaneous CDOT Projects","1039 W ALTGELD ST",2018,616.190476190476,37944,"1039 W ALTGELD ST"
43,"Miscellaneous CDOT Projects","948 W MONTANA ST",2018,616.190476190476,37944,"948 W MONTANA ST"
43,"Sidewalk Menu","1845 N LARRABEE ST",2018,3498.96,37951,"1845 N LARRABEE ST"
43,"Sidewalk Menu","1856 N LARRABEE ST",2018,3498.96,37951,"1856 N LARRABEE ST"
43,"Alley Resurfacing Menu","2101 N SHEFFIELD AVE",2019,21280.35,37973,"2101 N SHEFFIELD AVE"
43,"Alley Resurfacing Menu","617 W DRUMMOND PL",2019,8360.385,37974,"617 W DRUMMOND PL"
43,"Alley Speed Hump Menu","1955 N ORCHARD ST",2019,3150,37975,"1955 N ORCHARD ST"
43,"Concrete Alley Menu","2721 N DAYTON ST",2019,221426.68,37982,"2721 N DAYTON ST"
43,"Concrete Alley Menu","317 W BELDEN AVE",2019,39000,37983,"317 W BELDEN AVE"
43,"Alley Resurfacing Menu (1-1)","2515 N SEMINARY AVE",2020,11507.195,38004,"2515 N SEMINARY AVE"
43,"Alley Resurfacing Menu","1800 N CLEVELAND AVE",2020,24181.355,38005,"1800 N CLEVELAND AVE"
43,"Alley Resurfacing Menu","900 W WILLOW ST",2020,2821.405,38006,"900 W WILLOW ST"
43,"Alley Resurfacing Menu","950 W ARMITAGE AVE",2020,20178.21,38007,"950 W ARMITAGE AVE"
43,"Alley Speed Hump Menu","2015 N FREMONT ST",2020,700,38008,"2015 N FREMONT ST"
43,"Street Resurfacing Menu","2500 N SHEFFIELD AVE",2020,34827.675,38028,"2500 N SHEFFIELD AVE"
43,"Sidewalk Menu","600 W DRUMMOND PL",2021,41219.585,38049,"600 W DRUMMOND PL"
